Año,Id Línea,Nombre Línea,Inversión,Inversión,Presupuesto Gasto,Gasto Real
2012,X08,Mantenimiento urbano,ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. CHAMBERÍ,,801203.82,801203.82
2012,X03,Protección y promoción social,,,142569.67,42569.67
2012,X03,Protección y promoción social,EQUIPAMIENTO NUEVO CENTRO DE DÍA DE MAYORES RAFAEL CALVO,,100000.0,
2012,X03,Protección y promoción social,CENTRO DE APOYO A LA FAMILIA DISTRITO DE CHAMBERÍ. INSTALACIONES DE SEGURIDAD,,916.86,916.86
2012,X03,Protección y promoción social,CENTRO SERVICIOS SOCIALES CALLEJÓN PONTEVEDRA. INSTALACIONES DE SEGURIDAD,,1250.28,1250.28
2012,X03,Protección y promoción social,"CENTRO DE DÍA DE MAYORES SANTA ENGRACIA, C/ SANTA ENGRACIA, 118. CONSERVACIÓN",,19236.69,19236.69
2012,X03,Protección y promoción social,"CENTRO DE MAYORES SANTA ENGRACIA, C/ SANTA ENGRACIA, 118. CONSERVACIÓN",,21165.84,21165.84
2012,X05,Educación,,,334310.58,38767.01
2012,X05,Educación,"EQUIPAMIENTO ESCUELA INFANTIL FERNANDO EL CATÓLICO, C/ FERNANDO EL CATÓLICO,6",,915.48,915.48
2012,X05,Educación,"COLEGIO PÚBLICO ASUNCIÓN RINCÓN, AV. FILIPINAS, 5. INSTALACIONES DE SEGURIDAD",,1568.64,1568.64
2012,X05,Educación,ESCUELA INFANTIL FERNANDO EL CATÓLICO. INSTALACIONES DE SEGURIDAD,,2234.76,2234.76
2012,X05,Educación,OBRAS CONSERVACIÓN COLEGIOS PÚBLICOS DISTRITO CHAMBERÍ,,295543.57,
2012,X05,Educación,"COLEGIO PÚBLICO CERVANTES, C/ RAIMUNDO FERNÁNDEZ VILLAVERDE, 4. CONSERVACIÓN",,2851.4,2851.4
2012,X05,Educación,"COLEGIO PÚBLICO ASUNCIÓN RINCÓN, AV. FILIPINAS, 5. OBRAS DE CONSERVACIÓN",,16755.8,16755.8
2012,X05,Educación,"COLEGIO PÚBLICO CLAUDIO MOYANO, C/ CEA BERMÚDEZ, 26. OBRAS DE CONSERVACIÓN",,8831.12,8831.12
2012,X05,Educación,"COLEGIO PÚBLICO RUFINO BLANCO, C/ GENERAL ÁLVAREZ DE CASTRO, 46. CONSERVACIÓN",,5609.81,5609.81
2012,X00,Inversiones de carácter general,,,178158.83,3935.88
2012,X00,Inversiones de carácter general,OBRAS CONSERVACIÓN EDIFICIOS DISTRITO CHAMBERÍ,,174222.95,
