Año,Id Línea,Nombre Línea,Inversión,Inversión,Presupuesto Gasto,Gasto Real
2011,X05,Educación,"ESCUELA INFANTIL AMANECER, C/ TITANIO, 7. OBRAS DE CONSERVACIÓN",,212.34,212.34
2011,X05,Educación,"EQUIPAMIENTO ESCUELA INFANTIL VICÁLVARO Nº 5, CAMINO DE LA FUENTE DE ARRIBA, 2",,10395.42,10395.42
2011,X05,Educación,ESCUELA DE MÚSICA DE VICÁLVARO. INSTALACIÓN LÁMINAS DE PROTECCIÓN SOLAR,,15010.02,15010.02
2011,X05,Educación,OBRAS CONSERVACIÓN COLEGIOS PÚBLICOS DISTRITO VICÁLVARO,,188.55,
2011,X05,Educación,"COLEGIO PÚBLICO VICÁLVARO, C/FORGES, 15. OBRAS DE CONSERVACIÓN",,66044.97,66044.97
2011,X05,Educación,"COLEGIO PÚBLICO ALFONSO X, C/ FUENTE DE SAN PEDRO, 6. OBRAS DE REFORMA",,30388.14,30388.14
2011,X05,Educación,"ESCUELA INFANTIL VICÁLVARO Nº 5, C/ FUENTE DE ARRIBA, 2. OBRAS DE CONSERVACIÓN",,6809.34,6809.34
2011,X05,Educación,"COLEGIO PÚBLICO WINSTON CHURCHILL, C/ GRAN VÍA DEL ESTE, 5. ACONDICIONAMIENTO",,49187.88,49187.88
2011,X05,Educación,"ESCUELA INFANTIL LOS JUNCOS, PZ. DE LA JUVENTUD, 7. OBRAS DE CONSERVACIÓN",,14493.03,14493.03
2011,X00,Inversiones de carácter general,,,63744.82,39259.41
2011,X00,Inversiones de carácter general,OBRAS CONSERVACIÓN EDIFICIOS DISTRITO VICÁLVARO,,24485.41,
2011,X00,Inversiones de carácter general,"EDIFICIO ANEXO SEDE DISTRITO VICÁLVARO, PZ. D.ANTONIO DE ANDRÉS,6. CONSERVACIÓN",,4407.75,4407.75
2011,X00,Inversiones de carácter general,"EDIFICIO SEDE DISTRITO VICÁLVARO, PZ. D. ANTONIO DE ANDRÉS, 18. OBRAS DE REFORMA",,34851.66,34851.66
2011,X02,"Tráfico, estacionamiento y transporte público",,,4287.26,4287.26
2011,X02,"Tráfico, estacionamiento y transporte público",SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE  VICÁLVARO,,1634.19,1634.19
2011,X02,"Tráfico, estacionamiento y transporte público",SEMÁFOROS Y SEÑALIZACIÓN INTERSECCIONES URBANAS. DISTRITO VICÁLVARO,,2653.07,2653.07
2012,X10,Cultura,,,45279.29,45279.29
2012,X10,Cultura,"CENTRO CULTURAL VALDEBERNARDO, BULEVAR INDALECIO PRIETO, 21. CONSERVACIÓN",,10201.51,10201.51
2012,X10,Cultura,LOCAL ANEXO CENTRO CULTURAL VALDEBERNARDO. OBRAS DE REFORMA,,25106.92,25106.92
2012,X10,Cultura,"CENTRO CULTURAL EL MADROÑO, C/ VILLARDONDIEGO, 36. OBRAS DE CONSERVACIÓN",,9970.86,9970.86
2012,X11,"Deportes, juventud y esparcimiento",,,135602.0,101493.53
2012,X11,"Deportes, juventud y esparcimiento",OBRAS CONSERVACIÓN INSTALACIONES DEPORTIVAS DISTRITO VICÁLVARO,,34108.47,
2012,X11,"Deportes, juventud y esparcimiento","POLIDEPORTIVO VICÁLVARO, Pº DEL POLIDEPORTIVO, 3. OBRAS DE CONSERVACIÓN",,8931.71,8931.71
2012,X11,"Deportes, juventud y esparcimiento","POLIDEPORTIVO VALDEBERNARDO, C/ LADERA DE LOS ALMENDROS, 2. CONSERVACIÓN",,46564.98,46564.98
2012,X11,"Deportes, juventud y esparcimiento",POLIDEPORTIVO VICÁLVARO. REPARACIÓN CUBIERTA DEL PABELLÓN,,45996.84,45996.84
2012,X14,Sectores productivos,,,33012.33,33012.03
2012,X14,Sectores productivos,FACTORIA INDUSTRIAL DE VICÁLVARO. OBRAS DE MEJORA,,33012.33,33012.03
2012,X06,Urbanismo,,,2017467.62,1918792.96
2012,X06,Urbanismo,ADQUISICIÓN DE SUELO EN C/SAN CIPRIANO. ZONAS VERDES,,331941.73,331941.73
2012,X06,Urbanismo,ADQUISICIÓN DE SUELO POLÍGONO 15 ANILLO VERDE VICÁLVARO,,126.7,126.7
2012,X06,Urbanismo,"ADQUISICIÓN DE SUELO CAMINO VIEJO DE MADRID, 16",,1324337.11,1324337.11
2012,X06,Urbanismo,ADQUISICIÓN SUELO EN AVDA. DAROCA,,178672.68,178672.68
2012,X06,Urbanismo,POLÍGONO DE COOPERACIÓN CASCO ANTIGUO DE VICÁLVARO,,16153.47,
2012,X06,Urbanismo,POLÍGONO COOPERACIÓN CASCO ANTIGIO VICÁLVARO  UA 2 PERI 15/5,,82521.11,
2012,X06,Urbanismo,ADQUISICIÓN SUELO CAMINO REAL VICÁLVARO (EQUIPAMIENTOS),,83714.82,83714.74
2012,X09,Medio ambiente,,,5133047.22,1029022.72
2012,X09,Medio ambiente,SISTEMAS GENERALES DE SANEAMIENTO DEL SURESTE DE MADRID NUEVAS CONEXIONES,,892.05,892.05
2012,X09,Medio ambiente,ERAR SUR ORIENTAL. OPTIMIZACIÓN DEL TRATAMIENTO DE AGUAS RESIDUALES,,150000.0,
2012,X09,Medio ambiente,ESTANQUE DE TORMENTAS DE LOS MIGUELES. CONSTRUCCIÓN,,4982155.17,1028130.67
2012,X08,Mantenimiento urbano,,,572135.85,572135.85
2012,X08,Mantenimiento urbano,RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-5 DISTRITO VICÁLVARO,,564874.74,564874.74
2012,X08,Mantenimiento urbano,HIDRANTES DISTRITO VICÁLVARO. INSTALACIÓN,,7261.11,7261.11
2012,X03,Protección y promoción social,,,117405.03,87974.07
2012,X03,Protección y promoción social,"EQUIPAMIENTO NUEVO CENTRO DE MAYORES AVENÍDA DAROCA, 342",,79997.0,50566.04
2012,X03,Protección y promoción social,TALLER OCUPACIONAL EL MADROÑO. EQUIPAMIENTO POLÍTICAS ACTIVAS DE EMPLEO,,1858.57,1858.57
2012,X03,Protección y promoción social,"CENTRO DE MAYORES VICÁLVARO, AV. DAROCA, 342. OBRAS DE CONSERVACIÓN",,6418.56,6418.56
2012,X03,Protección y promoción social,CENTRO SERVICIOS SOCIALES VALDEBERNARDO. OBRAS DE ACONDICIONAMIENTO,,21500.77,21500.77
2012,X03,Protección y promoción social,"AGENCIA ZONA PARA EL EMPLEO VICÁLVARO, AV. DAROCA, 327. REFORMA",,7630.13,7630.13
2012,X05,Educación,,,217113.42,121004.33
2012,X05,Educación,"EQUIPAMIENTO ESCUELA INFANTIL EL AMANECER, C/ TITANIO, 7",,318.71,318.71
2012,X05,Educación,"EQUIPAMIENTO ESCUELA INFANTIL CIELO AZUL, C/ BULEVAR INDALECIO PRIETO, 16",,127.05,127.05
2012,X05,Educación,"EQUIPAMIENTO ESCUELA INFANTIL VICÁLVARO Nº 5, CAMINO FUENTE DE ARRIBA, 2",,424.95,424.95
2012,X05,Educación,OBRAS CONSERVACIÓN COLEGIOS Y OTROS CENTROS EDUCATIVOS DISTRITO VICÁLVARO,,96109.09,
2012,X05,Educación,"COLEGIO PÚBLICO DOCTOR SEVERO OCHOA, C/ EZCARAY, 3. OBRAS DE CONSERVACIÓN",,2340.48,2340.48
2012,X05,Educación,"COLEGIO PÚBLICO LOS ALMENDROS, C/ LADERA DE LOS ALMENDROS,2. CONSERVACIÓN",,4787.43,4787.43
2012,X05,Educación,"COLEGIO PÚBLICO VALDEBERNARDO, C/ TREN DE ARGANDA, 9. OBRAS DE CONSERVACIÓN",,17823.4,17823.4
2012,X05,Educación,"COLEGIO PÚBLICO ALFONSO X, C/ FUENTE DE SAN PEDRO, 6. OBRAS DE CONSERVACIÓN",,22169.74,22169.74
2012,X05,Educación,"ESCUELA INFANTIL EL AMANECER, C/ TITANIO, 7. OBRAS DE CONSERVACIÓN",,131.06,131.06
2012,X05,Educación,"ESCUELA INFANTIL LOS JUNCOS, PZA. DE LA JUVENTUD, 7. OBRAS DE CONSERVACIÓN",,1415.82,1415.82
2012,X05,Educación,"COLEGIO PÚBLICO WINSTON CHURCHILL, C/ GRAN VÍA DEL ESTE, 5. CONSERVACIÓN",,24469.58,24469.58
