anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,n_viviendas_colectiva_barrio,n_viviendas_unifamiliar_barrio,renta_colectiva_barrio,renta_unifamiliar_barrio
2022,5,Chamartin,4,Hispanoamérica,054,2906,50,16.006809473830458,14.204805882352941
2022,5,Chamartin,5,Nueva España,055,2255,51,16.772370586892134,10.202084391237532
2022,5,Chamartin,6,Castilla,056,1907,14,14.485894706577048,14.726772391180702
2022,6,Tetuan,1,Bellas Vistas,061,3440,16,14.108859376265734,NA
2022,6,Tetuan,2,Cuatro Caminos,062,4433,7,15.516768777776885,NA
2022,6,Tetuan,3,Castillejos,063,3012,0,15.752611235805597,NA
2022,6,Tetuan,4,Almenara,064,1662,27,13.004434040741517,12.295995020604396
2022,6,Tetuan,5,Valdeacederas,065,3044,2,14.02045889835284,NA
2022,6,Tetuan,6,Berruguete,066,3112,9,13.849558049290417,NA
2022,7,Chamberi,1,Gaztambide,071,3508,17,16.983424882496042,15.217391304347828
2022,7,Chamberi,2,Arapiles,072,3592,1,16.83046948632238,NA
2022,7,Chamberi,3,Trafalgar,073,3594,0,17.25014316788311,NA
2022,7,Chamberi,4,Almagro,074,2075,0,17.29662204449981,NA
2022,7,Chamberi,5,Ríos Rosas,075,3750,1,16.808431111858887,NA
2022,7,Chamberi,6,Vallehermoso,076,1987,3,15.836925200363398,NA
2022,8,Fuencarral-El Pardo,1,El Pardo,081,134,36,10.733780769421886,9.775171065493646
2022,8,Fuencarral-El Pardo,2,Fuentelarreina,082,159,5,12.06255906529769,NA
2022,8,Fuencarral-El Pardo,3,Peñagrande,083,2975,101,12.686017956596004,8.215652016335195
2022,8,Fuencarral-El Pardo,4,Pilar,084,4458,2,12.920762461670192,NA
2022,8,Fuencarral-El Pardo,5,La Paz,085,1609,5,11.78103302182199,NA
2022,8,Fuencarral-El Pardo,6,Valverde,086,6274,157,12.77875824055139,9.99436956146617
2022,8,Fuencarral-El Pardo,7,Mirasierra,087,1828,127,13.718426603526781,12.669192058145066
2022,8,Fuencarral-El Pardo,8,El Goloso,088,1808,23,13.526689913720293,18.767474582425564
2022,9,Moncloa-Aravaca,1,Casa de Campo,091,1078,9,13.80609984220038,NA
2022,9,Moncloa-Aravaca,2,Argüelles,092,2952,0,16.344612288813305,NA
2022,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,1436,51,14.89696510605476,11.791066243593086
2022,9,Moncloa-Aravaca,4,Valdezarza,094,2676,51,12.483157225130574,9.335743714839806
2022,9,Moncloa-Aravaca,5,Valdemarín,095,435,31,16.14344633240692,14.838822178477692
2022,9,Moncloa-Aravaca,6,El Plantío,096,87,38,17.263157894736842,10.77608052869258
2022,9,Moncloa-Aravaca,7,Aravaca,097,1481,257,13.619279851015945,12.134532716545783
2022,10,Latina,1,Los Cármenes,101,1144,29,10.877288772437918,NA
2022,10,Latina,2,Puerta del Angel,102,4084,25,11.885215500633224,NA
2022,10,Latina,3,Lucero,103,2684,7,10.682009670951315,NA
2022,10,Latina,4,Aluche,104,4967,15,10.063961636589152,8.522727272727272
2022,10,Latina,5,Campamento,105,1680,14,11.044299088738036,NA
2022,10,Latina,6,Cuatro Vientos,106,327,0,13.745489383199969,NA
2022,10,Latina,7,Águilas,107,3249,10,9.987740155532954,NA
2022,11,Carabanchel,1,Comillas,111,2036,2,11.596485282879376,NA
2022,11,Carabanchel,2,Opañel,112,2905,12,11.17519092709188,NA
2022,11,Carabanchel,3,San Isidro,113,3272,40,11.111605087517207,12.398097826086953
2022,11,Carabanchel,4,Vista Alegre,114,3717,14,10.389892926540302,NA
2022,11,Carabanchel,5,Puerta Bonita,115,2640,14,10.258693174608311,NA
2022,11,Carabanchel,6,Buenavista,116,3235,6,11.460590712341284,NA
2022,11,Carabanchel,7,Abrantes,117,2121,5,10.159147814185888,NA
2022,12,Usera,1,Orcasitas,121,670,61,8.810940554250783,8.568366992155577
2022,12,Usera,2,Orcasur,122,619,3,10.05313229941646,NA
2022,12,Usera,3,San Fermín,123,1229,21,9.40101647058924,8.333333333333334
2022,12,Usera,4,Almendrales,124,1660,7,10.763103034279244,NA
2022,12,Usera,5,Moscardó,125,2079,38,10.845988896297234,11.48706896551724
2022,12,Usera,6,Zofío,126,1012,1,10.353304646980758,NA
2022,12,Usera,7,Pradolongo,127,1270,7,10.207602950299584,NA
2022,13,Puente de Vallecas,1,Entrevías,131,1165,177,9.34492599341264,9.181858288354343
2022,13,Puente de Vallecas,2,San Diego,132,3625,57,11.510870277033057,NA
2022,13,Puente de Vallecas,3,Palomeras Bajas,133,2404,14,9.99474253008224,NA
2022,13,Puente de Vallecas,4,Palomeras Sureste,134,2281,0,10.111998699484623,NA
2022,13,Puente de Vallecas,5,Portazgo,135,1552,1,10.254705393892273,NA
2022,13,Puente de Vallecas,6,Numancia,136,3674,15,11.124163041740736,NA
2022,14,Moratalaz,1,Pavones,141,391,0,10.294006831268149,NA
2022,14,Moratalaz,2,Horcajo,142,194,1,10.567835588808675,NA
2022,14,Moratalaz,3,Marroquina,143,1464,3,11.109538598538737,NA
2022,14,Moratalaz,4,Media Legua,144,1065,0,11.092089000924998,NA
2022,14,Moratalaz,5,Fontarrón,145,1247,1,10.408289501510506,NA
2022,14,Moratalaz,6,Vinateros,146,1374,2,10.848535234500858,NA
2022,15,Ciudad Lineal,1,Ventas,151,4798,9,11.627226564644886,NA
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,5225,9,11.125762638254455,NA
2022,15,Ciudad Lineal,3,Quintana,153,2819,29,12.390925919856366,13.196206808863575
2022,15,Ciudad Lineal,4,La Concepción,154,2422,38,12.581730625336624,10.234491147452358
2022,15,Ciudad Lineal,5,San Pascual,155,1592,5,13.309621721662044,NA
2022,15,Ciudad Lineal,6,San Juan Bautista,156,1113,11,14.123469761296857,NA
2022,15,Ciudad Lineal,7,Colina,157,663,30,14.630938627287943,13.524041762681573
2022,15,Ciudad Lineal,8,Atalaya,158,160,0,15.451411469598654,NA
2022,15,Ciudad Lineal,9,Costillares,159,1652,6,13.91036434505316,NA
2022,16,Hortaleza,1,Palomas,161,355,58,14.639461428845673,11.138953651132939
2022,16,Hortaleza,2,Piovera,162,700,132,15.100382316371478,12.919021449815318
2022,16,Hortaleza,3,Canillas,163,2690,102,12.350315144309949,9.833650204565156
2022,16,Hortaleza,4,Pinar del Rey,164,3569,32,11.689922453450114,NA
2022,16,Hortaleza,5,Apóstol Santiago,165,741,52,10.947013388000144,11.732120783186692
2022,16,Hortaleza,6,Valdefuentes,166,5348,113,13.6422542838286,15.36332554673894
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,2740,68,9.361930869446526,8.769739762788232
2022,17,Villaverde,2,San Cristóbal,172,746,1,8.881597718658542,NA
2022,17,Villaverde,3,Butarque,173,1134,6,9.73417120847053,NA
2022,17,Villaverde,4,Los Rosales,174,2231,0,9.639346211952116,NA
2022,17,Villaverde,5,Ángeles,175,1845,0,9.205125281941006,NA
2022,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,2322,12,10.4578821231657,NA
2022,18,Villa de Vallecas,2,Santa Eugenia,182,916,0,9.064049970185506,NA
2022,18,Villa de Vallecas,3,Ensanche de Vallecas,183,4129,23,12.396626768869382,9.10976598173516
2022,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,2553,24,10.220793869641573,12.902374409548514
2022,19,Vicalvaro,2,Valdebernardo,192,718,2,8.99754855730282,NA
2022,19,Vicalvaro,3,Valderrivas,193,1062,0,10.350542242898854,NA
2022,19,Vicalvaro,4,El Cañaveral,194,336,7,10.349497126436782,NA
2022,20,San Blas-Canillejas,1,Simancas,201,2590,65,13.202186912406317,10.663792781974253
2022,20,San Blas-Canillejas,2,Hellín,202,526,0,11.131390632151575,NA
2022,20,San Blas-Canillejas,3,Amposta,203,577,0,11.85081464872219,NA
2022,20,San Blas-Canillejas,4,Arcos,204,1287,10,11.183610179348438,NA
2022,20,San Blas-Canillejas,5,Rosas,205,1528,9,11.05484495196764,NA
2022,20,San Blas-Canillejas,6,Rejas,206,1402,29,12.252457457575678,8.075459719865092
2022,20,San Blas-Canillejas,7,Canillejas,207,2045,50,10.761769197760712,10.298745953628991
2022,20,San Blas-Canillejas,8,El Salvador,208,605,64,11.952511665210615,10.502894337656786
2022,21,Barajas,1,Alameda de Osuna,211,1016,13,11.306704182144875,NA
2022,21,Barajas,2,Aeropuerto,212,140,2,11.111111111111112,NA
2022,21,Barajas,3,Casco Histórico de Barajas,213,962,60,11.956552685524944,7.428309387214071
2022,21,Barajas,4,Timón,214,926,33,11.987094663424502,9.958344389188943
2022,21,Barajas,5,Corralejos,215,596,48,13.728613997543414,11.21884651296416
2023,1,Centro,1,Palacio,011,3307,2,16.40126493699277,NA
2023,1,Centro,2,Embajadores,012,6208,3,16.1840636078838,NA
2023,1,Centro,3,Cortes,013,1691,0,16.808030426310683,NA
2023,1,Centro,4,Justicia,014,2558,0,18.04320470388533,NA
2023,1,Centro,5,Universidad,015,5549,3,17.22921347785106,NA
2023,1,Centro,6,Sol,016,1072,0,16.59480619992622,NA
2023,2,Arganzuela,1,Imperial,021,2126,1,15.060070532340033,NA
2023,2,Arganzuela,2,Acacias,022,3373,0,15.18465134998721,NA
2023,2,Arganzuela,3,Chopera,023,2099,1,14.502780940332837,NA
2023,2,Arganzuela,4,Legazpi,024,2004,0,15.70560886507595,NA
2023,2,Arganzuela,5,Delicias,025,2928,1,15.43159605083659,NA
2023,2,Arganzuela,6,Palos de la Frontera,026,3365,1,15.48894265856539,NA
2023,2,Arganzuela,7,Atocha,027,102,0,13.878509963768115,NA
2023,3,Retiro,1,Pacífico,031,3424,3,15.060624647619438,NA
2023,3,Retiro,2,Adelfas,032,1639,0,14.969715111742602,NA
2023,3,Retiro,3,Estrella,033,1115,4,13.607462357099415,NA
2023,3,Retiro,4,Ibiza,034,2267,2,17.211391126904818,NA
2023,3,Retiro,5,Los Jerónimos,035,494,8,15.619394595637392,NA
2023,3,Retiro,6,Niño Jesús,036,1052,17,15.795682527532694,14.212837906587907
2023,4,Salamanca,1,Recoletos,041,1626,0,20.08029522874944,NA
2023,4,Salamanca,2,Goya,042,3772,2,17.735418389396155,NA
2023,4,Salamanca,3,Fuente del Berro,043,2424,24,15.727109044852144,11.559517960954956
2023,4,Salamanca,4,Guindalera,044,4363,36,15.897309171934689,NA
2023,4,Salamanca,5,Lista,045,2672,4,17.75191006256578,NA
2023,4,Salamanca,6,Castellana,046,1896,2,19.542237461485023,NA
2023,5,Chamartin,1,El Viso,051,1337,68,17.669612530810248,17.64552039283697
2023,5,Chamartin,2,Prosperidad,052,4579,8,15.432354489644267,NA
2023,5,Chamartin,3,Ciudad Jardín,053,2114,79,15.940503026561604,15.651041666666664
2023,5,Chamartin,4,Hispanoamérica,054,3018,48,16.798646010721974,14.778530032275507
2023,5,Chamartin,5,Nueva España,055,2347,52,17.481701416990965,12.631252075048867
2023,5,Chamartin,6,Castilla,056,1995,15,15.087925782632004,15.073170731707316
2023,6,Tetuan,1,Bellas Vistas,061,3581,18,14.928966813861727,NA
2023,6,Tetuan,2,Cuatro Caminos,062,4610,8,16.355918870391456,NA
2023,6,Tetuan,3,Castillejos,063,3139,0,16.468744878239608,NA
2023,6,Tetuan,4,Almenara,064,1789,32,13.668591842052257,11.987894664112316
2023,6,Tetuan,5,Valdeacederas,065,3217,2,14.59639127166002,NA
2023,6,Tetuan,6,Berruguete,066,3213,7,14.407291643797722,NA
2023,7,Chamberi,1,Gaztambide,071,3657,16,17.721111063778707,16.473880308880307
2023,7,Chamberi,2,Arapiles,072,3709,1,17.42474282757254,NA
2023,7,Chamberi,3,Trafalgar,073,3733,0,18.062293085099014,NA
2023,7,Chamberi,4,Almagro,074,2138,0,18.136284100261346,NA
2023,7,Chamberi,5,Ríos Rosas,075,3920,1,17.837946871722007,NA
2023,7,Chamberi,6,Vallehermoso,076,2067,4,16.54187324066841,NA
2023,8,Fuencarral-El Pardo,1,El Pardo,081,137,36,10.930799234160089,10
2023,8,Fuencarral-El Pardo,2,Fuentelarreina,082,174,4,12.411697250012754,NA
2023,8,Fuencarral-El Pardo,3,Peñagrande,083,3076,97,13.259692832008504,9.742068647901196
2023,8,Fuencarral-El Pardo,4,Pilar,084,4637,2,13.453537839602632,NA
2023,8,Fuencarral-El Pardo,5,La Paz,085,1648,5,12.279900025725457,NA
2023,8,Fuencarral-El Pardo,6,Valverde,086,6624,170,13.25333786165789,10.458634979205808
2023,8,Fuencarral-El Pardo,7,Mirasierra,087,1874,119,13.997218661939682,13.616541475212228
2023,8,Fuencarral-El Pardo,8,El Goloso,088,1902,25,13.887320974246784,19.6078431372549
2023,9,Moncloa-Aravaca,1,Casa de Campo,091,1128,12,14.338484149395873,NA
2023,9,Moncloa-Aravaca,2,Argüelles,092,3075,0,17.2831997086231,NA
2023,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,1479,50,15.40488339482527,12.096012574025142
2023,9,Moncloa-Aravaca,4,Valdezarza,094,2849,50,13.031851102501987,9.194654438556745
2023,9,Moncloa-Aravaca,5,Valdemarín,095,452,31,16.692271961077275,16.634189877483948
2023,9,Moncloa-Aravaca,6,El Plantío,096,91,36,17.950819672131146,10.279521337598673
2023,9,Moncloa-Aravaca,7,Aravaca,097,1525,255,14.062457108186054,12.615938001089356
2023,10,Latina,1,Los Cármenes,101,1214,29,11.270649729358619,NA
2023,10,Latina,2,Puerta del Angel,102,4297,26,12.465885474880299,NA
2023,10,Latina,3,Lucero,103,2849,8,11.177208951039889,NA
2023,10,Latina,4,Aluche,104,5237,15,10.452133515007327,8.620689655172415
2023,10,Latina,5,Campamento,105,1767,14,11.461802112584628,NA
2023,10,Latina,6,Cuatro Vientos,106,346,0,14.453751209478808,NA
2023,10,Latina,7,Águilas,107,3435,10,10.408701625560832,NA
2023,11,Carabanchel,1,Comillas,111,2177,2,12.1275542302308,NA
2023,11,Carabanchel,2,Opañel,112,3076,14,11.561960878571265,NA
2023,11,Carabanchel,3,San Isidro,113,3444,40,11.618689711696975,12.5
2023,11,Carabanchel,4,Vista Alegre,114,3934,16,10.817429097624276,NA
2023,11,Carabanchel,5,Puerta Bonita,115,2828,13,10.81848280393588,NA
2023,11,Carabanchel,6,Buenavista,116,3382,6,11.909440872403794,NA
2023,11,Carabanchel,7,Abrantes,117,2243,5,10.55988447608831,NA
2023,12,Usera,1,Orcasitas,121,708,66,9.101685387261423,8.807674228913497
2023,12,Usera,2,Orcasur,122,660,2,10.543940780244682,NA
2023,12,Usera,3,San Fermín,123,1268,22,9.840657699784535,10.092592592592592
2023,12,Usera,4,Almendrales,124,1769,5,11.220097121536394,NA
2023,12,Usera,5,Moscardó,125,2203,44,11.323646520350556,12.142910721940893
2023,12,Usera,6,Zofío,126,1063,4,10.796442936439037,NA
2023,12,Usera,7,Pradolongo,127,1342,6,10.727623824895957,NA
2023,13,Puente de Vallecas,1,Entrevías,131,1259,179,9.508002718238474,9.457336180574476
2023,13,Puente de Vallecas,2,San Diego,132,3818,60,12.09334519961613,NA
2023,13,Puente de Vallecas,3,Palomeras Bajas,133,2551,15,10.384980589873868,11.054222470238095
2023,13,Puente de Vallecas,4,Palomeras Sureste,134,2410,0,10.510999698544166,NA
2023,13,Puente de Vallecas,5,Portazgo,135,1653,1,10.6744294852716,NA
2023,13,Puente de Vallecas,6,Numancia,136,3837,20,11.604189106265828,NA
2023,14,Moratalaz,1,Pavones,141,410,0,10.766856752079393,NA
2023,14,Moratalaz,2,Horcajo,142,210,1,11.0341877245015,NA
2023,14,Moratalaz,3,Marroquina,143,1527,2,11.52971917080312,NA
2023,14,Moratalaz,4,Media Legua,144,1107,1,11.594891044082953,NA
2023,14,Moratalaz,5,Fontarrón,145,1328,0,10.959884207459604,NA
2023,14,Moratalaz,6,Vinateros,146,1452,2,11.254009539903157,NA
2023,15,Ciudad Lineal,1,Ventas,151,5107,10,12.134211717223202,NA
2023,15,Ciudad Lineal,2,Pueblo Nuevo,152,5545,11,11.645408473230262,NA
2023,15,Ciudad Lineal,3,Quintana,153,2953,33,12.891008146787968,13.80542208211762
2023,15,Ciudad Lineal,4,La Concepción,154,2515,37,13.206664492391791,10.575791022810888
2023,15,Ciudad Lineal,5,San Pascual,155,1684,6,13.869171508941372,NA
2023,15,Ciudad Lineal,6,San Juan Bautista,156,1159,11,14.66483558294132,NA
2023,15,Ciudad Lineal,7,Colina,157,685,26,15.34029931229131,13.155358052473812
2023,15,Ciudad Lineal,8,Atalaya,158,161,0,16.19618905533228,NA
2023,15,Ciudad Lineal,9,Costillares,159,1741,8,14.384023846943359,NA
2023,16,Hortaleza,1,Palomas,161,393,55,15.095811076794089,11.197331358370981
2023,16,Hortaleza,2,Piovera,162,733,133,15.67919303630668,12.86364730708337
2023,16,Hortaleza,3,Canillas,163,2782,114,12.949283774575107,10.425183298677538
2023,16,Hortaleza,4,Pinar del Rey,164,3767,32,12.215217564924018,14.015859593837538
2023,16,Hortaleza,5,Apóstol Santiago,165,787,55,11.56317043051191,12.334278298081065
2023,16,Hortaleza,6,Valdefuentes,166,5596,114,14.074318584474998,16.023689209376094
2023,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,2919,66,9.789710491805835,9.041003699725504
2023,17,Villaverde,2,San Cristóbal,172,799,1,9.388727958661143,NA
2023,17,Villaverde,3,Butarque,173,1188,6,10.087771697491974,NA
2023,17,Villaverde,4,Los Rosales,174,2358,0,10.095975993249477,NA
2023,17,Villaverde,5,Ángeles,175,1975,0,9.641600748038975,NA
2023,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,2411,10,10.931462590173336,NA
2023,18,Villa de Vallecas,2,Santa Eugenia,182,959,0,9.414271412380442,NA
2023,18,Villa de Vallecas,3,Ensanche de Vallecas,183,4358,25,12.812383183378346,9.291923515981736
2023,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,2676,27,10.614069195463244,13.952074992191273
2023,19,Vicalvaro,2,Valdebernardo,192,757,2,9.313977971301245,NA
2023,19,Vicalvaro,3,Valderrivas,193,1090,0,10.675497578476223,NA
2023,19,Vicalvaro,4,El Cañaveral,194,412,14,10.679611650485434,9.367189636313919
2023,20,San Blas-Canillejas,1,Simancas,201,2724,73,13.654706953261897,11.114343434343434
2023,20,San Blas-Canillejas,2,Hellín,202,558,0,11.496877019989299,NA
2023,20,San Blas-Canillejas,3,Amposta,203,611,0,12.319758706273513,NA
2023,20,San Blas-Canillejas,4,Arcos,204,1364,10,11.697323065038201,NA
2023,20,San Blas-Canillejas,5,Rosas,205,1592,8,11.455893685607407,NA
2023,20,San Blas-Canillejas,6,Rejas,206,1456,28,12.725529388767582,7.725577174242311
2023,20,San Blas-Canillejas,7,Canillejas,207,2123,49,11.227460157036981,10.341844653907144
2023,20,San Blas-Canillejas,8,El Salvador,208,625,63,12.428305962374463,10.856915378416721
2023,21,Barajas,1,Alameda de Osuna,211,1047,13,11.753913487522222,NA
2023,21,Barajas,2,Aeropuerto,212,156,2,11.330640605581289,NA
2023,21,Barajas,3,Casco Histórico de Barajas,213,1017,65,12.455798366159494,7.6529556564314065
2023,21,Barajas,4,Timón,214,1059,33,12.554258508338208,11.09575631087259
2023,21,Barajas,5,Corralejos,215,619,50,14.134838913199667,11.411100613654886
