anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,densidad,poblacion_total_panel,tamano_hogar,monop_mujer,monop_hombre,n_hogares,envejecimiento,sobreenvejecimiento,migrantes,pct_extranjeros_ue_ocde,nac_espanola_pct,nac_espanola,nac_extranjera_pct,nac_extranjera,nivel_estudios_superiores_pct,nivel_estudios_superiores
2018,11,Carabanchel,2,Opañel,112,293.44,32492,2.4968877276569583,237,34,13013,0.2109134556198449,0.39953305121844446,0.1557921950018466,0.039517419672534776,0.8046596085190201,26145,0.19530961467438138,6346,0.1484545738370278,3804
2018,11,Carabanchel,3,San Isidro,113,202.99,38554,2.5702666666666665,313,28,15000,0.19484359599522746,0.38698083067092653,0.14065985371167714,0.04645432380557141,0.8128598848368522,31339,0.18711417751724854,7214,0.13401646228792205,3989
2018,11,Carabanchel,4,Vista Alegre,114,283.21,45008,2.628204379562044,306,43,17125,0.23346960540348383,0.3595355919299581,0.16321542836829006,0.04041503732669749,0.7963473160327053,35842,0.20363046569498755,9165,0.11682374851853942,4140
2018,11,Carabanchel,5,Puerta Bonita,115,210.94,33933,2.754525529669616,292,30,12319,0.19125924616155365,0.401386748844376,0.15898977396634545,0.04458786432086759,0.7964223617127869,27025,0.20357763828721304,6908,0.10518286720125171,2689
2018,11,Carabanchel,6,Buenavista,116,82.33,46216,2.7270903404732403,591,113,16947,0.1380690669897871,0.33537063156245106,0.07977756621083607,0.04078674052276268,0.8794356932664013,40644,0.12056430673359875,5572,0.1574379660188241,5152
2018,11,Carabanchel,7,Abrantes,117,190.27,29769,2.729598386209426,238,53,10906,0.18445362625550069,0.38262611546166453,0.13873492559373846,0.038026134569518616,0.8232053478450737,24506,0.17676106016325707,5262,0.11829994585814835,2622
2018,12,Usera,1,Orcasitas,121,166.29,22555,2.6758808874125046,223,44,8429,0.19658612281090668,0.44564727108705454,0.05045444469075593,0.02207936156062957,0.9274661937486145,20919,0.0725338062513855,1636,0.08271760677599567,1377
2018,12,Usera,2,Orcasur,122,97.83,13572,2.8925831202046037,136,23,4692,0.14633068081343942,0.3851963746223565,0.1080165045682287,0.025862068965517238,0.866121426466254,11755,0.13387857353374594,1817,0.09625178244041556,945
2018,12,Usera,3,San Fermín,123,157.31,23209,2.8269183922046284,275,42,8210,0.14528846568141668,0.33570581257414,0.13964410358050755,0.03528803481408074,0.8250247748718169,19148,0.1749321383945883,4060,0.10028514226779106,1653
2018,12,Usera,4,Almendrales,124,269,20986,2.75442971518572,154,18,7619,0.16830267797579337,0.45158550396375996,0.23334604021728772,0.02854283808253122,0.7381111217001811,15490,0.26188887829981894,5496,0.10452961672473868,1650
2018,12,Usera,5,Moscardó,125,283.08,25726,2.655175972752606,190,23,9689,0.19443364689419265,0.42203118752499,0.2224597683277618,0.03498406281582836,0.7425561688564098,19103,0.25744383114359015,6623,0.11664338455398124,2338
2018,12,Usera,6,Zofío,126,176.96,13697,2.760935295303366,109,10,4961,0.18237570270862233,0.41072858286629305,0.1794553551872673,0.04322114331605459,0.7773235014966781,10647,0.22267649850332188,3050,0.08861247709960467,919
2018,12,Usera,7,Pradolongo,127,157.29,17233,2.899226110363392,115,16,5944,0.17512911274879592,0.41285619615639496,0.2918818545813265,0.027389311205245792,0.6807288342134278,11731,0.3192711657865723,5502,0.06846377699494563,894
2018,13,Puente de Vallecas,1,Entrevías,131,56.91,33986,2.6928135646937643,271,41,12621,0.19975872418054494,0.4181764619237001,0.102571647148826,0.036338492320367205,0.8610898605308068,29265,0.1389101394691932,4721,0.04879377431906615,1254
2018,13,Puente de Vallecas,2,San Diego,132,376.37,40267,2.5830393225992685,412,51,15589,0.14947723942682592,0.4130254195049012,0.22000645690019124,0.04323639704969326,0.7367323118186108,29666,0.2632428539498845,10600,0.09084616145301118,2756
2018,13,Puente de Vallecas,3,Palomeras Bajas,133,230.12,39669,2.6582456610601084,335,43,14923,0.16388111623686,0.3930164590063068,0.09697748871915098,0.029342811767375035,0.873679699513474,34658,0.126320300486526,5011,0.11927380912133609,3528
2018,13,Puente de Vallecas,4,Palomeras Sureste,134,135.5,42120,2.647724415388484,370,50,15908,0.1846153846153846,0.3820730452674897,0.07421652421652421,0.03105413105413106,0.8947293447293447,37686,0.10527065527065527,4434,0.0908129954919944,2921
2018,13,Puente de Vallecas,5,Portazgo,135,224.11,27908,2.6077368716127824,256,28,10702,0.2203310878601118,0.398276142462189,0.09757058907840045,0.03267880177726816,0.8697506091443313,24273,0.1302493908556686,3635,0.0725955325826103,1573
2018,13,Puente de Vallecas,6,Numancia,136,251.68,46538,2.5886082990321504,419,39,17978,0.1876531006919077,0.3813122638268636,0.1534015213374017,0.04024668013236493,0.8063517985302333,37526,0.19364820146976663,9012,0.10647557797859955,3841
2018,14,Moratalaz,1,Pavones,141,89.94,9081,2.778763769889841,64,10,3268,0.24017178724810045,0.3562585969738652,0.05065521418345997,0.04283669199427376,0.9065080938222663,8232,0.09349190617773373,849,0.16740655878562222,1169
2018,14,Moratalaz,2,Horcajo,142,84.81,6326,2.925994449583719,73,11,2162,0.08046158710085362,0.29273084479371314,0.019285488460322478,0.01454315523237433,0.9661713563073032,6112,0.03382864369269681,214,0.3021256269405302,1265
2018,14,Moratalaz,3,Marroquina,143,152.95,27378,2.5298466087599336,180,32,10822,0.2662721893491124,0.3493827160493827,0.0365622032288699,0.020783110526700267,0.9426181605668785,25807,0.057345313755570164,1570,0.2385024266235267,5160
2018,14,Moratalaz,4,Media Legua,144,177.75,17757,2.485930281394372,115,23,7143,0.2742580390831785,0.35770020533880903,0.05665371402827054,0.026017908430478125,0.9173283775412513,16289,0.08267162245874866,1468,0.21112051933389783,2992
2018,14,Moratalaz,5,Fontarrón,145,175.23,16902,2.4688869412795795,143,20,6846,0.26695065672701457,0.45412234042553196,0.08537451189208378,0.039166962489646184,0.87545852561827,14797,0.12454147438172997,2105,0.13283803863298663,1788
2018,14,Moratalaz,6,Vinateros,146,283.13,16817,2.33277847135525,143,22,7209,0.3060593447107094,0.43209636681562075,0.06624249271570434,0.03674852827495986,0.8970089790093357,15085,0.1029910209906642,1732,0.16380757719541572,2244
2018,15,Ciudad Lineal,1,Ventas,151,149.29,47744,2.417417721518987,349,61,19750,0.24214560991957104,0.4385433786004671,0.1145274798927614,0.03958612600536192,0.8458235589812333,40383,0.1541136058981233,7358,0.16256748650269945,6233
2018,15,Ciudad Lineal,2,Pueblo Nuevo,152,263.71,61160,2.5751578947368423,414,68,23750,0.2208796599084369,0.38011695906432746,0.11939175931981687,0.03696860693263572,0.8436396337475475,51597,0.1563603662524526,9563,0.1519638339347186,7328
2018,15,Ciudad Lineal,3,Quintana,153,337.05,24373,2.372991918995229,197,28,10271,0.2259467443482542,0.45741783185037227,0.13387765149961023,0.040290485373158824,0.825831863127231,20128,0.17416813687276905,4245,0.2067910676047721,4056
2018,15,Ciudad Lineal,4,La Concepción,154,234.82,20803,2.3024903154399556,187,38,9035,0.2422246791328174,0.44175431633260565,0.08729510166802865,0.045858770369658214,0.8668461279623131,18033,0.13315387203768686,2770,0.2719760479041916,4542
2018,15,Ciudad Lineal,5,San Pascual,155,171.63,18068,2.4064997336174745,162,26,7508,0.2596856320566748,0.33226768968456943,0.04787469559442108,0.029776400265663056,0.9223489041399159,16665,0.07765109586008413,1403,0.30675656888641734,4413
2018,15,Ciudad Lineal,6,San Juan Bautista,156,123,12433,2.5789255341215513,146,27,4821,0.21241856350036195,0.33623627413858387,0.04777607978766187,0.03941124426928335,0.9127322448323011,11348,0.08718732405694522,1084,0.48240500863557856,4469
2018,15,Ciudad Lineal,7,Colina,157,112.35,6288,2.486358244365362,74,30,2529,0.22757633587786258,0.3032844164919637,0.0489821882951654,0.04675572519083969,0.9042620865139949,5686,0.09573791348600509,602,0.4591246903385632,2224
2018,15,Ciudad Lineal,8,Atalaya,158,63.28,1575,2.8125,25,4,560,0.2253968253968254,0.29014084507042254,0.04825396825396825,0.052698412698412696,0.8990476190476191,1416,0.10095238095238095,159,0.48853615520282184,554
2018,15,Ciudad Lineal,9,Costillares,159,154.28,22019,2.7759707513867875,201,58,7932,0.21390617194241338,0.27685774946921443,0.02534175030655343,0.024569689813343024,0.9500885598801035,20920,0.049911440119896455,1099,0.5128093520706379,8247
2018,16,Hortaleza,1,Palomas,161,59.64,6738,3.0599455040871937,74,20,2202,0.14559216384683882,0.1906218144750255,0.029237162362718908,0.059958444642327094,0.910804392994954,6137,0.089195607005046,601,0.5257731958762887,2397
2018,16,Hortaleza,2,Piovera,162,46.89,14723,3.0375489993810603,150,37,4847,0.13319296339061334,0.24528301886792453,0.04027711743530531,0.09807783739726957,0.8616450451674251,12686,0.13835495483257487,2037,0.5480486369876446,5589
2018,16,Hortaleza,3,Canillas,163,161.06,40627,2.545072981269185,300,63,15963,0.2614517439141458,0.30192054227075876,0.047973022866566566,0.036945873433923256,0.9150811036995101,37177,0.08491889630048982,3450,0.24124477758663063,7853
2018,16,Hortaleza,4,Pinar del Rey,164,196.17,52274,2.4734550960537525,450,71,21134,0.26382140260932774,0.3328982669857153,0.06370279680146919,0.0333435359834717,0.9029536672150591,47201,0.09704633278494089,5073,0.1861825855495072,7764
2018,16,Hortaleza,5,Apóstol Santiago,165,126.72,15271,2.6498351553010586,119,20,5763,0.20954750834915853,0.3734375,0.05153559033462118,0.026782790910876826,0.921681618754502,14075,0.078318381245498,1196,0.23100998139062764,2731
2018,16,Hortaleza,6,Valdefuentes,166,32.4,54297,2.8781871190034454,867,286,18865,0.07110890104425659,0.22999222999223,0.04851096745676557,0.03930235556292244,0.912186676980312,49529,0.08781332301968801,4768,0.4816140212460199,17092
2018,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,47.87,44299,2.7329878462582515,435,66,16209,0.1740671346983002,0.3917779795097912,0.13826497212126684,0.04444795593579992,0.8172644980699338,36204,0.18271292805706676,8094,0.07753212741336257,2546
2018,17,Villaverde,2,San Cristóbal,172,143.17,15498,3.0610310092830337,124,17,5063,0.13743708865660087,0.524413145539906,0.26893792747451284,0.0331655697509356,0.6978319783197832,10815,0.30210349722544844,4682,0.04817275747508306,522
2018,17,Villaverde,3,Butarque,173,28.65,18268,2.859289403662545,298,54,6389,0.08583315086490037,0.24744897959183676,0.09185460915261659,0.04143858112546531,0.8667068097219182,15833,0.1332931902780819,2435,0.1308866515102306,1612
2018,17,Villaverde,4,Los Rosales,174,239.98,36975,2.822519083969466,286,60,13100,0.16746450304259636,0.32041343669250644,0.13714672075726841,0.04183908045977011,0.8209871534820825,30356,0.17898580121703853,6618,0.09874049865971432,2689
2018,17,Villaverde,5,Ángeles,175,157.51,30483,2.5756653992395435,217,30,11835,0.27192205491585475,0.4022198093859332,0.11209526621395532,0.032739559754617314,0.8551651740314273,26068,0.14483482596857264,4415,0.09755493143895588,2362
2018,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,9.23,39740,2.6984450329327085,389,69,14727,0.16567689984901862,0.3368772782503038,0.10163563160543532,0.04886763965777555,0.8494967287367892,33759,0.15050327126321086,5981,0.0715376075492645,2062
2018,18,Villa de Vallecas,2,Santa Eugenia,182,116.79,24295,2.7405527354765935,155,27,8865,0.2041572339987652,0.2461693548387097,0.03255813953488372,0.06589833299032723,0.901543527474789,21903,0.09845647252521095,2392,0.1565974407384099,2986
2018,18,Villa de Vallecas,3,Ensanche de Vallecas,183,68.78,43614,2.4424035392283137,875,169,17857,0.04046865685330398,0.28158640226628895,0.05569312606043931,0.030334296326867523,0.9139725776126931,39862,0.08602742238730683,3752,0.26603294055517046,8060
2018,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,15.91,34200,2.6170798898071626,324,35,13068,0.22035087719298246,0.35589171974522293,0.09915204678362573,0.0893859649122807,0.8114619883040936,27752,0.18853801169590642,6448,0.07594500402129371,1983
2018,19,Vicalvaro,2,Valdebernardo,192,69.03,17637,2.897962536970095,145,29,6086,0.10166128026308328,0.2693809258226436,0,0.05709587798378409,0.9429041220162159,16630,0.05709587798378409,1007,0.22192118226600985,2703
2018,19,Vicalvaro,3,Valderrivas,193,282.66,18180,2.8820545339251744,322,81,6308,0.052970297029702976,0.2201453790238837,0.017546754675467548,0.015016501650165014,0.9674367436743674,17588,0.03256325632563256,592,0.2735146371037589,3158
2018,19,Vicalvaro,4,El Cañaveral,194,0.89,945,2.339108910891089,13,4,404,0.03809523809523809,0.1388888888888889,0.042328042328042326,0.04021164021164021,0.9174603174603174,867,0.08253968253968254,78,0.18376068376068377,129
2018,20,San Blas-Canillejas,1,Simancas,201,119.67,27242,2.542179917879806,299,49,10716,0.1641215769767271,0.4670096175352271,0.10208501578445048,0.05051024153880038,0.8474047426767491,23085,0.15259525732325085,4157,0.1853109537207723,3820
2018,20,San Blas-Canillejas,2,Hellín,202,162.4,8941,2.427640510453435,65,11,3683,0.2518733922380047,0.6101243339253997,0.07437646795660441,0.02941505424449166,0.8962084777989039,8013,0.10379152220109607,928,0.07244556113902847,519
2018,20,San Blas-Canillejas,3,Amposta,203,225.42,8346,2.5048019207683074,97,7,3332,0.20357057272945123,0.5344320188346086,0.10711718188353701,0.03450754852624012,0.8583752695902228,7164,0.14162473040977713,1182,0.06383652779977823,403
2018,20,San Blas-Canillejas,4,Arcos,204,183.41,23939,2.6702732849972115,204,33,8965,0.18212957934750826,0.4527522935779817,0.05956806884163916,0.027444755420025904,0.912987175738335,21856,0.08701282426166507,2083,0.1179009923193362,2103
2018,20,San Blas-Canillejas,5,Rosas,205,33.95,31560,2.865964402470033,310,65,11012,0.13108365019011406,0.27483683828861494,0.024366286438529783,0.023827629911280103,0.9518060836501901,30039,0.048193916349809886,1521,0.24322852865115013,5361
2018,20,San Blas-Canillejas,6,Rejas,206,32.53,16315,2.475720789074355,238,58,6590,0.11228930432117684,0.43613537117903933,0,0.1565430585350904,0.8434569414649096,13761,0.1565430585350904,2554,0.32062742452352844,3802
2018,20,San Blas-Canillejas,7,Canillejas,207,178.5,28519,2.6149825783972127,218,28,10906,0.23156492163119324,0.3403997577225924,0.08752060030155334,0.055506855079070105,0.8569725446193766,24440,0.14302745538062345,4079,0.14265398631232779,3210
2018,20,San Blas-Canillejas,8,El Salvador,208,60.03,11287,2.6507750117426023,89,23,4258,0.2026224860458935,0.33537385220813293,0.037210950651191635,0.03464162310622841,0.92814742624258,10476,0.07185257375742005,811,0.3574086996976041,3073
2018,21,Barajas,1,Alameda de Osuna,211,98.69,19446,2.712133891213389,182,59,7170,0.24961431656896022,0.17511330861145447,0.02411807055435565,0.02956906304638486,0.9463128663992595,18402,0.05368713360074051,1044,0.3612661674608577,5307
2018,21,Barajas,2,Aeropuerto,212,0.61,1794,2.6577777777777776,13,5,675,0.15440356744704573,0.44404332129963897,0.13823857302118173,0.055183946488294305,0.806577480490524,1447,0.19342251950947603,347,0.075,102
2018,21,Barajas,3,Casco Histórico de Barajas,213,133.53,7336,2.3942558746736293,48,7,3064,0.18538713195201745,0.35661764705882354,0.10169029443838604,0.07115594329334787,0.8271537622682661,6068,0.1728462377317339,1268,0.12855460205283528,764
2018,21,Barajas,4,Timón,214,23.06,11750,2.6747097655360803,174,39,4393,0.1011063829787234,0.30976430976430974,0.05191489361702128,0.04093617021276596,0.9071489361702127,10659,0.09285106382978724,1091,0.279705953241745,2321
2018,21,Barajas,5,Corralejos,215,16.04,7510,2.9555293191656826,109,42,2541,0.10013315579227695,0.29654255319148937,0.02436750998668442,0.04047936085219707,0.9351531291611185,7023,0.06484687083888149,487,0.4868017188459177,2379
2019,1,Centro,1,Palacio,011,155.95,22923,2.03,155,31,11305,0.1885,0.3386,0.0795,0.09621871046547135,0.8242376652270645,18894,0.17571871046547136,4028,0.4296311454443137,8398
2019,1,Centro,2,Embajadores,012,437.82,45259,2.05,336,59,22089,0.147,0.3583,0.1693,0.09294618307960845,0.7377096268145562,33388,0.26224618307960845,11869,0.36226906062971637,13922
2019,1,Centro,3,Cortes,013,177.13,10484,1.9411981566820276,69,22,5406,0.16873991073972083,0.3286,0.099,0.13182792827165205,0.769172071728348,8064,0.23082792827165205,2420,0.47455947136563875,4309
2019,1,Centro,4,Justicia,014,231.98,17153,2,117,30,8582,0.1608,0.3474,0.0993,0.11448184574126974,0.7862181542587302,13486,0.21378184574126974,3667,0.4976999656711294,7249
2019,1,Centro,5,Universidad,015,334.64,31725,1.9551351009302032,202,40,15803,0.1629,0.3508,0.116,0.09976044129235619,0.7842395587076438,24880,0.2157604412923562,6845,0.4418596117858584,12042
2019,1,Centro,6,Sol,016,164.77,7337,1.97,43,12,16189,0.1705,0.3157,0.137,0.136681341147608,0.726318658852392,5329,0.273681341147608,2008,0.4186303969634667,2647
2019,2,Arganzuela,1,Imperial,021,235.26,22766,2.36,142,23,9633,0.21560000000000001,0.347,0.0384,0.032143793376087144,0.9294562066239128,21160,0.07054379337608714,1606,0.38001633542063706,6979
2019,2,Arganzuela,2,Acacias,022,342.68,36785,2.38,245,45,15442,0.2268,0.2993,0.0407,0.029355729237460923,0.9299170857686557,34207,0.07005572923746092,2577,0.3905450165612767,11673
2019,2,Arganzuela,3,Chopera,023,352.12,19993,2.33,124,26,8585,0.2283,0.3926,0.1003,0.032996653828840095,0.86670334617116,17328,0.1332966538288401,2665,0.2745869394177813,4537
2019,2,Arganzuela,4,Legazpi,024,138.94,19652,2.58,195,49,7628,0.0866,0.2474,0.0412,0.029581599837166697,0.9292184001628333,18261,0.0707815998371667,1391,0.47285131523421015,6723
2019,2,Arganzuela,5,Delicias,025,262.24,27658,2.4,221,60,11525,0.1694,0.3282,0.0783,0.0355910984163714,0.8861089015836286,24508,0.11389109841637139,3150,0.3736533037406945,8081
2019,2,Arganzuela,6,Palos de la Frontera,026,397.89,25801,2.19,166,27,11768,0.2065,0.371,0.1009,0.04797019882950272,0.8510910429828301,21959,0.14887019882950273,3841,0.36249884141254984,7822
2019,2,Arganzuela,7,Atocha,027,15.97,1175,2.77,14,2,424,0.0962,0.292,0.0298,0.02551914893617021,0.9446808510638298,1110,0.05531914893617021,65,0.27921279212792127,227
2019,3,Retiro,1,Pacífico,031,442.7429688149781,33571,2.29,211,53,14665,0.2496,0.3541,0.053900000000000003,0.034211763128891,0.911888236871109,30613,0.088111763128891,2958,0.3948189536318119,10882
2019,3,Retiro,2,Adelfas,032,288.3007460094144,18474,2.43,141,38,7613,0.2128,0.3044,0.0433,0.027231557865107718,0.9294684421348923,17171,0.07053155786510772,1303,0.3927208287895311,5762
2019,3,Retiro,3,Estrella,033,227.25937123102315,23306,2.68,112,30,8691,0.3068,0.3077,0.0236,0.017634016991332702,0.9587659830086673,22345,0.0412340169913327,961,0.4595596133190118,8557
2019,3,Retiro,4,Ibiza,034,439.98737176381337,21646,2.34,148,37,9268,0.2486,0.3799,0.0589,0.05428488404324124,0.8868151159567588,19196,0.11318488404324124,2450,0.4605723461604634,8031
2019,3,Retiro,5,Los Jerónimos,035,36.92303261563017,7039,2.51,42,8,2804,0.2635,0.3887,0.0422,0.060655519249893444,0.8971444807501066,6315,0.10285551924989345,724,0.497907949790795,2856
2019,3,Retiro,6,Niño Jesús,036,238.51177694237046,15343,2.72,83,21,5632,0.2639,0.3201,0.0272,0.02943820634817181,0.9433617936518282,14474,0.05663820634817181,869,0.5378072637577613,6323
2019,4,Salamanca,1,Recoletos,041,180.2,15734,2.36,94,30,6664,0.2298,0.335,0.0798,0.08824372696072201,0.831956273039278,13090,0.168043726960722,2644,0.5867432400095717,7356
2019,4,Salamanca,2,Goya,042,384.91,29649,2.24,185,42,13237,0.2379,0.355,0.0729,0.06619406725353301,0.860905932746467,25525,0.13909406725353302,4124,0.5054863152664486,12208
2019,4,Salamanca,3,Fuente del Berro,043,247.15,21071,2.27,156,30,9302,0.2436,0.3772,0.0662,0.05197189502159366,0.8818281049784064,18581,0.11817189502159366,2490,0.4147005970668367,7154
2019,4,Salamanca,4,Guindalera,044,259.6,41609,2.36,249,58,17615,0.2436,0.4129,0.0634,0.042899117979283335,0.8937008820207166,37186,0.10629911797928333,4423,0.461037028217645,15489
2019,4,Salamanca,5,Lista,045,402.93,20961,2.27,145,36,9233,0.2391,0.3659,0.0742,0.06310260960832022,0.8626973903916798,18083,0.13730260960832022,2878,0.5163232776433083,8746
2019,4,Salamanca,6,Castellana,046,221.42,17124,2.48,71,24,6900,0.2315,0.3417,0.0832,0.08124755898154637,0.8355524410184536,14308,0.16444755898154637,2816,0.5594198608850082,7560
2019,5,Chamartin,1,El Viso,051,101.23,17302,2.84,69,34,6082,0.2164,0.3607,0.062,0.048218471852964975,0.889781528147035,15395,0.11021847185296497,1907,0.567622641509434,7521
2019,5,Chamartin,2,Prosperidad,052,352.39,36651,2.3,225,60,15908,0.2494,0.324,0.0646,0.03875325093449018,0.8966467490655098,32863,0.10335325093449019,3788,0.4299653656587185,12911
2019,5,Chamartin,3,Ciudad Jardín,053,244.55,18642,2.33,166,25,8002,0.2311,0.3625,0.0721,0.04296276150627615,0.8849372384937239,16497,0.11506276150627615,2145,0.43546673748506176,6559
2019,5,Chamartin,4,Hispanoamérica,054,185.3,31733,2.56,227,50,12381,0.2457,0.3855,0.0378,0.03382890366495446,0.9283710963350456,29460,0.07162890366495446,2273,0.5303454715219421,13064
2019,5,Chamartin,5,Nueva España,055,137.74,24657,2.67,160,47,9227,0.2089,0.3538,0.0488,0.042533089994727664,0.9086669100052723,22405,0.09133308999472767,2252,0.5891392886234048,10849
2019,5,Chamartin,6,Castilla,056,78.1,16880,2.54,95,37,6640,0.2259,0.3776,0.0482,0.03669336492890995,0.91510663507109,15447,0.08489336492890995,1433,0.5146779943867101,6785
2019,6,Tetuan,1,Bellas Vistas,061,407.54,29146,2.46,158,39,11860,0.1838,0.3519,0.1884,0.03976166883963492,0.771838331160365,22496,0.22816166883963493,6650,0.2778041517414009,6437
2019,6,Tetuan,2,Cuatro Caminos,062,292.04,34608,2.3,206,58,15031,0.2265,0.3672,0.1101,0.038940684234859,0.85095931576514106,29450,0.149040684234859,5158,0.43636492120698184,12350
2019,6,Tetuan,3,Castillejos,063,291.1,20513,2.19,105,31,9351,0.2379,0.3702,0.10780000000000001,0.04298243065373178,0.8492175693462682,17420,0.15078243065373179,3093,0.4399719577028685,7531
2019,6,Tetuan,4,Almenara,064,226.56,22642,2.43,169,26,9324,0.1987,0.4547,0.1111,0.03292437947177812,0.8559756205282218,19381,0.14402437947177812,3261,0.23562193490860456,4228
2019,6,Tetuan,5,Valdeacederas,065,223.66,26021,2.45,191,42,10607,0.1455,0.3883,0.1799,0.04687837131547595,0.773221628684524,20120,0.22677837131547596,5901,0.2209933936873012,4516
2019,6,Tetuan,6,Berruguete,066,411.93,25007,2.44,189,34,10255,0.1664,0.3936,0.1967,0.04383265085775981,0.7594673491422401,18992,0.24053265085775982,6015,0.2395785616124599,4707
2019,7,Chamberi,1,Gaztambide,071,451.96,22891,2.18,122,30,10498,0.256,0.3712,0.0655,0.04733910707264864,0.8871608929273513,20308,0.11283910707264865,2583,0.49412263051996186,9332
2019,7,Chamberi,2,Arapiles,072,422.93,24455,2.18,170,22,11195,0.2409,0.3603,0.0616,0.05068787569004293,0.887712124309957,21709,0.11228787569004293,2746,0.4743948789757952,9486
2019,7,Chamberi,3,Trafalgar,073,403.61,24696,2.11,163,36,11718,0.2123,0.3525,0.0689,0.0640770003239391,0.8670229996760609,21412,0.1329770003239391,3284,0.4950146627565982,10128
2019,7,Chamberi,4,Almagro,074,211.18,19807,2.45,132,28,8080,0.2389,0.3664,0.0725,0.06270472560205988,0.8647952743979401,17129,0.13520472560205987,2678,0.5260531800669488,8329
2019,7,Chamberi,5,Ríos Rosas,075,280.72,27382,2.26,204,46,12139,0.2332,0.371,0.0617,0.04917575779709298,0.889124242202907,24346,0.11087575779709298,3036,0.5081710320125363,11350
2019,7,Chamberi,6,Vallehermoso,076,189.08,20217,2.41,107,24,8383,0.2776,0.3741,0.0397,0.03424766780432309,0.926052332195677,18722,0.07394766780432309,1495,0.537828543355441,8758
2019,8,Fuencarral-El Pardo,1,El Pardo,081,0.1841314541848564,3454,2.63,24,7,1315,0.2571,0.4718,0.0232,0.017622235089751012,0.959177764910249,3313,0.04082223508975101,141,0.173036093418259,489
2019,8,Fuencarral-El Pardo,2,Fuentelarreina,082,23.61418176937694,3265,2.93,17,10,1114,0.264,0.3237,0.0459,0.02852572741194486,0.9255742725880551,3022,0.07442572741194486,243,0.5693215339233039,1351
2019,8,Fuencarral-El Pardo,3,Peñagrande,083,154.15245867939942,44508,2.62,367,94,16991,0.2566,0.2733,0.052,0.024885054372247688,0.9231149456277523,41086,0.07688505437224769,3422,0.304660521133594,10675
2019,8,Fuencarral-El Pardo,4,Pilar,084,340.5119920844108,46419,2.38,307,38,19542,0.2927,0.3337,0.0834,0.030928184579590248,0.8856718154204097,41112,0.11432818457959025,5307,0.2342504298890105,8991
2019,8,Fuencarral-El Pardo,5,La Paz,085,156.69995643345356,33765,2.69,143,27,12550,0.3185,0.2062,0.0316,0.020613830889974823,0.9477861691100252,32002,0.052213830889974826,1763,0.410123109137514,11360
2019,8,Fuencarral-El Pardo,6,Valverde,086,70.37010637476874,63201,2.77,926,280,22777,0.1176,0.3915,0.0801,0.03686017468078036,0.8830398253192197,55809,0.11696017468078036,7392,0.36838338835153167,15958
2019,8,Fuencarral-El Pardo,7,Mirasierra,087,47.04556166169665,32898,3.11,336,86,10568,0.1449,0.2277,0.0225,0.02674311508298377,0.9507568849170163,31278,0.04924311508298377,1620,0.536952762355511,11799
2019,8,Fuencarral-El Pardo,8,El Goloso,088,6.987105581041096,18511,3.28,374,133,5638,0.0791,0.5,0.0239,0.029797801307330774,0.9463021986926692,17517,0.053697801307330775,994,0.5386664299032229,6067
2019,9,Moncloa-Aravaca,1,Casa de Campo,091,7.440172089235748,12991,2.32,95,15,5606,0.2501,0.4398,0.0455,0.0401746978677546,0.9143253021322454,11878,0.0856746978677546,1113,0.3858526949487348,4102
2019,9,Moncloa-Aravaca,2,Argüelles,092,318.04632052687845,24093,2.32,140,35,10401,0.2503,0.381,0.0714,0.05282695388702112,0.8757730461129789,21100,0.12422695388702112,2993,0.4991889699918897,9848
2019,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,11.41,16260,2.65,98,25,6140,0.2563,0.3294,0.0667,0.030163468634686358,0.9030750307503075,14684,0.09686346863468635,1575,0.5342443985380582,6724
2019,9,Moncloa-Aravaca,4,Valdezarza,094,212.68654048053952,29722,2.43,256,66,12207,0.2492,0.3478,0.0844,0.027604575735145687,0.8879954242648543,26393,0.11200457573514569,3329,0.26331701085799447,6184
2019,9,Moncloa-Aravaca,5,Valdemarín,095,20.37,6726,3.52,97,27,1913,0.1109,0.3231,0.059,0.03422033898305085,0.9067796610169492,6099,0.09322033898305085,627,0.6294258373205741,2631
2019,9,Moncloa-Aravaca,6,El Plantío,096,7.958790001389681,2808,3.28,17,12,856,0.193,0.2528,0.0552,0.03774871794871795,0.907051282051282,2547,0.09294871794871795,261,0.5475708502024291,1082
2019,9,Moncloa-Aravaca,7,Aravaca,097,45.98,26823,3.15,267,66,8527,0.1496,0.2666,0.0485,0.049811150877977856,0.9016515676844499,24185,0.09831115087797786,2637,0.5207047968428659,9368
2019,10,Latina,1,Los Cármenes,101,134.65182246243293,17397,2.64,149,23,6586,0.1717,0.4041,0.10780000000000001,0.03446590791515777,0.8577340920848422,14922,0.14226590791515778,2475,0.16075124568800306,2097
2019,10,Latina,2,Puerta del Angel,102,303.4252385757392,41730,2.39,329,59,17487,0.2075,0.4273,0.149,0.043643182362808536,0.8073568176371915,33691,0.19264318236280853,8039,0.19614668987455736,6536
