anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,barrio_oficial,total_hogares,hog_mujer_sola_16_64,hog_hombre_solo_16_64,hog_dos_adultos_sin_menores,hog_dos_adultos_1_menor,hog_dos_adultos_2_menores,hog_dos_adultos_3mas_menores,hog_mujer_adulta_con_menores,hog_hombre_adulto_con_menores,n_viviendas_colectiva_barrio,n_viviendas_unifamiliar_barrio,renta_colectiva_barrio,renta_unifamiliar_barrio,precio_vivienda_declarado_barrio,renta_neta_media_persona,renta_neta_media_hogar,renta_bruta_media_persona,renta_bruta_media_hogar,poblacion_total_barrio,pob_25_39_barrio,pct_pob_25_39,transacciones_vivienda_barrio,tasa_transacciones_vivienda,densidad,poblacion_total_panel,tamano_hogar,monop_mujer,monop_hombre,n_hogares,envejecimiento,sobreenvejecimiento,migrantes,pct_extranjeros_ue_ocde,nac_espanola_pct,nac_espanola,nac_extranjera_pct,nac_extranjera,nivel_estudios_superiores_pct,nivel_estudios_superiores,n_comercio_menor,n_turismo_alojamiento,n_bares_restaurantes,n_inmobiliarias,n_educacion,n_sanitarias,n_servicios_sociales,n_arte_recreo_ocio,pct_comercio_menor,pct_turismo_alojamiento,pct_bares_restaurantes,pct_inmobiliarias,pct_educacion,pct_sanitarias,pct_servicios_sociales,pct_arte_recreo_ocio,n_locales_activos_total,n_locales_todos_estados,n_uso_vivienda,pct_uso_vivienda,n_altas_internas,n_altas_internas_esp,n_altas_internas_ext,n_bajas_internas,n_bajas_internas_esp,n_bajas_internas_ext,n_altas_externas,n_altas_externas_esp,n_altas_externas_ext,n_bajas_externas,n_bajas_externas_esp,n_bajas_externas_ext,n_entradas_totales,n_salidas_totales,tasa_altas_internas,tasa_bajas_internas,tasa_altas_externas,tasa_bajas_externas,tasa_entradas_totales,tasa_salidas_totales,presupuesto_gasto_distrito,gasto_real_distrito,poblacion_total_distrito,intensidad_inversion_presupuesto_distrito,intensidad_inversion_real_distrito,presupuesto_gasto_proteccion_civil_seguridad,presupuesto_gasto_cultura,presupuesto_gasto_deportes_juventud_esparcimiento,presupuesto_gasto_otros_bienes_sociales,presupuesto_gasto_urbanismo,presupuesto_gasto_infraestructuras,presupuesto_gasto_mantenimiento_urbano,presupuesto_gasto_medio_ambiente,presupuesto_gasto_proteccion_promocion_social,presupuesto_gasto_educacion,presupuesto_gasto_caracter_general,presupuesto_gasto_salud_publica,presupuesto_gasto_trafico_transporte,presupuesto_gasto_sectores_productivos,presupuesto_gasto_otros_bienes_economicos,gasto_real_proteccion_civil_seguridad,gasto_real_cultura,gasto_real_deportes_juventud_esparcimiento,gasto_real_otros_bienes_sociales,gasto_real_urbanismo,gasto_real_infraestructuras,gasto_real_mantenimiento_urbano,gasto_real_medio_ambiente,gasto_real_proteccion_promocion_social,gasto_real_educacion,gasto_real_caracter_general,gasto_real_salud_publica,gasto_real_trafico_transporte,gasto_real_sectores_productivos,gasto_real_otros_bienes_economicos,share_presupuesto_caracter_general,share_presupuesto_proteccion_civil_seguridad,share_presupuesto_trafico_transporte,share_presupuesto_proteccion_promocion_social,share_presupuesto_salud_publica,share_presupuesto_educacion,share_presupuesto_urbanismo,share_presupuesto_infraestructuras,share_presupuesto_mantenimiento_urbano,share_presupuesto_medio_ambiente,share_presupuesto_cultura,share_presupuesto_deportes_juventud_esparcimiento,share_presupuesto_otros_bienes_sociales,share_presupuesto_otros_bienes_economicos,share_presupuesto_sectores_productivos,share_gasto_real_caracter_general,share_gasto_real_proteccion_civil_seguridad,share_gasto_real_trafico_transporte,share_gasto_real_proteccion_promocion_social,share_gasto_real_salud_publica,share_gasto_real_educacion,share_gasto_real_urbanismo,share_gasto_real_infraestructuras,share_gasto_real_mantenimiento_urbano,share_gasto_real_medio_ambiente,share_gasto_real_cultura,share_gasto_real_deportes_juventud_esparcimiento,share_gasto_real_otros_bienes_sociales,share_gasto_real_otros_bienes_economicos,share_gasto_real_sectores_productivos,poblacion_total_distrito_nac,poblacion_idh_alto_distrito,pct_poblacion_idh_alto_distrito,zonas_verdes_significativas_ha_distrito,zonas_verdes_significativas_m2_per_capita_distrito,paradas_red_centro,n_estaciones_metro,distancia_centro_lineal_m,tasa_paro
2017,15,Ciudad Lineal,1,Ventas,151,151,19770,1685,1497,2207,1018,667,110,352,57,3751,7,9.350861181570064,NA,2040.86,12072,29319,14228,29319,47437,9593,0.2022261104201362,535,0.011278116238379324,147.92,47306,2.39281740010116,352,57,19770,0.24764300511563014,0.4275714895433205,0.10573711579926437,0.03824039233923815,0.8560013528939246,40494,0.14397750813850252,6811,0.15269382391590014,5810,490,0,175,15,40,41,13,27,0.32215647600262987,0,0.11505588428665352,0.009861932938856016,0.026298487836949377,0.02695595003287311,0.008547008547008548,0.01775147928994083,1521,2811,157,0.05585200996086802,2894,1821,1071,2989,1938,1049,2567,1111,1456,1314,978,336,5461,4303,0.061007230642747226,0.0630098867972258,0.05411387735312098,0.027699896705103613,0.11512110799586821,0.0907097835023294,13027153.72,4260659.34,213125,61.12447493255132,19.991363472140762,75756.13,221338.72,1901567.84,9732,3000335.35,39000,1600659.93,2442096.5,759000,1872747.4,519919.85,0,0,535000,50000,56298.75,65136.75,1254221.54,9369.08,1025521.12,NA,240034.92,133934.98,248406.35,943387.34,283380.51,0,0,968,NA,0.03991047170970206,0.005815248029482837,0,0.05826291884732592,0,0.1437572197466938,0.23031395917234943,0.0029937468182420434,0.12287104032115466,0.18746201606961616,0.016990566378301705,0.1459695556582409,7.470549752597838e-4,0.003838136946464158,0.04106806532716649,0.06651095226965506,0.013213623880101149,0,0.05830232604327386,0,0.22141815731271303,0.2406954037306348,NA,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.29437264045616,0.0021989742085317715,NA,2.2719488294034793e-4,212529,22679,0.10671014308635528,33.1,1.5530791788856304,8,1,4882.186837215816,9.07
2017,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,23577,1791,1590,2636,1291,999,160,406,63,4103,9,8.995051882151095,NA,1909.86,12033,30970,14276,30970,60581,12440,0.20534491012033476,720,0.011884914412109407,260.5,60415,2.5624549348941605,406,63,23577,0.22196474385500287,0.37598806860551826,0.11194239841099066,0.035090623189605236,0.8529669783994042,51532,0.1470330216005959,8883,0.1418187929332185,6751,751,1,259,20,56,59,10,29,0.3610576923076923,4.807692307692308e-4,0.12451923076923077,0.009615384615384616,0.026923076923076925,0.028365384615384615,0.004807692307692308,0.013942307692307693,2080,3519,136,0.03864734299516908,3684,2264,1420,3947,2503,1444,3291,1421,1870,1583,1151,432,6975,5530,0.06081114540862647,0.06515244053416087,0.054323962958683414,0.026130304881068322,0.11513510836730988,0.0912827454152292,13027153.72,4260659.34,213125,61.12447493255132,19.991363472140762,75756.13,221338.72,1901567.84,9732,3000335.35,39000,1600659.93,2442096.5,759000,1872747.4,519919.85,0,0,535000,50000,56298.75,65136.75,1254221.54,9369.08,1025521.12,NA,240034.92,133934.98,248406.35,943387.34,283380.51,0,0,968,NA,0.03991047170970206,0.005815248029482837,0,0.05826291884732592,0,0.1437572197466938,0.23031395917234943,0.0029937468182420434,0.12287104032115466,0.18746201606961616,0.016990566378301705,0.1459695556582409,7.470549752597838e-4,0.003838136946464158,0.04106806532716649,0.06651095226965506,0.013213623880101149,0,0.05830232604327386,0,0.22141815731271303,0.2406954037306348,NA,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.29437264045616,0.0021989742085317715,NA,2.2719488294034793e-4,212529,22679,0.10671014308635528,33.1,1.5530791788856304,9,3,5945.604635738793,8.77
2017,15,Ciudad Lineal,3,Quintana,153,153,10194,1030,826,1236,547,334,48,183,28,2250,24,9.873085943158324,NA,2362.88,13096,31229,15705,31229,24250,5282,0.21781443298969072,358,0.014762886597938145,334.41,24182,2.372179713556978,183,28,10194,0.23008849557522124,0.4583033788641265,0.1273674634025308,0.03812753287569268,0.8344636506492432,20179,0.16549499627822348,4002,0.19438456010676522,3787,459,1,140,10,47,26,13,15,0.3936535162950257,8.576329331046312e-4,0.12006861063464837,0.008576329331046312,0.04030874785591767,0.022298456260720412,0.011149228130360206,0.012864493996569469,1166,1803,72,0.03993344425956739,1816,1119,697,1949,1183,766,1628,656,972,786,553,233,3444,2735,0.07488659793814433,0.08037113402061856,0.0671340206185567,0.032412371134020616,0.14202061855670103,0.11278350515463917,13027153.72,4260659.34,213125,61.12447493255132,19.991363472140762,75756.13,221338.72,1901567.84,9732,3000335.35,39000,1600659.93,2442096.5,759000,1872747.4,519919.85,0,0,535000,50000,56298.75,65136.75,1254221.54,9369.08,1025521.12,NA,240034.92,133934.98,248406.35,943387.34,283380.51,0,0,968,NA,0.03991047170970206,0.005815248029482837,0,0.05826291884732592,0,0.1437572197466938,0.23031395917234943,0.0029937468182420434,0.12287104032115466,0.18746201606961616,0.016990566378301705,0.1459695556582409,7.470549752597838e-4,0.003838136946464158,0.04106806532716649,0.06651095226965506,0.013213623880101149,0,0.05830232604327386,0,0.22141815731271303,0.2406954037306348,NA,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.29437264045616,0.0021989742085317715,NA,2.2719488294034793e-4,212529,22679,0.10671014308635528,33.1,1.5530791788856304,9,4,5499.8856260243065,8.97
2017,15,Ciudad Lineal,4,La Concepción,154,154,8956,956,723,1029,457,358,77,195,26,2024,30,10.36606514914989,NA,3050.2,15202,35050,18860,35050,20590,4139,0.2010199125789218,276,0.013404565322972318,231.76,20532,2.2925413130861987,195,26,8956,0.24522696278979153,0.4468718967229394,0.07846288720046755,0.045197740112994364,0.876339372686538,17993,0.12366062731346192,2539,0.25883209906519367,4264,310,3,134,7,36,19,2,23,0.3311965811965812,0.003205128205128205,0.14316239316239315,0.007478632478632479,0.038461538461538464,0.0202991452991453,0.002136752136752137,0.024572649572649572,936,1495,108,0.07224080267558529,1104,766,338,1191,802,389,1173,590,583,541,438,103,2277,1732,0.05361826129188927,0.05784361340456532,0.056969402622632344,0.02627489072365226,0.11058766391452161,0.08411850412821759,13027153.72,4260659.34,213125,61.12447493255132,19.991363472140762,75756.13,221338.72,1901567.84,9732,3000335.35,39000,1600659.93,2442096.5,759000,1872747.4,519919.85,0,0,535000,50000,56298.75,65136.75,1254221.54,9369.08,1025521.12,NA,240034.92,133934.98,248406.35,943387.34,283380.51,0,0,968,NA,0.03991047170970206,0.005815248029482837,0,0.05826291884732592,0,0.1437572197466938,0.23031395917234943,0.0029937468182420434,0.12287104032115466,0.18746201606961616,0.016990566378301705,0.1459695556582409,7.470549752597838e-4,0.003838136946464158,0.04106806532716649,0.06651095226965506,0.013213623880101149,0,0.05830232604327386,0,0.22141815731271303,0.2406954037306348,NA,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.29437264045616,0.0021989742085317715,NA,2.2719488294034793e-4,212529,22679,0.10671014308635528,33.1,1.5530791788856304,8,1,5286.9078554012285,8
2017,15,Ciudad Lineal,5,San Pascual,155,155,7475,638,503,849,365,349,70,168,24,1323,6,11.117576331744687,NA,3351.96,17620,42321,22190,42321,18146,3381,0.1863220544472611,177,0.009754215805136118,171.95,18102,2.4216722408026676,168,24,7475,0.25610429786763894,0.3259275237273511,0.04656943984090156,0.029554745332007512,0.9238758148270909,16724,0.07612418517290907,1378,0.2984162267296471,4296,187,2,69,2,32,18,10,7,0.34124087591240876,0.0036496350364963502,0.1259124087591241,0.0036496350364963502,0.058394160583941604,0.032846715328467155,0.01824817518248175,0.012773722627737226,548,859,19,0.02211874272409779,759,621,138,832,674,158,617,359,258,400,314,86,1376,1232,0.04182739997795657,0.04585032514052684,0.03400198390829935,0.02204342554833021,0.07582938388625593,0.06789375068885704,13027153.72,4260659.34,213125,61.12447493255132,19.991363472140762,75756.13,221338.72,1901567.84,9732,3000335.35,39000,1600659.93,2442096.5,759000,1872747.4,519919.85,0,0,535000,50000,56298.75,65136.75,1254221.54,9369.08,1025521.12,NA,240034.92,133934.98,248406.35,943387.34,283380.51,0,0,968,NA,0.03991047170970206,0.005815248029482837,0,0.05826291884732592,0,0.1437572197466938,0.23031395917234943,0.0029937468182420434,0.12287104032115466,0.18746201606961616,0.016990566378301705,0.1459695556582409,7.470549752597838e-4,0.003838136946464158,0.04106806532716649,0.06651095226965506,0.013213623880101149,0,0.05830232604327386,0,0.22141815731271303,0.2406954037306348,NA,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.29437264045616,0.0021989742085317715,NA,2.2719488294034793e-4,212529,22679,0.10671014308635528,33.1,1.5530791788856304,8,1,5179.583389520239,7.6
2017,15,Ciudad Lineal,6,San Juan Bautista,156,156,4782,397,379,472,270,302,68,133,30,1014,12,11.930057271114146,NA,3672.22,22460,57632,29978,57632,12404,2131,0.1717994195420832,131,0.010561109319574331,122.34,12367,2.5861564199079905,133,30,4782,0.212015848629417,0.3169336384439359,0.04463491550092989,0.038651249292471906,0.9166329748524299,11336,0.0832861647934018,1030,0.46965584627076323,4326,113,1,57,5,20,21,8,8,0.29736842105263156,0.002631578947368421,0.15,0.013157894736842105,0.05263157894736842,0.05526315789473684,0.021052631578947368,0.021052631578947368,380,465,5,0.010752688172043012,566,470,96,706,554,152,577,317,260,313,262,51,1143,1019,0.04563044179297001,0.05691712350854563,0.046517252499193806,0.02523379554982264,0.09214769429216382,0.08215091905836827,13027153.72,4260659.34,213125,61.12447493255132,19.991363472140762,75756.13,221338.72,1901567.84,9732,3000335.35,39000,1600659.93,2442096.5,759000,1872747.4,519919.85,0,0,535000,50000,56298.75,65136.75,1254221.54,9369.08,1025521.12,NA,240034.92,133934.98,248406.35,943387.34,283380.51,0,0,968,NA,0.03991047170970206,0.005815248029482837,0,0.05826291884732592,0,0.1437572197466938,0.23031395917234943,0.0029937468182420434,0.12287104032115466,0.18746201606961616,0.016990566378301705,0.1459695556582409,7.470549752597838e-4,0.003838136946464158,0.04106806532716649,0.06651095226965506,0.013213623880101149,0,0.05830232604327386,0,0.22141815731271303,0.2406954037306348,NA,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.29437264045616,0.0021989742085317715,NA,2.2719488294034793e-4,212529,22679,0.10671014308635528,33.1,1.5530791788856304,8,2,5517.381509267848,5.73
2017,15,Ciudad Lineal,7,Colina,157,157,2482,250,222,261,147,145,43,70,23,601,29,12.109609939482942,NA,3239.28,21959,54667,29041,54667,6147,1111,0.18073857166097282,77,0.012526435659671384,109.38,6122,2.4665592264303,70,23,2482,0.22950016334531198,0.30676156583629893,0.049003593596863765,0.04688010454099968,0.9041163018621365,5535,0.09588369813786345,587,0.44427997462465635,2101,53,1,27,4,9,16,6,6,0.20306513409961685,0.0038314176245210726,0.10344827586206896,0.01532567049808429,0.034482758620689655,0.06130268199233716,0.022988505747126436,0.022988505747126436,261,367,8,0.021798365122615803,374,309,65,363,271,92,360,216,144,167,135,32,734,530,0.06084268748983244,0.05905319668130796,0.05856515373352855,0.02716772409305352,0.11940784122336098,0.08622092077436147,13027153.72,4260659.34,213125,61.12447493255132,19.991363472140762,75756.13,221338.72,1901567.84,9732,3000335.35,39000,1600659.93,2442096.5,759000,1872747.4,519919.85,0,0,535000,50000,56298.75,65136.75,1254221.54,9369.08,1025521.12,NA,240034.92,133934.98,248406.35,943387.34,283380.51,0,0,968,NA,0.03991047170970206,0.005815248029482837,0,0.05826291884732592,0,0.1437572197466938,0.23031395917234943,0.0029937468182420434,0.12287104032115466,0.18746201606961616,0.016990566378301705,0.1459695556582409,7.470549752597838e-4,0.003838136946464158,0.04106806532716649,0.06651095226965506,0.013213623880101149,0,0.05830232604327386,0,0.22141815731271303,0.2406954037306348,NA,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.29437264045616,0.0021989742085317715,NA,2.2719488294034793e-4,212529,22679,0.10671014308635528,33.1,1.5530791788856304,NA,0,5876.295736381089,6.64
2017,15,Ciudad Lineal,8,Atalaya,158,158,566,60,39,66,28,32,10,17,5,132,0,13.182720953326713,NA,3768.78,25974,68289,35884,68289,1562,238,0.1523687580025608,19,0.012163892445582587,62.76,1562,2.7597173144876326,17,5,566,0.22471190781049938,0.2849002849002849,0.04673495518565941,0.053137003841229186,0.9001280409731114,1406,0.0998719590268886,156,0.4807692307692308,550,3,0,5,0,2,2,1,2,0.08823529411764706,0,0.14705882352941177,0,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.058823529411764705,34,41,1,0.024390243902439025,85,75,10,107,89,18,90,68,22,52,49,3,175,159,0.05441741357234315,0.06850192061459667,0.05761843790012804,0.03329065300896287,0.11203585147247119,0.10179257362355953,13027153.72,4260659.34,213125,61.12447493255132,19.991363472140762,75756.13,221338.72,1901567.84,9732,3000335.35,39000,1600659.93,2442096.5,759000,1872747.4,519919.85,0,0,535000,50000,56298.75,65136.75,1254221.54,9369.08,1025521.12,NA,240034.92,133934.98,248406.35,943387.34,283380.51,0,0,968,NA,0.03991047170970206,0.005815248029482837,0,0.05826291884732592,0,0.1437572197466938,0.23031395917234943,0.0029937468182420434,0.12287104032115466,0.18746201606961616,0.016990566378301705,0.1459695556582409,7.470549752597838e-4,0.003838136946464158,0.04106806532716649,0.06651095226965506,0.013213623880101149,0,0.05830232604327386,0,0.22141815731271303,0.2406954037306348,NA,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.29437264045616,0.0021989742085317715,NA,2.2719488294034793e-4,212529,22679,0.10671014308635528,33.1,1.5530791788856304,NA,0,6201.670718009656,4.93
2017,15,Ciudad Lineal,9,Costillares,159,159,7857,550,477,716,367,452,223,209,60,1610,8,11.768746187090963,NA,3363.67,23569,65091,31637,65091,22008,3486,0.15839694656488548,148,0.0067248273355143585,153.73,21941,2.7925416825760427,209,60,7857,0.2070552846269541,0.2661237068016729,0.023608768971332208,0.024337997356547108,0.9520532336721207,20889,0.047946766327879316,1052,0.5039622641509434,8013,110,5,53,4,24,21,8,10,0.28350515463917525,0.01288659793814433,0.13659793814432988,0.010309278350515464,0.061855670103092786,0.05412371134020619,0.020618556701030927,0.02577319587628866,388,462,5,0.010822510822510822,981,858,123,1056,939,117,853,662,191,591,533,58,1834,1647,0.044574700109051256,0.04798255179934569,0.03875863322428208,0.026853871319520176,0.08333333333333333,0.07483642311886586,13027153.72,4260659.34,213125,61.12447493255132,19.991363472140762,75756.13,221338.72,1901567.84,9732,3000335.35,39000,1600659.93,2442096.5,759000,1872747.4,519919.85,0,0,535000,50000,56298.75,65136.75,1254221.54,9369.08,1025521.12,NA,240034.92,133934.98,248406.35,943387.34,283380.51,0,0,968,NA,0.03991047170970206,0.005815248029482837,0,0.05826291884732592,0,0.1437572197466938,0.23031395917234943,0.0029937468182420434,0.12287104032115466,0.18746201606961616,0.016990566378301705,0.1459695556582409,7.470549752597838e-4,0.003838136946464158,0.04106806532716649,0.06651095226965506,0.013213623880101149,0,0.05830232604327386,0,0.22141815731271303,0.2406954037306348,NA,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.29437264045616,0.0021989742085317715,NA,2.2719488294034793e-4,212529,22679,0.10671014308635528,33.1,1.5530791788856304,11,2,7261.6630548985795,5.45
2017,16,Hortaleza,1,Palomas,161,161,2168,115,132,188,148,241,79,72,17,379,56,12.53293804999587,NA,3411.13,27209,80178,37558,80178,6680,946,0.14161676646706586,63,0.009431137724550898,59.14,6682,3.082103321033212,72,17,2168,0.13888057467824005,0.17780172413793102,0.030529781502544148,0.05746782400478899,0.9120023944926668,6094,0.08799760550733314,588,0.5160142348754448,2320,33,2,20,1,12,2,4,9,0.24812030075187969,0.015037593984962405,0.15037593984962405,0.007518796992481203,0.09022556390977443,0.015037593984962405,0.03007518796992481,0.06766917293233082,133,159,1,0.006289308176100629,313,265,48,299,255,44,242,142,100,150,114,36,555,449,0.046856287425149704,0.04476047904191617,0.03622754491017964,0.02245508982035928,0.08308383233532934,0.06721556886227545,31453316.31,6902840.13,180851,173.91839862649363,38.168658895997254,65761.38,1159531.54,4393346.93,24241.77,759783.29,1730636.37,2092272.11,14376328.17,2071911.26,2551741.49,1701125.93,526636.07,0,0,0,65761.38,485070.85,1617523.68,4241.77,485109.01,835524.96,152518.24,311917.62,1303657.17,1011114.88,105054.1,525346.47,0,0,0,0.05408415167526098,0.002090761411352112,0,0.06587258524918323,0.016743419511301764,0.08112789967360998,0.024155904023336356,0.05502238151751828,0.06651992080513307,0.45706875638513556,0.03686516005408779,0.1396783374668577,7.707222272232317e-4,0,0,0.015218967558502619,0.00952671346308581,0,0.1888580852878596,0.07610584340738599,0.14647809611085402,0.07027672680578219,0.12104075196074401,0.022094998164183182,0.045186852675957886,0.07027119864646206,0.23432726957852926,6.144963406533363e-4,0,0,180462,14289,0.07918010439870998,42.300000000000004,2.3389420019795306,NA,0,8501.46490391082,4.12
2017,16,Hortaleza,2,Piovera,162,162,4755,337,355,489,307,379,143,134,34,680,120,12.807000905525708,NA,3842.37,27758,79652,39157,79652,14499,2281,0.15732119456514243,208,0.014345816952893303,46.1,14474,3.043953732912721,134,34,4755,0.1307862373911842,0.25303750660327523,0.04290451844687025,0.097346966975266,0.8597485145778637,12444,0.14025148542213625,2030,0.5295475067723487,5278,57,2,36,7,32,14,8,19,0.2007042253521127,0.007042253521126761,0.1267605633802817,0.02464788732394366,0.11267605633802817,0.04929577464788732,0.028169014084507043,0.06690140845070422,284,329,2,0.0060790273556231,926,748,178,818,631,187,695,377,318,377,287,90,1621,1195,0.0638664735499,0.056417683978205395,0.04793434029933099,0.02600179322711911,0.11180081384923098,0.0824194772053245,31453316.31,6902840.13,180851,173.91839862649363,38.168658895997254,65761.38,1159531.54,4393346.93,24241.77,759783.29,1730636.37,2092272.11,14376328.17,2071911.26,2551741.49,1701125.93,526636.07,0,0,0,65761.38,485070.85,1617523.68,4241.77,485109.01,835524.96,152518.24,311917.62,1303657.17,1011114.88,105054.1,525346.47,0,0,0,0.05408415167526098,0.002090761411352112,0,0.06587258524918323,0.016743419511301764,0.08112789967360998,0.024155904023336356,0.05502238151751828,0.06651992080513307,0.45706875638513556,0.03686516005408779,0.1396783374668577,7.707222272232317e-4,0,0,0.015218967558502619,0.00952671346308581,0,0.1888580852878596,0.07610584340738599,0.14647809611085402,0.07027672680578219,0.12104075196074401,0.022094998164183182,0.045186852675957886,0.07027119864646206,0.23432726957852926,6.144963406533363e-4,0,0,180462,14289,0.07918010439870998,42.300000000000004,2.3389420019795306,NA,0,7272.732325749381,3.84
2017,16,Hortaleza,3,Canillas,163,163,15896,1070,965,1674,879,807,148,289,59,2312,91,10.353976517266451,NA,2663.67,16175,41159,20073,41159,40606,7570,0.18642565138156922,314,0.00773284736245875,160.55,40500,2.547810770005022,289,59,15896,0.25928395061728393,0.2937815446147986,0.04451851851851852,0.034592592592592585,0.9208641975308642,37295,0.0791111111111111,3204,0.22903474903474905,7415,419,1,159,24,90,48,21,33,0.31598793363499245,7.541478129713424e-4,0.11990950226244344,0.01809954751131222,0.06787330316742081,0.03619909502262444,0.01583710407239819,0.024886877828054297,1326,2100,194,0.09238095238095238,1749,1359,390,1790,1417,373,1426,778,648,904,737,166,3175,2694,0.043072452346943804,0.04408215534650052,0.035117962862631136,0.02226271979510417,0.07819041520957494,0.06634487514160468,31453316.31,6902840.13,180851,173.91839862649363,38.168658895997254,65761.38,1159531.54,4393346.93,24241.77,759783.29,1730636.37,2092272.11,14376328.17,2071911.26,2551741.49,1701125.93,526636.07,0,0,0,65761.38,485070.85,1617523.68,4241.77,485109.01,835524.96,152518.24,311917.62,1303657.17,1011114.88,105054.1,525346.47,0,0,0,0.05408415167526098,0.002090761411352112,0,0.06587258524918323,0.016743419511301764,0.08112789967360998,0.024155904023336356,0.05502238151751828,0.06651992080513307,0.45706875638513556,0.03686516005408779,0.1396783374668577,7.707222272232317e-4,0,0,0.015218967558502619,0.00952671346308581,0,0.1888580852878596,0.07610584340738599,0.14647809611085402,0.07027672680578219,0.12104075196074401,0.022094998164183182,0.045186852675957886,0.07027119864646206,0.23432726957852926,6.144963406533363e-4,0,0,180462,14289,0.07918010439870998,42.300000000000004,2.3389420019795306,9,2,7296.312864197992,7.6
2017,16,Hortaleza,4,Pinar del Rey,164,164,20965,1411,1299,2147,1175,957,176,444,74,2839,30,9.492103863491849,NA,2329.34,14113,34985,17208,34985,52106,9776,0.18761754884274365,552,0.010593789582773577,195.01,51966,2.4787025995707266,444,74,20965,0.26296039718277336,0.323673618733992,0.058711465188777276,0.03277142747180849,0.90847862063657,47210,0.09148289266058576,4754,0.17668211217298968,7321,572,3,174,16,64,42,13,28,0.3810792804796802,0.001998667554963358,0.11592271818787475,0.010659560293137908,0.04263824117255163,0.02798134576948701,0.008660892738174551,0.018654230512991338,1501,2784,345,0.12392241379310345,2646,1921,725,2646,1842,804,2045,1079,966,1209,962,246,4691,3855,0.050781100065251605,0.050781100065251605,0.03924691974052892,0.023202702184009518,0.09002801980578053,0.07398380224926113,31453316.31,6902840.13,180851,173.91839862649363,38.168658895997254,65761.38,1159531.54,4393346.93,24241.77,759783.29,1730636.37,2092272.11,14376328.17,2071911.26,2551741.49,1701125.93,526636.07,0,0,0,65761.38,485070.85,1617523.68,4241.77,485109.01,835524.96,152518.24,311917.62,1303657.17,1011114.88,105054.1,525346.47,0,0,0,0.05408415167526098,0.002090761411352112,0,0.06587258524918323,0.016743419511301764,0.08112789967360998,0.024155904023336356,0.05502238151751828,0.06651992080513307,0.45706875638513556,0.03686516005408779,0.1396783374668577,7.707222272232317e-4,0,0,0.015218967558502619,0.00952671346308581,0,0.1888580852878596,0.07610584340738599,0.14647809611085402,0.07027672680578219,0.12104075196074401,0.022094998164183182,0.045186852675957886,0.07027119864646206,0.23432726957852926,6.144963406533363e-4,0,0,180462,14289,0.07918010439870998,42.300000000000004,2.3389420019795306,7,6,7830.265113595043,9.12
2017,16,Hortaleza,5,Apóstol Santiago,165,165,5741,358,393,649,283,271,58,120,21,579,58,9.050950340266125,NA,2454.31,14396,37624,17678,37624,15225,2674,0.17563218390804597,102,0.006699507389162562,125.92,15174,2.6430935377111986,120,21,5741,0.20976670620798735,0.37731699654414075,0.04553842098326084,0.026954000263608814,0.9275075787531304,14074,0.07249242124686965,1100,0.21990780262933243,2576,83,0,41,2,12,6,2,5,0.3656387665198238,0,0.18061674008810572,0.00881057268722467,0.05286343612334802,0.02643171806167401,0.00881057268722467,0.022026431718061675,227,395,22,0.05569620253164557,675,500,175,666,517,149,640,430,210,457,405,52,1315,1123,0.04433497536945813,0.04374384236453202,0.042036124794745486,0.030016420361247947,0.08637110016420362,0.07376026272577997,31453316.31,6902840.13,180851,173.91839862649363,38.168658895997254,65761.38,1159531.54,4393346.93,24241.77,759783.29,1730636.37,2092272.11,14376328.17,2071911.26,2551741.49,1701125.93,526636.07,0,0,0,65761.38,485070.85,1617523.68,4241.77,485109.01,835524.96,152518.24,311917.62,1303657.17,1011114.88,105054.1,525346.47,0,0,0,0.05408415167526098,0.002090761411352112,0,0.06587258524918323,0.016743419511301764,0.08112789967360998,0.024155904023336356,0.05502238151751828,0.06651992080513307,0.45706875638513556,0.03686516005408779,0.1396783374668577,7.707222272232317e-4,0,0,0.015218967558502619,0.00952671346308581,0,0.1888580852878596,0.07610584340738599,0.14647809611085402,0.07027672680578219,0.12104075196074401,0.022094998164183182,0.045186852675957886,0.07027119864646206,0.23432726957852926,6.144963406533363e-4,0,0,180462,14289,0.07918010439870998,42.300000000000004,2.3389420019795306,12,1,7594.745484802367,9.06
