anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,pct_pob_25_39,nivel_estudios_superiores_pct,renta_neta_media_persona,pct_hog_unipersonal_bajo65,precio_vivienda_declarado_barrio,pct_extranjeros_ue_ocde,pct_hog_monoparental,pct_hog_dos_adultos_sin_menores,renta_colectiva_barrio,poblacion_total_barrio,tasa_transacciones_vivienda,densidad,tamano_hogar,envejecimiento,sobreenvejecimiento,pct_uso_vivienda,n_locales_activos_total,pct_comercio_menor,pct_turismo_alojamiento,pct_bares_restaurantes,pct_inmobiliarias,pct_arte_recreo_ocio,tasa_entradas_totales,tasa_salidas_totales,intensidad_inversion_real_distrito,share_gasto_real_urbanismo,share_gasto_real_mantenimiento_urbano,share_gasto_real_medio_ambiente,share_gasto_real_cultura,pct_poblacion_idh_alto_distrito,zonas_verdes_significativas_m2_per_capita_distrito,paradas_red_centro,n_estaciones_metro,distancia_centro_lineal_m,tasa_paro
2017,13,Puente de Vallecas,6,Numancia,136,0.2216910406571199,0.09718698912001804,9818,0.1702330805953384,1509.27,0.03914559721011335,0.02538612749227745,0.1290087054198259,8.844096023977011,46019,0.013972489623851019,248.12,2.576804268463923,0.19019180470793373,0.37966995186798075,0.10098522167487685,1437,0.37230340988169797,0,0.1315240083507307,0.0048712595685455815,0.007654836464857342,0.143527673352311,0.11514809100588887,35.65916853253178,0.06305022430137931,0.02113273126115602,0.009683343888396973,0.042982756220230664,0.1147125376216525,3.168392318039812,NA,0,4377.421642034768,12.12
2017,14,Moratalaz,1,Pavones,141,0.16859702797202797,0.15868220399942454,13087,0.10251688152240639,1744.58,0.050027427317608335,0.023634131368937997,0.11356660527931246,7.746706688722253,9152,0.008085664335664336,90.28,2.7977286678944155,0.2342292923752057,0.3573770491803279,0.05220883534136546,168,0.2261904761904762,0,0.1130952380952381,0.005952380952380952,0.041666666666666664,0.07834353146853147,0.063483391608391615,60.94657018889889,0.02008607473870063,0.038180331645169305,0.22039027781922152,0.032500958497120265,0.0696837478900602,0.6794010265093391,10,1,6486.612196477242,9.47
2017,14,Moratalaz,2,Horcajo,142,0.12552301255230125,0.2939229132182549,15736,0.14724770642201834,2871.67,0.01507381507381507,0.03990825688073395,0.13577981651376148,9.04692836600032,6453,0.0063536339686967305,86.27,2.9518348623853212,0.07521367521367521,0.29545454545454547,0.046511627906976744,98,0.37755102040816324,0,0.10204081632653061,0,0,0.05315357198202386,0.06694560669456066,60.94657018889889,0.02008607473870063,0.038180331645169305,0.22039027781922152,0.032500958497120265,0.0696837478900602,0.6794010265093391,NA,0,6656.046602301756,8.58
2017,14,Moratalaz,3,Marroquina,143,0.15430050679986873,0.22939285215041239,16247,0.11055647994083934,2331.06,0.01925747277643792,0.020891107413569976,0.0956738768718802,9.02418323399597,27427,0.005943048820505342,152.88,2.5296727676095285,0.2620039465029599,0.33472803347280333,0.06402164111812443,836,0.3684210526315789,0,0.1423444976076555,0.01555023923444976,0.017942583732057416,0.0618368760710249,0.05443541036205199,60.94657018889889,0.02008607473870063,0.038180331645169305,0.22039027781922152,0.032500958497120265,0.0696837478900602,0.6794010265093391,NA,0,5474.216644103787,7.89
2017,14,Moratalaz,4,Media Legua,144,0.17931922517075355,0.20105671010919338,14613,0.12710201793721973,2055.62,0.027061928022008873,0.0163957399103139,0.1062219730941704,8.839687146751602,17862,0.0077818833277348565,178.29,2.4959360986547,0.26837347706473524,0.348326359832636,0.019855595667870037,400,0.305,0,0.13,0.015,0.0375,0.07563542716381144,0.07026088903818162,60.94657018889889,0.02008607473870063,0.038180331645169305,0.22039027781922152,0.032500958497120265,0.0696837478900602,0.6794010265093391,7,2,4094.4691665723835,10.1
2017,14,Moratalaz,5,Fontarrón,145,0.18443649373881932,0.12569288389513109,11607,0.12350949506845282,1831.42,0.03843620906423996,0.022081554541439716,0.09583394670984838,8.26474645701648,16770,0.013357185450208706,173.16,2.458854703371106,0.27587858468538584,0.43294270833333337,0.01927710843373494,355,0.504225352112676,0,0.11267605633802817,0.0028169014084507044,0.016901408450704224,0.10828861061419201,0.08527131782945736,60.94657018889889,0.02008607473870063,0.038180331645169305,0.22039027781922152,0.032500958497120265,0.0696837478900602,0.6794010265093391,NA,0,5210.585238894585,10.58
2017,14,Moratalaz,6,Vinateros,146,0.1690333313528608,0.1538856681588024,12856,0.13291666666666666,1891.11,0.036559909345738655,0.020277777777777777,0.0948611111111111,8.825223373073394,16831,0.009387439843146574,282.28,2.3287500000000056,0.3110872547265462,0.4050996932515337,0.03482587064676617,328,0.5030487804878049,0,0.0975609756097561,0.021341463414634148,0.003048780487804878,0.08377398847364981,0.06939575782781772,60.94657018889889,0.02008607473870063,0.038180331645169305,0.22039027781922152,0.032500958497120265,0.0696837478900602,0.6794010265093391,9,1,5433.702198295059,8.76
2017,15,Ciudad Lineal,1,Ventas,151,0.2022261104201362,0.15269382391590014,12072,0.16095093576125444,2040.86,0.03824039233923815,0.020687910976226607,0.11163378856853819,9.350861181570064,47437,0.011278116238379324,147.92,2.39281740010116,0.24764300511563014,0.4275714895433205,0.05585200996086802,1521,0.32215647600262987,0,0.11505588428665352,0.009861932938856016,0.01775147928994083,0.11512110799586821,0.0907097835023294,19.991363472140762,0.2406954037306348,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.10671014308635528,1.5530791788856304,8,1,4882.186837215816,9.07
2017,15,Ciudad Lineal,2,Pueblo Nuevo,152,0.20534491012033476,0.1418187929332185,12033,0.1434024685074437,1909.86,0.035090623189605236,0.019892267888196122,0.11180387665945625,8.995051882151095,60581,0.011884914412109407,260.5,2.5624549348941605,0.22196474385500287,0.37598806860551826,0.03864734299516908,2080,0.3610576923076923,4.807692307692308e-4,0.12451923076923077,0.009615384615384616,0.013942307692307693,0.11513510836730988,0.0912827454152292,19.991363472140762,0.2406954037306348,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.10671014308635528,1.5530791788856304,9,3,5945.604635738793,8.77
2017,15,Ciudad Lineal,3,Quintana,153,0.21781443298969072,0.19438456010676522,13096,0.18206788306847166,2362.88,0.03812753287569268,0.020698450068667842,0.12124779281930548,9.873085943158324,24250,0.014762886597938145,334.41,2.372179713556978,0.23008849557522124,0.4583033788641265,0.03993344425956739,1166,0.3936535162950257,8.576329331046312e-4,0.12006861063464837,0.008576329331046312,0.012864493996569469,0.14202061855670103,0.11278350515463917,19.991363472140762,0.2406954037306348,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.10671014308635528,1.5530791788856304,9,4,5499.8856260243065,8.97
2017,15,Ciudad Lineal,4,La Concepción,154,0.2010199125789218,0.25883209906519367,15202,0.1874720857525681,3050.2,0.045197740112994364,0.024676194729790085,0.11489504242965609,10.36606514914989,20590,0.013404565322972318,231.76,2.2925413130861987,0.24522696278979153,0.4468718967229394,0.07224080267558529,936,0.3311965811965812,0.003205128205128205,0.14316239316239315,0.007478632478632479,0.024572649572649572,0.11058766391452161,0.08411850412821759,19.991363472140762,0.2406954037306348,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.10671014308635528,1.5530791788856304,8,1,5286.9078554012285,8
2017,15,Ciudad Lineal,5,San Pascual,155,0.1863220544472611,0.2984162267296471,17620,0.15264214046822744,3351.96,0.029554745332007512,0.02568561872909699,0.11357859531772575,11.117576331744687,18146,0.009754215805136118,171.95,2.4216722408026676,0.25610429786763894,0.3259275237273511,0.02211874272409779,548,0.34124087591240876,0.0036496350364963502,0.1259124087591241,0.0036496350364963502,0.012773722627737226,0.07582938388625593,0.06789375068885704,19.991363472140762,0.2406954037306348,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.10671014308635528,1.5530791788856304,8,1,5179.583389520239,7.6
2017,15,Ciudad Lineal,6,San Juan Bautista,156,0.1717994195420832,0.46965584627076323,22460,0.16227519866164786,3672.22,0.038651249292471906,0.03408615641990799,0.0987034713508992,11.930057271114146,12404,0.010561109319574331,122.34,2.5861564199079905,0.212015848629417,0.3169336384439359,0.010752688172043012,380,0.29736842105263156,0.002631578947368421,0.15,0.013157894736842105,0.021052631578947368,0.09214769429216382,0.08215091905836827,19.991363472140762,0.2406954037306348,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.10671014308635528,1.5530791788856304,8,2,5517.381509267848,5.73
2017,15,Ciudad Lineal,7,Colina,157,0.18073857166097282,0.44427997462465635,21959,0.19016921837228043,3239.28,0.04688010454099968,0.03746978243352135,0.10515713134568896,12.109609939482942,6147,0.012526435659671384,109.38,2.4665592264303,0.22950016334531198,0.30676156583629893,0.021798365122615803,261,0.20306513409961685,0.0038314176245210726,0.10344827586206896,0.01532567049808429,0.022988505747126436,0.11940784122336098,0.08622092077436147,19.991363472140762,0.2406954037306348,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.10671014308635528,1.5530791788856304,NA,0,5876.295736381089,6.64
2017,15,Ciudad Lineal,8,Atalaya,158,0.1523687580025608,0.4807692307692308,25974,0.17491166077738515,3768.78,0.053137003841229186,0.038869257950530034,0.1166077738515901,13.182720953326713,1562,0.012163892445582587,62.76,2.7597173144876326,0.22471190781049938,0.2849002849002849,0.024390243902439025,34,0.08823529411764706,0,0.14705882352941177,0,0.058823529411764705,0.11203585147247119,0.10179257362355953,19.991363472140762,0.2406954037306348,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.10671014308635528,1.5530791788856304,NA,0,6201.670718009656,4.93
2017,15,Ciudad Lineal,9,Costillares,159,0.15839694656488548,0.5039622641509434,23569,0.13071146748122695,3363.67,0.024337997356547108,0.03423698612702049,0.09112892961690212,11.768746187090963,22008,0.0067248273355143585,153.73,2.7925416825760427,0.2070552846269541,0.2661237068016729,0.010822510822510822,388,0.28350515463917525,0.01288659793814433,0.13659793814432988,0.010309278350515464,0.02577319587628866,0.08333333333333333,0.07483642311886586,19.991363472140762,0.2406954037306348,0.056337505734499776,0.0314352707672705,0.015287950714219739,0.10671014308635528,1.5530791788856304,11,2,7261.6630548985795,5.45
2017,16,Hortaleza,1,Palomas,161,0.14161676646706586,0.5160142348754448,27209,0.11392988929889299,3411.13,0.05746782400478899,0.041051660516605165,0.08671586715867159,12.53293804999587,6680,0.009431137724550898,59.14,3.082103321033212,0.13888057467824005,0.17780172413793102,0.006289308176100629,133,0.24812030075187969,0.015037593984962405,0.15037593984962405,0.007518796992481203,0.06766917293233082,0.08308383233532934,0.06721556886227545,38.168658895997254,0.07027672680578219,0.022094998164183182,0.045186852675957886,0.07027119864646206,0.07918010439870998,2.3389420019795306,NA,0,8501.46490391082,4.12
2017,16,Hortaleza,2,Piovera,162,0.15732119456514243,0.5295475067723487,27758,0.1455310199789695,3842.37,0.097346966975266,0.03533123028391167,0.1028391167192429,12.807000905525708,14499,0.014345816952893303,46.1,3.043953732912721,0.1307862373911842,0.25303750660327523,0.0060790273556231,284,0.2007042253521127,0.007042253521126761,0.1267605633802817,0.02464788732394366,0.06690140845070422,0.11180081384923098,0.0824194772053245,38.168658895997254,0.07027672680578219,0.022094998164183182,0.045186852675957886,0.07027119864646206,0.07918010439870998,2.3389420019795306,NA,0,7272.732325749381,3.84
2017,16,Hortaleza,3,Canillas,163,0.18642565138156922,0.22903474903474905,16175,0.12801962757926522,2663.67,0.034592592592592585,0.021892299949672872,0.10530951182687469,10.353976517266451,40606,0.00773284736245875,160.55,2.547810770005022,0.25928395061728393,0.2937815446147986,0.09238095238095238,1326,0.31598793363499245,7.541478129713424e-4,0.11990950226244344,0.01809954751131222,0.024886877828054297,0.07819041520957494,0.06634487514160468,38.168658895997254,0.07027672680578219,0.022094998164183182,0.045186852675957886,0.07027119864646206,0.07918010439870998,2.3389420019795306,9,2,7296.312864197992,7.6
2017,16,Hortaleza,4,Pinar del Rey,164,0.18761754884274365,0.17668211217298968,14113,0.12926305747674696,2329.34,0.03277142747180849,0.024707846410684475,0.10240877653231577,9.492103863491849,52106,0.010593789582773577,195.01,2.4787025995707266,0.26296039718277336,0.323673618733992,0.12392241379310345,1501,0.3810792804796802,0.001998667554963358,0.11592271818787475,0.010659560293137908,0.018654230512991338,0.09002801980578053,0.07398380224926113,38.168658895997254,0.07027672680578219,0.022094998164183182,0.045186852675957886,0.07027119864646206,0.07918010439870998,2.3389420019795306,7,6,7830.265113595043,9.12
2017,16,Hortaleza,5,Apóstol Santiago,165,0.17563218390804597,0.21990780262933243,14396,0.13081344713464554,2454.31,0.026954000263608814,0.024560181153109213,0.11304650757707717,9.050950340266125,15225,0.006699507389162562,125.92,2.6430935377111986,0.20976670620798735,0.37731699654414075,0.05569620253164557,227,0.3656387665198238,0,0.18061674008810572,0.00881057268722467,0.022026431718061675,0.08637110016420362,0.07376026272577997,38.168658895997254,0.07027672680578219,0.022094998164183182,0.045186852675957886,0.07027119864646206,0.07918010439870998,2.3389420019795306,12,1,7594.745484802367,9.06
2017,16,Hortaleza,6,Valdefuentes,166,0.23256982700299603,0.46965403235328845,19838,0.20760749724366043,2874.51,0.03756822668679596,0.06256890848952591,0.13489525909592062,11.399488636971236,51735,0.01886537160529622,30.83,2.8481808158765176,0.06917508613014361,0.23978735310576385,0.00984251968503937,686,0.2259475218658892,0.004373177842565598,0.18658892128279883,0.01020408163265306,0.02478134110787172,0.13377790663960568,0.09040301536677298,38.168658895997254,0.07027672680578219,0.022094998164183182,0.045186852675957886,0.07027119864646206,0.07918010439870998,2.3389420019795306,NA,0,10287.171310638792,5.49
2017,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,0.19994035739682978,0.0733709117938553,9354,0.1358016983016983,1295.69,0.04241754700913716,0.030906593406593408,0.11856893106893107,7.5086779303806095,43593,0.010827426421673204,46.95,2.7128496503496473,0.17802481069759948,0.3813833225597931,0.03001395998138669,2509,0.23874053407732165,0.0015942606616181746,0.07692307692307693,0.0039856516540454365,0.00996412913511359,0.12745165508223796,0.1009795150597573,28.76777383182797,0.22249528064910803,0.034579889120575684,0.046143598909277925,0.026573087154768853,0.12275608661505666,1.14300494952602,11,2,8429.32700119977,12.6
2017,17,Villaverde,2,San Cristóbal,172,0.22271744117454284,0.04357689762737499,6624,0.11394931151466774,984.34,0.0347665766774215,0.027738974256635403,0.09459189782478547,6.781749403798902,15257,0.0136986301369863,140.3,3.030732388744769,0.14347797458352538,0.5245525470399266,0.03537735849056604,281,0.4306049822064057,0,0.16370106761565836,0.0035587188612099642,0.02491103202846975,0.18588189027987154,0.14157435931048043,28.76777383182797,0.22249528064910803,0.034579889120575684,0.046143598909277925,0.026573087154768853,0.12275608661505666,1.14300494952602,NA,0,8593.62312004166,15.04
2017,17,Villaverde,3,Butarque,173,0.22330827067669173,0.12808341103670426,10698,0.16445970246853034,1464.26,0.039895621919396926,0.05084191597188164,0.13601438613699526,8.139510765630908,17290,0.0068247541931752455,27.05,2.8191924145823206,0.08564801391707741,0.24170616113744076,0.018475750577367205,332,0.3493975903614458,0,0.13253012048192772,0.012048192771084338,0.012048192771084338,0.1377674956622325,0.07848467322151532,28.76777383182797,0.22249528064910803,0.034579889120575684,0.046143598909277925,0.026573087154768853,0.12275608661505666,1.14300494952602,NA,0,9220.485082086132,9.28
2017,17,Villaverde,4,Los Rosales,174,0.1851689817346604,0.09555042110755012,10311,0.1212913143735588,1363.3,0.04019081039587674,0.028132205995388165,0.11583397386625673,7.797368803374178,36572,0.006835830690145466,236.74,2.8036894696387287,0.16764447856124576,0.31103843008994275,0.05006418485237484,993,0.4310171198388721,0,0.1299093655589124,0.005035246727089627,0.016112789526686808,0.11421305917095045,0.09263917751285136,28.76777383182797,0.22249528064910803,0.034579889120575684,0.046143598909277925,0.026573087154768853,0.12275608661505666,1.14300494952602,10,1,6973.898781754612,10.37
2017,17,Villaverde,5,Ángeles,175,0.1810629038639061,0.09298362291129769,11245,0.10233621127475877,1311,0.03272619086972331,0.020992043338412054,0.08820044015574742,7.397271864579129,30332,0.008538836871950416,156.31,2.56060606060606,0.27367690324286803,0.3830172726174659,0.024120603015075376,782,0.49872122762148335,0,0.11636828644501279,0.0038363171355498722,0.0076726342710997444,0.10256494790979823,0.0834102597916392,28.76777383182797,0.22249528064910803,0.034579889120575684,0.046143598909277925,0.026573087154768853,0.12275608661505666,1.14300494952602,9,1,6844.387373280107,10.88
2017,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,0.2790642337411865,0.16491843536221715,9380,0.23947234906139014,1675.39,0.03860907686942659,0.04731100963977676,0.15119228817858954,8.550472019382868,79849,0.006562386504527295,16.26,2.5460426179604188,0.09978578189607931,0.3245132301547679,0.02986985278429699,3172,0.25504413619167715,0.0028373266078184113,0.09047919293820933,0.005674653215636823,0.011034047919293822,0.055392052499092036,0.0485290986737467,156.52594559523237,0.6410365270691378,0.04158601570079372,0.20516742487457953,0.006977903258142909,0.08386244146292413,0.5921084250492623,14,4,10796.279013944326,12.4
2017,18,Villa de Vallecas,2,Santa Eugenia,182,0.1958157611841561,0.14913257997771764,13616,0.09696420480289987,1669.44,0.06523270753035766,0.020956048935206164,0.11633439057544177,7.618466438335548,24186,0.006822128504093277,115.99,2.7332351608518257,0.1964026689875254,0.24562143912217768,0.04038772213247173,475,0.37684210526315787,0,0.12842105263157894,0.010526315789473684,0.04,0.0690482097080956,0.05515587529976019,156.52594559523237,0.6410365270691378,0.04158601570079372,0.20516742487457953,0.006977903258142909,0.08386244146292413,0.5921084250492623,NA,0,8760.143905748453,9.18
2017,18,Villa de Vallecas,3,Ensanche de Vallecas,183,NA,NA,13831,NA,2230.9,NA,NA,NA,10.439604845757483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10345.169422666564,8.08
2017,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,0.15955606522964488,0.1857098600276002,9571,0.1508049501697514,1565.07,0.042012407910042654,0.042164056510787425,0.1199759062534224,8.401810684833452,51449,0.006666796244824972,15.71,2.824444201073263,0.10990694067468011,0.280119950608573,0.03893575600259572,1156,0.39186851211072665,8.650519031141869e-4,0.10726643598615918,0.01124567474048443,0.02162629757785467,0.07061361736865635,0.05652199265291842,63.642535575494335,0.19009712797712439,0.05552037427766212,0.054777737953845836,0.010453934418458715,0.09201867211031962,10.365470339467368,11,4,11070.107694737308,12.27
2017,19,Vicalvaro,2,Valdebernardo,192,0.1967858491074799,0.06494325346784363,13876,0.11659751037344399,2032.44,0.08510638297872339,0.02586445366528354,0.10567081604426003,7.806445264067602,18543,0.0025885779000161787,75.95,2.55477178423236,0.24508689296735423,0.35873647006847803,0.10755813953488372,419,0.34844868735083534,0,0.15990453460620524,0.007159904534606206,0.00954653937947494,0.05139405705657121,0.04983012457531144,63.642535575494335,0.19009712797712439,0.05552037427766212,0.054777737953845836,0.010453934418458715,0.09201867211031962,10.365470339467368,NA,0,7725.943998639332,9.25
2017,19,Vicalvaro,3,Valderrivas,193,NA,NA,14373,NA,2238.22,NA,NA,NA,8.901801174502733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888.946651932158,5.63
2017,19,Vicalvaro,4,El Cañaveral,194,NA,NA,13434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13555.04820544874,6.53
2017,20,San Blas-Canillejas,1,Simancas,201,0.20677710843373495,0.1777435081086459,13028,0.18283018867924528,1887.16,0.048357870894677246,0.03367924528301887,0.1310377358490566,10.728695871260838,26560,0.015775602409638555,116.37,2.4990566037735844,0.16998867497168743,0.47390628469908946,0.02575107296137339,1107,0.26558265582655827,0.007226738934056007,0.16982836495031617,0.011743450767841012,0.00993676603432701,0.13614457831325302,0.09627259036144578,126.97713907284768,0.6983907458236148,0.014006703147583914,0.007897800581122771,0.010138877460683676,0.08839897121607701,1.9001776772734615,11,2,7030.432045184826,9.94
2017,20,San Blas-Canillejas,2,Hellín,202,0.18694328560153342,0.06387197280838408,10355,0.12272108843537415,1161.14,0.026047565118912805,0.023401360544217688,0.10258503401360544,8.706823732514161,8869,0.020182658698838653,160.38,2.4027210884353685,0.26081540203850506,0.603126356925749,0.0625,96,0.4583333333333333,0,0.09375,0,0.03125,0.10531063254030894,0.07937760739654978,126.97713907284768,0.6983907458236148,0.014006703147583914,0.007897800581122771,0.010138877460683676,0.08839897121607701,1.9001776772734615,NA,0,7594.896410828338,12.89
2017,20,San Blas-Canillejas,3,Amposta,203,0.20366994774577712,0.055140632448752586,8987,0.14923123304190533,1183.21,0.03059110298598415,0.029846246608381068,0.11214953271028037,8.98553167322526,8229,0.018349738728885647,221.61,2.4736207416340075,0.2185252894576478,0.5276073619631901,0.06396588486140725,252,0.5198412698412699,0,0.11507936507936507,0.003968253968253968,0.007936507936507936,0.1318507716611982,0.09417912261514157,126.97713907284768,0.6983907458236148,0.014006703147583914,0.007897800581122771,0.010138877460683676,0.08839897121607701,1.9001776772734615,13,1,7068.52015726901,13.34
2017,20,San Blas-Canillejas,4,Arcos,204,0.16922689498866783,0.10728034420289854,11189,0.1341490794791199,1676.72,0.02661164680618132,0.0285136955545577,0.11764705882352941,8.863300784570546,23826,0.01036682615629984,181.96,2.6660305343511452,0.18497620952461155,0.44707489187343497,0.02830188679245283,348,0.4885057471264368,0,0.14655172413793102,0.008620689655172414,0.014367816091954023,0.09296566775791153,0.07466633089901788,126.97713907284768,0.6983907458236148,0.014006703147583914,0.007897800581122771,0.010138877460683676,0.08839897121607701,1.9001776772734615,10,2,7390.381770409414,10.35
2017,20,San Blas-Canillejas,5,Rosas,205,0.1287144395868973,0.236745886654479,15723,0.12248444932308818,2894.59,0.024787355592230546,0.03677277716794731,0.10940358580314673,9.17770213824932,31566,0.004815307609453209,33.89,2.8821807537504625,0.12425415767424147,0.27305236270753513,0.02737047898338221,741,0.33873144399460187,0,0.13900134952766532,0.006747638326585695,0.016194331983805668,0.058195526832668064,0.05268326680605715,126.97713907284768,0.6983907458236148,0.014006703147583914,0.007897800581122771,0.010138877460683676,0.08839897121607701,1.9001776772734615,12,3,9425.773230671271,6.23
2017,20,San Blas-Canillejas,6,Rejas,206,0.24389935516500189,0.3163817166782973,15608,0.23632691112492232,2175.62,0.05648177496038034,0.044437538844002485,0.15304536979490366,10.223030790573342,15818,0.012074851435073966,31.45,2.451056556867619,0.11562599049128368,0.4402412280701754,0.013407821229050279,671,0.31296572280178836,0.02384500745156483,0.11177347242921014,0.011922503725782414,0.02533532041728763,0.16727778480212416,0.12814515109369073,126.97713907284768,0.6983907458236148,0.014006703147583914,0.007897800581122771,0.010138877460683676,0.08839897121607701,1.9001776772734615,NA,0,11809.638279292905,6.67
2017,20,San Blas-Canillejas,7,Canillejas,207,0.20017537706068048,0.13355077967919218,12337,0.1242035275648721,1805.21,0.0550610421137811,0.02308615753993905,0.10684273709483794,8.794421526268335,28510,0.009540512101017187,177.9,2.6247114230307464,0.22946205537768707,0.3314934069303894,0.04038461538461539,976,0.4149590163934426,0.0010245901639344263,0.1260245901639344,0.009221311475409836,0.01639344262295082,0.1004209049456331,0.0853384777271133,126.97713907284768,0.6983907458236148,0.014006703147583914,0.007897800581122771,0.010138877460683676,0.08839897121607701,1.9001776772734615,13,1,8480.247381347568,9.22
2017,20,San Blas-Canillejas,8,El Salvador,208,0.15293498289023427,0.3526321932998716,20471,0.13833528722157093,2692.27,0.036125516392722164,0.026025791324736224,0.10035169988276671,9.962597020805502,11397,0.006668421514433623,60.51,2.6675263774912117,0.19504262986727608,0.33663812528165843,0.02710843373493976,205,0.2097560975609756,0.00975609756097561,0.16585365853658537,0.01951219512195122,0.03414634146341464,0.06738615425111871,0.06501710976572782,126.97713907284768,0.6983907458236148,0.014006703147583914,0.007897800581122771,0.010138877460683676,0.08839897121607701,1.9001776772734615,12,1,6971.53446021352,6.45
2017,21,Barajas,1,Alameda de Osuna,211,0.16968512039514302,0.35281222168938825,19871,0.10038012107560186,2626.62,0.031208088311152373,0.034633253554835985,0.0844713501337463,9.396560341525193,19436,0.00812924470055567,98.39,2.729269322821339,0.23903848137831424,0.160336642209754,0.008130081300813009,363,0.34710743801652894,0.01652892561983471,0.15151515151515152,0.005509641873278237,0.03856749311294766,0.0662687795842766,0.06230705906565137,95.79887671057953,0.07098485566559942,0.053463315641429254,0.23838947551399695,0.12398135302111334,0.07455840942059903,1.5791601932449402,14,2,10536.67663481015,5.71
2017,21,Barajas,2,Aeropuerto,212,0.2158071748878924,0.06451612903225806,9814,0.16913946587537093,NA,0.05325112107623317,0.02967359050445104,0.1172106824925816,8.49056603773585,1784,0.010089686098654708,0.6,2.646884272997031,0.1507847533632287,0.44981412639405205,0.016853932584269662,436,0.3830275229357798,0.0045871559633027525,0.231651376146789,0.0022935779816513763,0.0045871559633027525,0.10369955156950672,0.0812780269058296,95.79887671057953,0.07098485566559942,0.053463315641429254,0.23838947551399695,0.12398135302111334,0.07455840942059903,1.5791601932449402,10,2,13762.923551699036,9.11
2017,21,Barajas,3,Casco Histórico de Barajas,213,0.25607094133697134,0.11846101923725953,12560,0.21109652002626395,2269.95,0.07151647750581155,0.018056467498358503,0.16513460275771505,10.189856485845423,7330,0.00941336971350614,133.11,2.4008535784635647,0.18282510597565976,0.362752430815258,0.06954887218045112,370,0.372972972972973,0.03783783783783784,0.1918918918918919,0.032432432432432434,0.010810810810810811,0.134924965893588,0.11446111869031378,95.79887671057953,0.07098485566559942,0.053463315641429254,0.23838947551399695,0.12398135302111334,0.07455840942059903,1.5791601932449402,NA,0,12378.237526796634,8.97
2017,21,Barajas,4,Timón,214,0.24101728663227442,0.27294594252437016,15337,0.19663461538461538,2775.45,0.04336387553297651,0.04350961538461538,0.1485576923076923,10.081921250797787,11049,0.008055027604308082,21.64,2.6497596153846064,0.1026943663249569,0.308303886925795,0.02064896755162242,219,0.2374429223744292,0.0273972602739726,0.182648401826484,0.0136986301369863,0.0136986301369863,0.13485383292605665,0.075662955923613,95.79887671057953,0.07098485566559942,0.053463315641429254,0.23838947551399695,0.12398135302111334,0.07455840942059903,1.5791601932449402,11,1,10920.45258282059,6.22
2017,21,Barajas,5,Corralejos,215,0.13684353004872768,0.4813658130335207,23340,0.16113554578168732,2808.86,0.04301221166892809,0.06157536985205918,0.10715713714514194,11.659090983007932,7388,0.009745533297238766,15.74,2.9468212714914044,0.10054274084124831,0.31713900134952766,0,237,0.14345991561181434,0.02109704641350211,0.32489451476793246,0.004219409282700422,0.029535864978902954,0.09840281537628587,0.07173795343800758,95.79887671057953,0.07098485566559942,0.053463315641429254,0.23838947551399695,0.12398135302111334,0.07455840942059903,1.5791601932449402,9,1,9762.83872924395,4.33
2018,1,Centro,1,Palacio,011,0.26682905225863596,0.4113412280244144,19443,0.34262236513040373,4255.3,0.09393737508327782,0.01893533404787424,0.17827795641300465,13.591745254761639,22580,0.010053144375553586,153.17,2.0109860664523045,0.18916278036864312,0.340455505987321,0.02857142857142857,1736,0.3185483870967742,0.01555299539170507,0.3289170506912442,0.008064516129032258,0.02476958525345622,0.14251550044286979,0.10690876882196634,169.90138306044676,0.5204868767434887,0.0038903703542258277,0.021139204941453636,0.06680943660282077,0.17849371373307543,0.8887014415038635,1,4,834.2994999607662,7.69
