anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,tasa_paro
2022,21,Barajas,4,Timón,214,5.1
2022,21,Barajas,5,Corralejos,215,3.44
2023,1,Centro,1,Palacio,011,5.9
2023,1,Centro,2,Embajadores,012,5.9
2023,1,Centro,3,Cortes,013,4.84
2023,1,Centro,4,Justicia,014,4.67
2023,1,Centro,5,Universidad,015,4.74
2023,1,Centro,6,Sol,016,4.77
2023,2,Arganzuela,1,Imperial,021,5.13
2023,2,Arganzuela,2,Acacias,022,4.9
2023,2,Arganzuela,3,Chopera,023,5.89
2023,2,Arganzuela,4,Legazpi,024,3.81
2023,2,Arganzuela,5,Delicias,025,4.49
2023,2,Arganzuela,6,Palos de la Frontera,026,5.03
2023,2,Arganzuela,7,Atocha,027,4.46
2023,3,Retiro,1,Pacífico,031,4.67
2023,3,Retiro,2,Adelfas,032,4.57
2023,3,Retiro,3,Estrella,033,3.84
2023,3,Retiro,4,Ibiza,034,4
2023,3,Retiro,5,Los Jerónimos,035,3.14
2023,3,Retiro,6,Niño Jesús,036,3.03
2023,4,Salamanca,1,Recoletos,041,2.52
2023,4,Salamanca,2,Goya,042,3.53
2023,4,Salamanca,3,Fuente del Berro,043,4.54
2023,4,Salamanca,4,Guindalera,044,4.26
2023,4,Salamanca,5,Lista,045,3.48
2023,4,Salamanca,6,Castellana,046,2.3
2023,5,Chamartin,1,El Viso,051,2.58
2023,5,Chamartin,2,Prosperidad,052,4.7
2023,5,Chamartin,3,Ciudad Jardín,053,4.73
2023,5,Chamartin,4,Hispanoamérica,054,3.73
2023,5,Chamartin,5,Nueva España,055,3.04
2023,5,Chamartin,6,Castilla,056,3.37
2023,6,Tetuan,1,Bellas Vistas,061,5.28
2023,6,Tetuan,2,Cuatro Caminos,062,4.56
2023,6,Tetuan,3,Castillejos,063,4.41
2023,6,Tetuan,4,Almenara,064,7.73
2023,6,Tetuan,5,Valdeacederas,065,5.99
2023,6,Tetuan,6,Berruguete,066,5.17
2023,7,Chamberi,1,Gaztambide,071,4.04
2023,7,Chamberi,2,Arapiles,072,4.05
2023,7,Chamberi,3,Trafalgar,073,4.16
2023,7,Chamberi,4,Almagro,074,3.09
2023,7,Chamberi,5,Ríos Rosas,075,3.65
2023,7,Chamberi,6,Vallehermoso,076,3.43
2023,8,Fuencarral-El Pardo,1,El Pardo,081,5.29
2023,8,Fuencarral-El Pardo,2,Fuentelarreina,082,2.15
2023,8,Fuencarral-El Pardo,3,Peñagrande,083,5.15
2023,8,Fuencarral-El Pardo,4,Pilar,084,5.55
2023,8,Fuencarral-El Pardo,5,La Paz,085,4.12
2023,8,Fuencarral-El Pardo,6,Valverde,086,4.99
2023,8,Fuencarral-El Pardo,7,Mirasierra,087,3.46
2023,8,Fuencarral-El Pardo,8,El Goloso,088,2.88
2023,9,Moncloa-Aravaca,1,Casa de Campo,091,5.4
2023,9,Moncloa-Aravaca,2,Argüelles,092,3.35
2023,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,3.59
2023,9,Moncloa-Aravaca,4,Valdezarza,094,5.51
2023,9,Moncloa-Aravaca,5,Valdemarín,095,2.52
2023,9,Moncloa-Aravaca,6,El Plantío,096,2.7
2023,9,Moncloa-Aravaca,7,Aravaca,097,3.22
2023,10,Latina,1,Los Cármenes,101,8.7
2023,10,Latina,2,Puerta del Angel,102,6.38
2023,10,Latina,3,Lucero,103,6.52
2023,10,Latina,4,Aluche,104,6.29
2023,10,Latina,5,Campamento,105,6.14
2023,10,Latina,6,Cuatro Vientos,106,6.29
2023,10,Latina,7,Águilas,107,6.63
2023,11,Carabanchel,1,Comillas,111,6.74
2023,11,Carabanchel,2,Opañel,112,6.34
2023,11,Carabanchel,3,San Isidro,113,8.34
2023,11,Carabanchel,4,Vista Alegre,114,6.81
2023,11,Carabanchel,5,Puerta Bonita,115,7.59
2023,11,Carabanchel,6,Buenavista,116,5.99
2023,11,Carabanchel,7,Abrantes,117,7.04
2023,12,Usera,1,Orcasitas,121,8.14
2023,12,Usera,2,Orcasur,122,9.34
2023,12,Usera,3,San Fermín,123,8.18
2023,12,Usera,4,Almendrales,124,6.6
2023,12,Usera,5,Moscardó,125,6.55
2023,12,Usera,6,Zofío,126,7.35
2023,12,Usera,7,Pradolongo,127,6.61
2023,13,Puente de Vallecas,1,Entrevías,131,10.2
2023,13,Puente de Vallecas,2,San Diego,132,7.91
2023,13,Puente de Vallecas,3,Palomeras Bajas,133,7.74
2023,13,Puente de Vallecas,4,Palomeras Sureste,134,7.93
2023,13,Puente de Vallecas,5,Portazgo,135,9.05
2023,13,Puente de Vallecas,6,Numancia,136,7.83
2023,14,Moratalaz,1,Pavones,141,7.23
2023,14,Moratalaz,2,Horcajo,142,6.81
2023,14,Moratalaz,3,Marroquina,143,6.45
2023,14,Moratalaz,4,Media Legua,144,7.78
2023,14,Moratalaz,5,Fontarrón,145,7.2
2023,14,Moratalaz,6,Vinateros,146,5.98
2023,15,Ciudad Lineal,1,Ventas,151,6.08
2023,15,Ciudad Lineal,2,Pueblo Nuevo,152,5.98
2023,15,Ciudad Lineal,3,Quintana,153,6.06
2023,15,Ciudad Lineal,4,La Concepción,154,5.43
2023,15,Ciudad Lineal,5,San Pascual,155,5.37
2023,15,Ciudad Lineal,6,San Juan Bautista,156,4.19
2023,15,Ciudad Lineal,7,Colina,157,4.42
2023,15,Ciudad Lineal,8,Atalaya,158,3.84
2023,15,Ciudad Lineal,9,Costillares,159,4.05
2023,16,Hortaleza,1,Palomas,161,3.63
2023,16,Hortaleza,2,Piovera,162,2.92
2023,16,Hortaleza,3,Canillas,163,5.67
2023,16,Hortaleza,4,Pinar del Rey,164,6.31
2023,16,Hortaleza,5,Apóstol Santiago,165,6.65
2023,16,Hortaleza,6,Valdefuentes,166,3.5
2023,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,8.87
2023,17,Villaverde,2,San Cristóbal,172,9.13
2023,17,Villaverde,3,Butarque,173,6.49
2023,17,Villaverde,4,Los Rosales,174,7.27
2023,17,Villaverde,5,Ángeles,175,7.09
2023,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,9.7
2023,18,Villa de Vallecas,2,Santa Eugenia,182,7.27
2023,18,Villa de Vallecas,3,Ensanche de Vallecas,183,5.64
2023,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,8.77
2023,19,Vicalvaro,2,Valdebernardo,192,7.95
2023,19,Vicalvaro,3,Valderrivas,193,4.12
2023,19,Vicalvaro,4,El Cañaveral,194,3.36
2023,20,San Blas-Canillejas,1,Simancas,201,6.45
2023,20,San Blas-Canillejas,2,Hellín,202,8.49
2023,20,San Blas-Canillejas,3,Amposta,203,9.79
2023,20,San Blas-Canillejas,4,Arcos,204,7.25
2023,20,San Blas-Canillejas,5,Rosas,205,4.92
2023,20,San Blas-Canillejas,6,Rejas,206,4.69
2023,20,San Blas-Canillejas,7,Canillejas,207,6.67
2023,20,San Blas-Canillejas,8,El Salvador,208,5.54
2023,21,Barajas,1,Alameda de Osuna,211,3.92
2023,21,Barajas,2,Aeropuerto,212,6.48
2023,21,Barajas,3,Casco Histórico de Barajas,213,5.36
2023,21,Barajas,4,Timón,214,4.79
2023,21,Barajas,5,Corralejos,215,3.44
