anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,zonas_verdes_significativas_ha_distrito,zonas_verdes_significativas_m2_per_capita_distrito
2022,12,Usera,7,Pradolongo,127,64.05,4.535669267919611
2022,13,Puente de Vallecas,1,Entrevías,131,72.19,3.054678706532502
2022,13,Puente de Vallecas,2,San Diego,132,72.19,3.054678706532502
2022,13,Puente de Vallecas,3,Palomeras Bajas,133,72.19,3.054678706532502
2022,13,Puente de Vallecas,4,Palomeras Sureste,134,72.19,3.054678706532502
2022,13,Puente de Vallecas,5,Portazgo,135,72.19,3.054678706532502
2022,13,Puente de Vallecas,6,Numancia,136,72.19,3.054678706532502
2022,14,Moratalaz,1,Pavones,141,6.42,0.692863078600028
2022,14,Moratalaz,2,Horcajo,142,6.42,0.692863078600028
2022,14,Moratalaz,3,Marroquina,143,6.42,0.692863078600028
2022,14,Moratalaz,4,Media Legua,144,6.42,0.692863078600028
2022,14,Moratalaz,5,Fontarrón,145,6.42,0.692863078600028
2022,14,Moratalaz,6,Vinateros,146,6.42,0.692863078600028
2022,15,Ciudad Lineal,1,Ventas,151,32.75,1.5260381719227616
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,32.75,1.5260381719227616
2022,15,Ciudad Lineal,3,Quintana,153,32.75,1.5260381719227616
2022,15,Ciudad Lineal,4,La Concepción,154,32.75,1.5260381719227616
2022,15,Ciudad Lineal,5,San Pascual,155,32.75,1.5260381719227616
2022,15,Ciudad Lineal,6,San Juan Bautista,156,32.75,1.5260381719227616
2022,15,Ciudad Lineal,7,Colina,157,32.75,1.5260381719227616
2022,15,Ciudad Lineal,8,Atalaya,158,32.75,1.5260381719227616
2022,15,Ciudad Lineal,9,Costillares,159,32.75,1.5260381719227616
2022,16,Hortaleza,1,Palomas,161,42.1,2.172656524162418
2022,16,Hortaleza,2,Piovera,162,42.1,2.172656524162418
2022,16,Hortaleza,3,Canillas,163,42.1,2.172656524162418
2022,16,Hortaleza,4,Pinar del Rey,164,42.1,2.172656524162418
2022,16,Hortaleza,5,Apóstol Santiago,165,42.1,2.172656524162418
2022,16,Hortaleza,6,Valdefuentes,166,42.1,2.172656524162418
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,16.32,1.0576524263790958
2022,17,Villaverde,2,San Cristóbal,172,16.32,1.0576524263790958
2022,17,Villaverde,3,Butarque,173,16.32,1.0576524263790958
2022,17,Villaverde,4,Los Rosales,174,16.32,1.0576524263790958
2022,17,Villaverde,5,Ángeles,175,16.32,1.0576524263790958
2022,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,6.16,0.535191443887436
2022,18,Villa de Vallecas,2,Santa Eugenia,182,6.16,0.535191443887436
2022,18,Villa de Vallecas,3,Ensanche de Vallecas,183,6.16,0.535191443887436
2022,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,72.84,9.169992320572055
2022,19,Vicalvaro,2,Valdebernardo,192,72.84,9.169992320572055
2022,19,Vicalvaro,3,Valderrivas,193,72.84,9.169992320572055
2022,19,Vicalvaro,4,El Cañaveral,194,72.84,9.169992320572055
2022,20,San Blas-Canillejas,1,Simancas,201,30.63,1.92299240973613
2022,20,San Blas-Canillejas,2,Hellín,202,30.63,1.92299240973613
2022,20,San Blas-Canillejas,3,Amposta,203,30.63,1.92299240973613
2022,20,San Blas-Canillejas,4,Arcos,204,30.63,1.92299240973613
2022,20,San Blas-Canillejas,5,Rosas,205,30.63,1.92299240973613
2022,20,San Blas-Canillejas,6,Rejas,206,30.63,1.92299240973613
2022,20,San Blas-Canillejas,7,Canillejas,207,30.63,1.92299240973613
2022,20,San Blas-Canillejas,8,El Salvador,208,30.63,1.92299240973613
2022,21,Barajas,1,Alameda de Osuna,211,6.5,1.2944081567627848
2022,21,Barajas,2,Aeropuerto,212,6.5,1.2944081567627848
2022,21,Barajas,3,Casco Histórico de Barajas,213,6.5,1.2944081567627848
2022,21,Barajas,4,Timón,214,6.5,1.2944081567627848
2022,21,Barajas,5,Corralejos,215,6.5,1.2944081567627848
2023,1,Centro,1,Palacio,011,11.726037,0.8395409960478836
2023,1,Centro,2,Embajadores,012,11.726037,0.8395409960478836
2023,1,Centro,3,Cortes,013,11.726037,0.8395409960478836
2023,1,Centro,4,Justicia,014,11.726037,0.8395409960478836
2023,1,Centro,5,Universidad,015,11.726037,0.8395409960478836
2023,1,Centro,6,Sol,016,11.726037,0.8395409960478836
2023,2,Arganzuela,1,Imperial,021,44.721387,2.9058919811044905
2023,2,Arganzuela,2,Acacias,022,44.721387,2.9058919811044905
2023,2,Arganzuela,3,Chopera,023,44.721387,2.9058919811044905
2023,2,Arganzuela,4,Legazpi,024,44.721387,2.9058919811044905
2023,2,Arganzuela,5,Delicias,025,44.721387,2.9058919811044905
2023,2,Arganzuela,6,Palos de la Frontera,026,44.721387,2.9058919811044905
2023,2,Arganzuela,7,Atocha,027,44.721387,2.9058919811044905
2023,3,Retiro,1,Pacífico,031,14.208636,1.2145275196813377
2023,3,Retiro,2,Adelfas,032,14.208636,1.2145275196813377
2023,3,Retiro,3,Estrella,033,14.208636,1.2145275196813377
2023,3,Retiro,4,Ibiza,034,14.208636,1.2145275196813377
2023,3,Retiro,5,Los Jerónimos,035,14.208636,1.2145275196813377
2023,3,Retiro,6,Niño Jesús,036,14.208636,1.2145275196813377
2023,4,Salamanca,1,Recoletos,041,12.350405,0.8440450643776825
2023,4,Salamanca,2,Goya,042,12.350405,0.8440450643776825
2023,4,Salamanca,3,Fuente del Berro,043,12.350405,0.8440450643776825
2023,4,Salamanca,4,Guindalera,044,12.350405,0.8440450643776825
2023,4,Salamanca,5,Lista,045,12.350405,0.8440450643776825
2023,4,Salamanca,6,Castellana,046,12.350405,0.8440450643776825
2023,5,Chamartin,1,El Viso,051,12.149872,0.8362554632491104
2023,5,Chamartin,2,Prosperidad,052,12.149872,0.8362554632491104
2023,5,Chamartin,3,Ciudad Jardín,053,12.149872,0.8362554632491104
2023,5,Chamartin,4,Hispanoamérica,054,12.149872,0.8362554632491104
2023,5,Chamartin,5,Nueva España,055,12.149872,0.8362554632491104
2023,5,Chamartin,6,Castilla,056,12.149872,0.8362554632491104
2023,6,Tetuan,1,Bellas Vistas,061,36.039831,2.2420498926871755
2023,6,Tetuan,2,Cuatro Caminos,062,36.039831,2.2420498926871755
2023,6,Tetuan,3,Castillejos,063,36.039831,2.2420498926871755
2023,6,Tetuan,4,Almenara,064,36.039831,2.2420498926871755
2023,6,Tetuan,5,Valdeacederas,065,36.039831,2.2420498926871755
2023,6,Tetuan,6,Berruguete,066,36.039831,2.2420498926871755
2023,7,Chamberi,1,Gaztambide,071,5.1393569999999995,0.37032670649017496
2023,7,Chamberi,2,Arapiles,072,5.1393569999999995,0.37032670649017496
2023,7,Chamberi,3,Trafalgar,073,5.1393569999999995,0.37032670649017496
2023,7,Chamberi,4,Almagro,074,5.1393569999999995,0.37032670649017496
2023,7,Chamberi,5,Ríos Rosas,075,5.1393569999999995,0.37032670649017496
2023,7,Chamberi,6,Vallehermoso,076,5.1393569999999995,0.37032670649017496
2023,8,Fuencarral-El Pardo,1,El Pardo,081,39.870298000000005,1.6049035535446892
2023,8,Fuencarral-El Pardo,2,Fuentelarreina,082,39.870298000000005,1.6049035535446892
2023,8,Fuencarral-El Pardo,3,Peñagrande,083,39.870298000000005,1.6049035535446892
2023,8,Fuencarral-El Pardo,4,Pilar,084,39.870298000000005,1.6049035535446892
2023,8,Fuencarral-El Pardo,5,La Paz,085,39.870298000000005,1.6049035535446892
2023,8,Fuencarral-El Pardo,6,Valverde,086,39.870298000000005,1.6049035535446892
2023,8,Fuencarral-El Pardo,7,Mirasierra,087,39.870298000000005,1.6049035535446892
2023,8,Fuencarral-El Pardo,8,El Goloso,088,39.870298000000005,1.6049035535446892
2023,9,Moncloa-Aravaca,1,Casa de Campo,091,13.258935000000001,1.084664185209424
2023,9,Moncloa-Aravaca,2,Argüelles,092,13.258935000000001,1.084664185209424
2023,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,13.258935000000001,1.084664185209424
2023,9,Moncloa-Aravaca,4,Valdezarza,094,13.258935000000001,1.084664185209424
2023,9,Moncloa-Aravaca,5,Valdemarín,095,13.258935000000001,1.084664185209424
2023,9,Moncloa-Aravaca,6,El Plantío,096,13.258935000000001,1.084664185209424
2023,9,Moncloa-Aravaca,7,Aravaca,097,13.258935000000001,1.084664185209424
2023,10,Latina,1,Los Cármenes,101,78.963074,3.265230699251541
2023,10,Latina,2,Puerta del Angel,102,78.963074,3.265230699251541
2023,10,Latina,3,Lucero,103,78.963074,3.265230699251541
2023,10,Latina,4,Aluche,104,78.963074,3.265230699251541
2023,10,Latina,5,Campamento,105,78.963074,3.265230699251541
2023,10,Latina,6,Cuatro Vientos,106,78.963074,3.265230699251541
2023,10,Latina,7,Águilas,107,78.963074,3.265230699251541
2023,11,Carabanchel,1,Comillas,111,24.897632,0.9452080984324758
2023,11,Carabanchel,2,Opañel,112,24.897632,0.9452080984324758
2023,11,Carabanchel,3,San Isidro,113,24.897632,0.9452080984324758
2023,11,Carabanchel,4,Vista Alegre,114,24.897632,0.9452080984324758
2023,11,Carabanchel,5,Puerta Bonita,115,24.897632,0.9452080984324758
2023,11,Carabanchel,6,Buenavista,116,24.897632,0.9452080984324758
2023,11,Carabanchel,7,Abrantes,117,24.897632,0.9452080984324758
2023,12,Usera,1,Orcasitas,121,64.07414,4.469550841605224
2023,12,Usera,2,Orcasur,122,64.07414,4.469550841605224
2023,12,Usera,3,San Fermín,123,64.07414,4.469550841605224
2023,12,Usera,4,Almendrales,124,64.07414,4.469550841605224
2023,12,Usera,5,Moscardó,125,64.07414,4.469550841605224
2023,12,Usera,6,Zofío,126,64.07414,4.469550841605224
2023,12,Usera,7,Pradolongo,127,64.07414,4.469550841605224
2023,13,Puente de Vallecas,1,Entrevías,131,72.188156,2.9765365901931355
2023,13,Puente de Vallecas,2,San Diego,132,72.188156,2.9765365901931355
2023,13,Puente de Vallecas,3,Palomeras Bajas,133,72.188156,2.9765365901931355
2023,13,Puente de Vallecas,4,Palomeras Sureste,134,72.188156,2.9765365901931355
2023,13,Puente de Vallecas,5,Portazgo,135,72.188156,2.9765365901931355
2023,13,Puente de Vallecas,6,Numancia,136,72.188156,2.9765365901931355
2023,14,Moratalaz,1,Pavones,141,6.420737,0.6933841252699784
2023,14,Moratalaz,2,Horcajo,142,6.420737,0.6933841252699784
2023,14,Moratalaz,3,Marroquina,143,6.420737,0.6933841252699784
2023,14,Moratalaz,4,Media Legua,144,6.420737,0.6933841252699784
2023,14,Moratalaz,5,Fontarrón,145,6.420737,0.6933841252699784
2023,14,Moratalaz,6,Vinateros,146,6.420737,0.6933841252699784
2023,15,Ciudad Lineal,1,Ventas,151,32.943217000000004,1.4893022572434778
2023,15,Ciudad Lineal,2,Pueblo Nuevo,152,32.943217000000004,1.4893022572434778
2023,15,Ciudad Lineal,3,Quintana,153,32.943217000000004,1.4893022572434778
2023,15,Ciudad Lineal,4,La Concepción,154,32.943217000000004,1.4893022572434778
2023,15,Ciudad Lineal,5,San Pascual,155,32.943217000000004,1.4893022572434778
2023,15,Ciudad Lineal,6,San Juan Bautista,156,32.943217000000004,1.4893022572434778
2023,15,Ciudad Lineal,7,Colina,157,32.943217000000004,1.4893022572434778
2023,15,Ciudad Lineal,8,Atalaya,158,32.943217000000004,1.4893022572434778
2023,15,Ciudad Lineal,9,Costillares,159,32.943217000000004,1.4893022572434778
2023,16,Hortaleza,1,Palomas,161,42.092957999999996,2.116425809630594
2023,16,Hortaleza,2,Piovera,162,42.092957999999996,2.116425809630594
2023,16,Hortaleza,3,Canillas,163,42.092957999999996,2.116425809630594
2023,16,Hortaleza,4,Pinar del Rey,164,42.092957999999996,2.116425809630594
2023,16,Hortaleza,5,Apóstol Santiago,165,42.092957999999996,2.116425809630594
2023,16,Hortaleza,6,Valdefuentes,166,42.092957999999996,2.116425809630594
2023,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,16.32578,1.0225149220545775
2023,17,Villaverde,2,San Cristóbal,172,16.32578,1.0225149220545775
2023,17,Villaverde,3,Butarque,173,16.32578,1.0225149220545775
2023,17,Villaverde,4,Los Rosales,174,16.32578,1.0225149220545775
2023,17,Villaverde,5,Ángeles,175,16.32578,1.0225149220545775
2023,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,6.158291,0.5225222939664169
2023,18,Villa de Vallecas,2,Santa Eugenia,182,6.158291,0.5225222939664169
2023,18,Villa de Vallecas,3,Ensanche de Vallecas,183,6.158291,0.5225222939664169
2023,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,73.428467,8.758479788160358
2023,19,Vicalvaro,2,Valdebernardo,192,73.428467,8.758479788160358
2023,19,Vicalvaro,3,Valderrivas,193,73.428467,8.758479788160358
2023,19,Vicalvaro,4,El Cañaveral,194,73.428467,8.758479788160358
2023,20,San Blas-Canillejas,1,Simancas,201,30.517604,1.8953267707977517
2023,20,San Blas-Canillejas,2,Hellín,202,30.517604,1.8953267707977517
2023,20,San Blas-Canillejas,3,Amposta,203,30.517604,1.8953267707977517
2023,20,San Blas-Canillejas,4,Arcos,204,30.517604,1.8953267707977517
2023,20,San Blas-Canillejas,5,Rosas,205,30.517604,1.8953267707977517
2023,20,San Blas-Canillejas,6,Rejas,206,30.517604,1.8953267707977517
2023,20,San Blas-Canillejas,7,Canillejas,207,30.517604,1.8953267707977517
2023,20,San Blas-Canillejas,8,El Salvador,208,30.517604,1.8953267707977517
2023,21,Barajas,1,Alameda de Osuna,211,6.471906,1.3261830700190569
2023,21,Barajas,2,Aeropuerto,212,6.471906,1.3261830700190569
2023,21,Barajas,3,Casco Histórico de Barajas,213,6.471906,1.3261830700190569
2023,21,Barajas,4,Timón,214,6.471906,1.3261830700190569
2023,21,Barajas,5,Corralejos,215,6.471906,1.3261830700190569
