anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,z_pct_pob_25_39,z_pct_extranjeros_ue_ocde,z_nivel_estudios_superiores_pct,z_renta_neta_media_persona,z_pct_hog_unipersonal_bajo65,z_precio_vivienda_declarado_barrio
2017,7,Chamberi,4,Almagro,074,0.4938200212140395,1.9552470980928942,1.0159642214674587,1.750959383548045,1.1682165560197042,1.8829157209016
2017,7,Chamberi,5,Ríos Rosas,075,1.3910176174202975,0.6566503983240245,0.8889214190907451,1.0449561674146606,1.1855438647288676,1.1579685665908632
2017,7,Chamberi,6,Vallehermoso,076,-0.3207291184673787,-0.7187635609425364,1.0243931392116428,1.4571018443790704,0.4496369906406043,0.8657011333988465
2017,8,Fuencarral-El Pardo,1,El Pardo,081,0.1334437688667231,-2.1864364212923606,-0.5378468994060699,-0.02848539801241777,-0.6642368404004639,-0.5303654275959567
2017,8,Fuencarral-El Pardo,2,Fuentelarreina,082,-2.02858567944491,-0.3213462354963391,1.2344007614807206,2.0581670275075803,-1.2220465727919239,0.17821092351502002
2017,8,Fuencarral-El Pardo,3,Peñagrande,083,-0.45368297047945344,-1.1441664971780288,0.04296813639971594,0.37093110926796874,-0.7460624666802721,0.04643962540340293
2017,8,Fuencarral-El Pardo,4,Pilar,084,0.08155344696059014,-0.836247495295355,-0.27079771344484455,-0.15453522463957434,-0.4033582976161021,-0.08488367762992781
2017,8,Fuencarral-El Pardo,5,La Paz,085,-0.18382267629559318,-1.5375742968288015,0.5292536625846251,1.0253967115587226,-1.5047332188192568,0.11158114704104051
2017,8,Fuencarral-El Pardo,6,Valverde,086,0.42699057674146274,-0.43917426097196643,0.334638729072646,0.0960120908483945,0.08942008740868107,0.43683316701402186
2017,8,Fuencarral-El Pardo,7,Mirasierra,087,-1.3681257789991454,-0.8618859213180733,1.0497966835132428,1.2837057158784129,-0.75517436931702,0.2521832633907475
2017,8,Fuencarral-El Pardo,8,El Goloso,088,0.29166612547629855,-0.7968676901358916,1.0581827376648945,0.7559108753213534,0.3328559892611203,0.8206662383256644
2017,9,Moncloa-Aravaca,1,Casa de Campo,091,-0.5765643151234201,-0.028865886381403253,0.36486989655616203,0.5379626529266146,0.3632345593449621,0.039112248275495136
2017,9,Moncloa-Aravaca,2,Argüelles,092,0.6428431019828627,1.0291323126570435,0.859599297432482,1.194446294313616,1.1568076409669141,0.9252616994002021
2017,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,-0.22164655537711284,-0.6983803238317852,1.0624619959318156,1.2864999238578325,0.054009294973041126,0.4801140474586581
2017,9,Moncloa-Aravaca,4,Valdezarza,094,-0.2190716891785698,-0.8671190150178032,-0.1345738576839678,-0.11386397516135387,-0.3524343504642471,-0.2436637637663817
2017,9,Moncloa-Aravaca,5,Valdemarín,095,-1.8463418293837963,0.1719534509706669,1.4608381367248613,2.256555794046381,-0.1448952291801305,0.8588749033076662
2017,9,Moncloa-Aravaca,6,El Plantío,096,-1.300369777444659,-0.45156355368494316,1.1024293125664475,2.2877577831499014,-1.334106567539963,0.2800197033398766
2017,9,Moncloa-Aravaca,7,Aravaca,097,-1.6237449701280826,1.0034038316104663,1.0040470740516363,1.379950657391759,-0.7875346933683447,0.6244064283515395
2017,10,Latina,1,Los Cármenes,101,-0.7696080091552419,-0.23636177666881555,-0.5599782161256258,-0.6214784247559376,-0.31126740941681247,-0.7650844760704472
2017,10,Latina,2,Puerta del Angel,102,0.6229312060874443,0.3187297819754557,-0.436284645424055,-0.5385835880331523,0.49844390910360487,-0.6399040208054868
2017,10,Latina,3,Lucero,103,-0.4518621277761429,-0.3010407450068593,-0.54518802898426455,-0.5121938460052994,-0.4249741319512747,-0.8105673662219156
2017,10,Latina,4,Aluche,104,-0.6405283740820902,0.6910131586858915,-0.5949021368192424,-0.42634956752645997,-1.0268105638492624,-0.8145765425157345
2017,10,Latina,5,Campamento,105,0.20774289587937883,1.1529013305635576,-0.49583679576818745,-0.43519789279462245,-0.49985684113290124,-0.726450595420919
2017,10,Latina,6,Cuatro Vientos,106,1.5065729750387806,-1.4062669557449958,-0.14651983157505283,-0.10020340281752409,2.089649913197412,-0.39613395312222327
2017,10,Latina,7,Águilas,107,-1.1719448997907442,-0.336296407573049,-0.6769521254328972,-0.47664531115601505,-0.8695745552282166,-0.7623053879576862
2017,11,Carabanchel,1,Comillas,111,0.4290827181191427,0.5604218244937806,-0.5193771910608335,-0.525078249465957,0.09069253851098258,-0.6602991865729068
2017,11,Carabanchel,2,Opañel,112,0.40867747712179336,0.17119711681951463,-0.5933991574779127,-0.621633658532572,0.018435961348067513,-0.8059279595637275
2017,11,Carabanchel,3,San Isidro,113,0.2961599240353496,0.8733027601949721,-0.6582606474980899,-0.7618097588334617,0,-0.6785454945919349
2017,11,Carabanchel,4,Vista Alegre,114,0,0.23360149545150438,-0.7108623815137531,-0.7292106657402315,-0.6439582271126713,-0.8095422927377006
2017,11,Carabanchel,5,Puerta Bonita,115,-0.08444571494353671,0.657410359718851,-0.7646034916184573,-0.8942241703026298,-0.43409181055692164,-0.96119242330617
2017,11,Carabanchel,6,Buenavista,116,-0.5660197017131047,0.2952832042794166,-0.5399319706924871,-0.550381355057369,0.07037673693679719,-0.7469976239267411
2017,11,Carabanchel,7,Abrantes,117,-0.534098496094036,-0.04357896250666656,-0.702695824039968,-0.7650696681427847,-0.6744907594765952,-0.8616463982835065
2017,12,Usera,1,Orcasitas,121,-1.3314298797607207,-1.4648795952523719,-0.8560075728394897,-0.7673981747923011,-0.9875444624689846,-1.029553434997935
2017,12,Usera,2,Orcasur,122,0.003441727715533038,-0.9379581499373916,-0.8132566095716696,-1.010028567671914,-0.27194614322930494,-1.0298495673378192
2017,12,Usera,3,San Fermín,123,-0.48918442765783,-0.2549979017138125,-0.7766817642377631,-0.9653212400011985,-0.4833165983765444,-1.0313833809956818
2017,12,Usera,4,Almendrales,124,0.4172756591235832,-0.6744907594765952,-0.78157797646214755,-0.9133179248286646,-0.27357028345493717,-0.6736251418677026
2017,12,Usera,5,Moscardó,125,0.6468996365600997,-0.31665122665542716,-0.7232873470814206,-0.8290259841161696,-0.3882510382912732,-0.8402944972641527
2017,12,Usera,6,Zofío,126,-0.0990557106386601,0.6110030819742501,-0.8208624765752822,-0.9114551195090514,-0.6724501951261906,-0.9657179329105565
2017,12,Usera,7,Pradolongo,127,0.8009050588117231,-0.8811898083222116,-0.9224328542630483,-1.1250567961580262,-0.66618978421718,-0.98296953999305
2017,13,Puente de Vallecas,1,Entrevías,131,-0.29170246811066114,-0.12887603907222211,-0.9973210219170136,-1.0651365583771364,-0.7239992079634393,-1.1902773641859377
2017,13,Puente de Vallecas,2,San Diego,132,1.1449274900635835,0.607359747451605,-0.8370859221312863,-1.0958728461507534,0.588816829619407,-0.9920357454756633
2017,13,Puente de Vallecas,3,Palomeras Bajas,133,-0.8480404410931557,-0.6819262723534661,-0.7092526154823612,-0.6713084670555893,-0.3524867539874148,-0.9590739381054589
2017,13,Puente de Vallecas,4,Palomeras Sureste,134,-0.12610305740984562,-0.6137198390338008,-0.8308796938497477,-0.7571527455344288,-0.6351732363857966,-1.1123110342902316
2017,13,Puente de Vallecas,5,Portazgo,135,0.09007995454793517,-0.48482316165835176,-0.9063973353262461,-0.9296174713752797,-0.691685769200919,-1.0904503930972302
2017,13,Puente de Vallecas,6,Numancia,136,0.5297070506434189,0.17250679389931547,-0.7744432752742807,-0.8777693899793803,0.018054458855459855,-0.9614278105506935
2017,14,Moratalaz,1,Pavones,141,-1.1864779279602204,1.1209341732769322,-0.503478099944988,-0.370310174161431,-1.1283250469269852,-0.7827537056835469
2017,14,Moratalaz,2,Horcajo,142,-2.5787814004802603,-1.9255168862125123,0.09243042004312739,0.04090410014317211,-0.37106900415308364,0.07306116344531424
2017,14,Moratalaz,3,Marroquina,143,-1.64859170767154,-1.560881942281653,-0.19190713931896558,0.12022856000336547,-0.992221263965302,-0.33743141159284035
2017,14,Moratalaz,4,Media Legua,144,-0.8398988536073473,-0.8806692424961112,-0.31676413366253536,-0.13342343101729195,-0.7121189261071655,-0.5465767749203949
2017,14,Moratalaz,5,Fontarrón,145,-0.6744907594765952,0.11067866999864517,-0.6488383027442388,-0.6000561635803864,-0.7729373808815324,-0.7168149046692974
2017,14,Moratalaz,6,Vinateros,146,-1.1723750702097542,-0.05285393502883872,-0.5246129830017616,-0.40616917656398416,-0.6136817097834515,-0.6714914703931513
2017,15,Ciudad Lineal,1,Ventas,151,-0.099467863680941307,0.093611876867602,-0.5298645832258851,-0.5278724574453767,-0.13908461204894487,-0.5577842450144797
2017,15,Ciudad Lineal,2,Pueblo Nuevo,152,0.0013426971726973379,-0.18091246974696798,-0.5777830218021626,-0.5339265747341194,-0.43616571661590753,-0.6572543386679419
2017,15,Ciudad Lineal,3,Quintana,153,0.4044014745468941,0.08377538758307695,-0.3461634991054671,-0.36891307017172115,0.21840792222057312,-0.313270049913045
2017,15,Ciudad Lineal,4,La Concepción,154,-0.13845641458580685,0.6999932530974587,-0.06218955531719995,-0.041990736579613115,0.3098966248790043,0.20862143688006685
2017,15,Ciudad Lineal,5,San Pascual,155,-0.6135428144933063,-0.6634028300237494,0.11222922041826999,0.3333645353224369,-0.2797456764924631,0.43775193658135536
2017,15,Ciudad Lineal,6,San Juan Bautista,156,-1.082965384262824,0.12942092549317918,0.8667590423445983,1.0846960142330746,-0.1166659312892053,0.68092973958485
2017,15,Ciudad Lineal,7,Colina,157,-0.7940205896984674,0.8466230451314499,0.7549458301588221,1.0069238921392254,0.3555568598293659,0.35219246976553775
2017,15,Ciudad Lineal,8,Atalaya,158,-1.7110326139190797,1.3919554522473312,0.9157277334051048,1.630187505326459,0.09725896989249778,0.7542490696854482
2017,15,Ciudad Lineal,9,Costillares,159,-1.5161803860377097,-1.1180787955887344,1.0179227475865813,1.2568502725206565,-0.6510139166551556,0.4466434999148061
2017,16,Hortaleza,1,Palomas,161,-2.058574745886647,1.7694166309007002,1.0710271129722797,1.821901219469979,-0.9351122205512976,0.4826805277376559
2017,16,Hortaleza,2,Piovera,162,-1.5509524691652719,5.2451620418922,1.1306585070492776,1.9071245628422808,-0.40013109244374806,0.8101269642805494
2017,16,Hortaleza,3,Canillas,163,-0.6101941977002333,-0.22431930934183036,-0.19348504214786008,0.10905172808568656,-0.696584550251008,-0.08487608449300754
2017,16,Hortaleza,4,Pinar del Rey,164,-0.5716678853072397,-0.38304654969173424,-0.42416545287601143,-0.2110403193345066,-0.6755343056881818,-0.3387374311430994
2017,16,Hortaleza,5,Apóstol Santiago,165,-0.9590769776659054,-0.890075899285484,-0.23370092947851734,-0.16710916054696312,-0.649287485073254,-0.2438459990524646
2017,16,Hortaleza,6,Valdefuentes,166,0.8813476362394909,0.0350279528441687,0.8667510497151305,0.677673051897601,0.6507725657897431,0.07521761433062604
2017,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,-0.17335142992527286,0.45768003614704267,-0.8793835959316652,-0.9497978623377555,-0.5648404991837217,-1.1236020288904374
2017,17,Villaverde,2,San Cristóbal,172,0.5628839205191228,-0.2091553830539116,-1.0106643840094918,-1.3735860725497473,-0.9347834184267563,-1.3600143468981127
2017,17,Villaverde,3,Butarque,173,0.5819816052715978,0.23787667768424337,-0.6383049692594132,-0.7411636665410826,-0.07968408013987176,-0.9956045198281158
2017,17,Villaverde,4,Los Rosales,174,-0.6508141746434636,0.2636044119352496,-0.7816544532383922,-0.8012391380986067,-0.8104893540218149,-1.0722648301735629
2017,17,Villaverde,5,Ángeles,175,-0.7835370337078335,-0.3869892350253384,-0.7929644864604303,-0.6562507907220497,-1.131383645490452,-1.1119769362657466
2017,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,2.3842101700327807,0.12574530473125273,-0.4759995143684213,-0.9457617841452604,1.1902182756603903,-0.8352906200337991
2017,18,Villa de Vallecas,2,Santa Eugenia,182,-0.3066728668447228,2.446180379330773,-0.5455564234770711,-0.28819150632181795,-1.2223272927798836,-0.8398085365012655
2017,18,Villa de Vallecas,3,Ensanche de Vallecas,183,NA,NA,NA,-0.25481624434541567,NA,-0.41348427098467827
2017,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,-1.478713599477843,0.42236933838371626,-0.38438666220018,-0.9161121328080843,-0.31084779585576233,-0.9190581065364706
2017,19,Vicalvaro,2,Valdebernardo,192,-0.27531621780394405,4.178309785680585,-0.9165182237299633,-0.24783072439686632,-0.8899515917663748,-0.5641776663012136
2017,19,Vicalvaro,3,Valderrivas,193,NA,NA,NA,-0.170679537409555,NA,-0.40792609475915675
2017,19,Vicalvaro,4,El Cañaveral,194,NA,NA,NA,-0.3164440536692841,NA,NA
2017,20,San Blas-Canillejas,1,Simancas,201,0.04763637714782236,0.9754206882030401,-0.4194886445038011,-0.37946896698286237,0.23131312867483098,-0.6744907594765952
2017,20,San Blas-Canillejas,2,Hellín,202,-0.5934624415607447,-0.9690780432601163,-0.9212385869693891,-0.7944088519266918,-0.7862844561568427,-1.2257676861505393
2017,20,San Blas-Canillejas,3,Amposta,203,-0.05279796994906331,-0.5730770333379501,-0.9597113230358755,-1.006768658362591,-0.33748953133353937,-1.209009632967853
2017,20,San Blas-Canillejas,4,Arcos,204,-1.1661184136231406,-0.9199143905356997,-0.7299691200890875,-0.6649438822135778,-0.5928179754008047,-0.8342807328234243
2017,20,San Blas-Canillejas,5,Rosas,205,-2.4756232690809887,-1.0789140917051978,-0.15950760567225972,0.03888606104692453,-0.7902905615246149,0.09046463326621013
2017,20,San Blas-Canillejas,6,Rejas,206,1.247557780528714,1.6834755803707742,0.19139021112883076,0.021034176733965165,1.1369686007459174,-0.45545913187905546
2017,20,San Blas-Canillejas,7,Canillejas,207,-0.1657547689011882,1.559648805169814,-0.6142142086090632,-0.48673550663725296,-0.7611879820503136,-0.73671651653691
2017,20,San Blas-Canillejas,8,El Salvador,208,-1.6927302367282595,-0.09071431016608442,0.35111998478354006,0.7759360325071947,-0.521948924441151,-0.06315971290148836
2017,21,Barajas,1,Alameda de Osuna,211,-1.1513069590044904,-0.5193024596418674,0.351913240392538,0.6827957665265372,-1.164498642292919,-0.11300865678202124
2017,21,Barajas,2,Aeropuerto,212,0.3395198423576207,1.4019015650856588,-0.9184002538651995,-0.8783903250859181,-4.5953808111435216e-4,-0.14195242919866674
2017,21,Barajas,3,Casco Histórico de Barajas,213,1.6409861973637256,2.9938547531777493,-0.6807039280424132,-0.45211837444777525,0.7098388493074715,-0.38383307131164257
2017,21,Barajas,4,Timón,214,1.1543992025076941,0.5401591663144089,0,-0.021034176733965165,0.4650107088811285,0
2017,21,Barajas,5,Corralejos,215,-2.2128625125518315,0.5095092082001452,0.9183564422917828,1.2213017376713722,-0.13595931637547687,0.02536867045009317
2018,1,Centro,1,Palacio,011,1.879893707505686,4.5379720261008245,0.6416063179764206,0.48081081721081215,3.2564734145485152,0.7324158473871073
2018,1,Centro,2,Embajadores,012,3.8550939479977644,4.12875861070123,0.3319258982959942,-0.2592974953044512,3.852445012436495,0.6850023378235192
2018,1,Centro,3,Cortes,013,2.8947641260163772,7.273919224137974,0.8370688335622039,0.697709278244124,4.116070603065462,1.41939729784203
2018,1,Centro,4,Justicia,014,2.9596653164326447,5.7659760067033945,0.9605612346119276,1.103384391865604,4.0622767557556925,1.7986791609383974
2018,1,Centro,5,Universidad,015,3.5042291494871964,4.813153044155062,0.6701740396196523,0.2556921352473815,3.9905203381702328,1.2316437319820719
2018,1,Centro,6,Sol,016,3.2105323859996853,7.754544219410706,0.5904396278729069,0.2078129536894962,4.251655491760913,1.243773988540773
2018,2,Arganzuela,1,Imperial,021,2.040657946535709e-4,-0.7543084708618277,0.43878071737608576,0.5382081493193615,0.752733347230447,0.15933167353414168
2018,2,Arganzuela,2,Acacias,022,0.32881970496706364,-0.9681307271683623,0.49063377785984746,0.5705121754307058,0.5909852361569253,0.5263915331286306
2018,2,Arganzuela,3,Chopera,023,1.0245952843720298,-0.8096153774783965,-0.06574513584815747,-0.15719369848823794,0.5582947281870394,0.19110232928594192
2018,2,Arganzuela,4,Legazpi,024,0.603536836346986,-0.8652219458952556,0.8545340453708922,0.6139207105178246,1.188852276105511,0.6744907594765952
2018,2,Arganzuela,5,Delicias,025,0.6973253263106479,-0.4343847982616497,0.41825031184343453,0.25525949204053316,1.021011747987201,0.33295621014474297
2018,2,Arganzuela,6,Palos de la Frontera,026,1.6810184052185633,0.5069124464996968,0.33054015254387514,0.12561074438830755,1.793793639467933,0.4414666305115556
2018,2,Arganzuela,7,Atocha,027,-0.9838737128174799,-1.1115660536696368,0,-0.11522730742394689,0.6112971173505645,0.3172310753442323
2018,3,Retiro,1,Pacífico,031,0.11637506009775847,-0.5450701049141885,0.5051181345487384,0.4929248270025663,0.5434995190489914,0.524674554620592
2018,3,Retiro,2,Adelfas,032,0.24585051634774505,-1.095322307914409,0.49494110699864163,0.6323801540100213,0.6191028022873252,0.43882562921865653
2018,3,Retiro,3,Estrella,033,-1.0877591363775472,-1.8260989243054104,0.8028781704065899,1.0942988845217885,-1.327486122314367,0.382610966463099
2018,3,Retiro,4,Ibiza,034,-0.0838079548550791,0.640574514396164,0.7825531766093561,0.7630384024782265,0.6548958780797466,1.2215056947609424
2018,3,Retiro,5,Los Jerónimos,035,-0.521417564038368,1.4743258984783798,0.9762050319753813,1.6123170175215598,0.3306315851030934,1.878453128031356
2018,3,Retiro,6,Niño Jesús,036,-1.2314187778913603,-1.0816147953025825,1.1709086844890824,1.4807934826396578,-0.9325550994188146,1.1695113913915565
2018,4,Salamanca,1,Recoletos,041,0.4481900934114676,3.9433442528141662,1.3913617451608271,2.1378342994400357,1.894705961124018,2.8951403255012984
2018,4,Salamanca,2,Goya,042,0.9205104243386013,1.7898094587071567,1.009638309004397,1.1444854965161984,1.341183073968776,1.5934936758746874
2018,4,Salamanca,3,Fuente del Berro,043,0.6686510742019498,0.836264102792493,0.5637410235475527,0.48196453242907444,0.9470816165527818,1.0398991740938865
2018,4,Salamanca,4,Guindalera,044,0.533489920791687,0.11649362922710103,0.7869405768014965,0.7415504565380913,0.8083816006798675,0.6145800055815956
2018,4,Salamanca,5,Lista,045,1.0473741976365187,1.803761047511191,1.0492131792113957,1.1192479761167107,1.2667178901958278,1.5556480618139106
2018,4,Salamanca,6,Castellana,046,0.9771906086809979,2.9789494716372187,1.2716985422042162,2.099905911639663,1.495860763271965,2.471243234608262
2018,5,Chamartin,1,El Viso,051,0.08357208309635275,0.7368822771982242,1.3132753544017972,1.9851112474225643,0.013058298610137397,1.5525090056866184
2018,5,Chamartin,2,Prosperidad,052,0.7234810368876297,-0.3095660049525452,0.664479970137194,0.5956054814279107,0.7397968518374013,0.600949031166632
2018,5,Chamartin,3,Ciudad Jardín,053,0.6605341482896785,0.1609867359618527,0.6648206601892249,0.6964113486235789,0.8686065908896415,0.7062941819938158
2018,5,Chamartin,4,Hispanoamérica,054,-0.6023355854572604,-0.6121322959964276,1.123618344180422,1.5753981305371663,0.14414004620027773,1.2438657354839502
2018,5,Chamartin,5,Nueva España,055,-0.36492384352779716,0.18456248900761313,1.3989081724677792,1.9034858957305067,0.5176075486684953,1.6918988257857914
2018,5,Chamartin,6,Castilla,056,0.43473124032211835,-0.2641452492514806,1.0564174943234026,1.1607817239741534,0.2533522985174922,0.8931237250689132
2018,6,Tetuan,1,Bellas Vistas,061,1.673245772636762,-0.124066016881574,-0.03942316734286795,-0.36053600570696775,1.222687708486797,-0.02603647180319767
2018,6,Tetuan,2,Cuatro Caminos,062,1.4671400569300084,-0.19743693980764704,0.6744907594765952,0.5605613816731935,1.244042370578819,0.6096584374154238
2018,6,Tetuan,3,Castillejos,063,1.6975623209951114,0.20524669742905752,0.7040122195885387,0.8416352517223454,1.6111663808007937,0.5966762449557876
2018,6,Tetuan,4,Almenara,064,0.9074267623160233,-0.8098917994918516,-0.22196185040847177,-0.42961470440042276,1.0914637284914892,-0.0469613282007838
2018,6,Tetuan,5,Valdeacederas,065,1.9155392177546922,0.3157923725441101,-0.2868214537116626,-0.5516200887316606,1.4906101491805164,-0.31432502732659756
2018,6,Tetuan,6,Berruguete,066,1.5638696728792814,0.07804434340719411,-0.19645134410646437,-0.47273481068297607,1.3807706147363374,-0.20974006545717097
2018,7,Chamberi,1,Gaztambide,071,0.9902610427239902,0.3920164725743433,0.9497183442984021,0.7507801782841896,1.4359303031817185,1.110262526158053
2018,7,Chamberi,2,Arapiles,072,1.3379003414938766,0.7928694133602647,0.858568515203778,0.7626057592713782,1.5289826790932104,1.2803875722217357
2018,7,Chamberi,3,Trafalgar,073,1.8626748634683492,1.880243375773476,0.9595096798455097,0.8143787296908988,2.389702616817817,1.3522581954952493
2018,7,Chamberi,4,Almagro,074,0.4362057068423674,1.6845130130358295,1.1044862302127836,1.5644378359636744,1.2400086235775647,2.0447051424223255
2018,7,Chamberi,5,Ríos Rosas,075,1.3054576717462718,0.6695157014946058,0.9949381226552285,1.102807534256473,1.449709828710402,1.402574840475101
2018,7,Chamberi,6,Vallehermoso,076,-0.2881660689301258,-0.5750994838665355,1.1469942711569714,1.3398960116093748,0.5463689851628842,0.9348554775085719
