anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,presupuesto_gasto_distrito,gasto_real_distrito,poblacion_total_distrito,intensidad_inversion_presupuesto_distrito,intensidad_inversion_real_distrito
2021,10,Latina,1,Los Cármenes,101,21649116.11,16162383.75,241144,89.77671478452709,67.02378558040009
2021,10,Latina,2,Puerta del Angel,102,21649116.11,16162383.75,241144,89.77671478452709,67.02378558040009
2021,10,Latina,3,Lucero,103,21649116.11,16162383.75,241144,89.77671478452709,67.02378558040009
2021,10,Latina,4,Aluche,104,21649116.11,16162383.75,241144,89.77671478452709,67.02378558040009
2021,10,Latina,5,Campamento,105,21649116.11,16162383.75,241144,89.77671478452709,67.02378558040009
2021,10,Latina,6,Cuatro Vientos,106,21649116.11,16162383.75,241144,89.77671478452709,67.02378558040009
2021,10,Latina,7,Águilas,107,21649116.11,16162383.75,241144,89.77671478452709,67.02378558040009
2021,11,Carabanchel,1,Comillas,111,14112243.45,12850008.8,259757,54.328635801922566,49.46934558067733
2021,11,Carabanchel,2,Opañel,112,14112243.45,12850008.8,259757,54.328635801922566,49.46934558067733
2021,11,Carabanchel,3,San Isidro,113,14112243.45,12850008.8,259757,54.328635801922566,49.46934558067733
2021,11,Carabanchel,4,Vista Alegre,114,14112243.45,12850008.8,259757,54.328635801922566,49.46934558067733
2021,11,Carabanchel,5,Puerta Bonita,115,14112243.45,12850008.8,259757,54.328635801922566,49.46934558067733
2021,11,Carabanchel,6,Buenavista,116,14112243.45,12850008.8,259757,54.328635801922566,49.46934558067733
2021,11,Carabanchel,7,Abrantes,117,14112243.45,12850008.8,259757,54.328635801922566,49.46934558067733
2021,12,Usera,1,Orcasitas,121,22390785.88,17794520.78,143087,156.4837188563601,124.36154772970292
2021,12,Usera,2,Orcasur,122,22390785.88,17794520.78,143087,156.4837188563601,124.36154772970292
2021,12,Usera,3,San Fermín,123,22390785.88,17794520.78,143087,156.4837188563601,124.36154772970292
2021,12,Usera,4,Almendrales,124,22390785.88,17794520.78,143087,156.4837188563601,124.36154772970292
2021,12,Usera,5,Moscardó,125,22390785.88,17794520.78,143087,156.4837188563601,124.36154772970292
2021,12,Usera,6,Zofío,126,22390785.88,17794520.78,143087,156.4837188563601,124.36154772970292
2021,12,Usera,7,Pradolongo,127,22390785.88,17794520.78,143087,156.4837188563601,124.36154772970292
2021,13,Puente de Vallecas,1,Entrevías,131,29214427.23,21868155.26,240067,121.69280754955908,91.09188376578206
2021,13,Puente de Vallecas,2,San Diego,132,29214427.23,21868155.26,240067,121.69280754955908,91.09188376578206
2021,13,Puente de Vallecas,3,Palomeras Bajas,133,29214427.23,21868155.26,240067,121.69280754955908,91.09188376578206
2021,13,Puente de Vallecas,4,Palomeras Sureste,134,29214427.23,21868155.26,240067,121.69280754955908,91.09188376578206
2021,13,Puente de Vallecas,5,Portazgo,135,29214427.23,21868155.26,240067,121.69280754955908,91.09188376578206
2021,13,Puente de Vallecas,6,Numancia,136,29214427.23,21868155.26,240067,121.69280754955908,91.09188376578206
2021,14,Moratalaz,1,Pavones,141,12081786.57,11357128.21,94203,128.25267316327506,120.56015424137236
2021,14,Moratalaz,2,Horcajo,142,12081786.57,11357128.21,94203,128.25267316327506,120.56015424137236
2021,14,Moratalaz,3,Marroquina,143,12081786.57,11357128.21,94203,128.25267316327506,120.56015424137236
2021,14,Moratalaz,4,Media Legua,144,12081786.57,11357128.21,94203,128.25267316327506,120.56015424137236
2021,14,Moratalaz,5,Fontarrón,145,12081786.57,11357128.21,94203,128.25267316327506,120.56015424137236
2021,14,Moratalaz,6,Vinateros,146,12081786.57,11357128.21,94203,128.25267316327506,120.56015424137236
2021,15,Ciudad Lineal,1,Ventas,151,18832048.75,17177244.22,217816,86.45851888750138,78.8612600543578
2021,15,Ciudad Lineal,2,Pueblo Nuevo,152,18832048.75,17177244.22,217816,86.45851888750138,78.8612600543578
2021,15,Ciudad Lineal,3,Quintana,153,18832048.75,17177244.22,217816,86.45851888750138,78.8612600543578
2021,15,Ciudad Lineal,4,La Concepción,154,18832048.75,17177244.22,217816,86.45851888750138,78.8612600543578
2021,15,Ciudad Lineal,5,San Pascual,155,18832048.75,17177244.22,217816,86.45851888750138,78.8612600543578
2021,15,Ciudad Lineal,6,San Juan Bautista,156,18832048.75,17177244.22,217816,86.45851888750138,78.8612600543578
2021,15,Ciudad Lineal,7,Colina,157,18832048.75,17177244.22,217816,86.45851888750138,78.8612600543578
2021,15,Ciudad Lineal,8,Atalaya,158,18832048.75,17177244.22,217816,86.45851888750138,78.8612600543578
2021,15,Ciudad Lineal,9,Costillares,159,18832048.75,17177244.22,217816,86.45851888750138,78.8612600543578
2021,16,Hortaleza,1,Palomas,161,19953495.46,15083615.14,193910,102.90080686916612,77.78668010932907
2021,16,Hortaleza,2,Piovera,162,19953495.46,15083615.14,193910,102.90080686916612,77.78668010932907
2021,16,Hortaleza,3,Canillas,163,19953495.46,15083615.14,193910,102.90080686916612,77.78668010932907
2021,16,Hortaleza,4,Pinar del Rey,164,19953495.46,15083615.14,193910,102.90080686916612,77.78668010932907
2021,16,Hortaleza,5,Apóstol Santiago,165,19953495.46,15083615.14,193910,102.90080686916612,77.78668010932907
2021,16,Hortaleza,6,Valdefuentes,166,19953495.46,15083615.14,193910,102.90080686916612,77.78668010932907
2021,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,24723200.36,20348065.51,155450,159.04278134448376,130.8978160823416
2021,17,Villaverde,2,San Cristóbal,172,24723200.36,20348065.51,155450,159.04278134448376,130.8978160823416
2021,17,Villaverde,3,Butarque,173,24723200.36,20348065.51,155450,159.04278134448376,130.8978160823416
2021,17,Villaverde,4,Los Rosales,174,24723200.36,20348065.51,155450,159.04278134448376,130.8978160823416
2021,17,Villaverde,5,Ángeles,175,24723200.36,20348065.51,155450,159.04278134448376,130.8978160823416
2021,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,49972989.39,41939266.35,115175,433.8874702843499,364.13515389624484
2021,18,Villa de Vallecas,2,Santa Eugenia,182,49972989.39,41939266.35,115175,433.8874702843499,364.13515389624484
2021,18,Villa de Vallecas,3,Ensanche de Vallecas,183,49972989.39,41939266.35,115175,433.8874702843499,364.13515389624484
2021,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,31912251.44,24624196.57,75732,421.38397823905353,325.14916508213173
2021,19,Vicalvaro,2,Valdebernardo,192,31912251.44,24624196.57,75732,421.38397823905353,325.14916508213173
2021,19,Vicalvaro,3,Valderrivas,193,31912251.44,24624196.57,75732,421.38397823905353,325.14916508213173
2021,19,Vicalvaro,4,El Cañaveral,194,31912251.44,24624196.57,75732,421.38397823905353,325.14916508213173
2021,20,San Blas-Canillejas,1,Simancas,201,21782606.13,14483519.19,160951,135.33687973358352,89.98713391032052
2021,20,San Blas-Canillejas,2,Hellín,202,21782606.13,14483519.19,160951,135.33687973358352,89.98713391032052
2021,20,San Blas-Canillejas,3,Amposta,203,21782606.13,14483519.19,160951,135.33687973358352,89.98713391032052
2021,20,San Blas-Canillejas,4,Arcos,204,21782606.13,14483519.19,160951,135.33687973358352,89.98713391032052
2021,20,San Blas-Canillejas,5,Rosas,205,21782606.13,14483519.19,160951,135.33687973358352,89.98713391032052
2021,20,San Blas-Canillejas,6,Rejas,206,21782606.13,14483519.19,160951,135.33687973358352,89.98713391032052
2021,20,San Blas-Canillejas,7,Canillejas,207,21782606.13,14483519.19,160951,135.33687973358352,89.98713391032052
2021,20,San Blas-Canillejas,8,El Salvador,208,21782606.13,14483519.19,160951,135.33687973358352,89.98713391032052
2021,21,Barajas,1,Alameda de Osuna,211,13365568.02,10081104.93,50271,265.87034314018024,200.53519782777346
2021,21,Barajas,2,Aeropuerto,212,13365568.02,10081104.93,50271,265.87034314018024,200.53519782777346
2021,21,Barajas,3,Casco Histórico de Barajas,213,13365568.02,10081104.93,50271,265.87034314018024,200.53519782777346
2021,21,Barajas,4,Timón,214,13365568.02,10081104.93,50271,265.87034314018024,200.53519782777346
2021,21,Barajas,5,Corralejos,215,13365568.02,10081104.93,50271,265.87034314018024,200.53519782777346
2022,1,Centro,1,Palacio,011,48135292.09,41509868.37,140181,343.3795741933643,296.1162238106448
2022,1,Centro,2,Embajadores,012,48135292.09,41509868.37,140181,343.3795741933643,296.1162238106448
2022,1,Centro,3,Cortes,013,48135292.09,41509868.37,140181,343.3795741933643,296.1162238106448
2022,1,Centro,4,Justicia,014,48135292.09,41509868.37,140181,343.3795741933643,296.1162238106448
2022,1,Centro,5,Universidad,015,48135292.09,41509868.37,140181,343.3795741933643,296.1162238106448
2022,1,Centro,6,Sol,016,48135292.09,41509868.37,140181,343.3795741933643,296.1162238106448
2022,2,Arganzuela,1,Imperial,021,76150059.19,71674987.78,153024,497.63474481127145,468.39049939878714
2022,2,Arganzuela,2,Acacias,022,76150059.19,71674987.78,153024,497.63474481127145,468.39049939878714
2022,2,Arganzuela,3,Chopera,023,76150059.19,71674987.78,153024,497.63474481127145,468.39049939878714
2022,2,Arganzuela,4,Legazpi,024,76150059.19,71674987.78,153024,497.63474481127145,468.39049939878714
2022,2,Arganzuela,5,Delicias,025,76150059.19,71674987.78,153024,497.63474481127145,468.39049939878714
2022,2,Arganzuela,6,Palos de la Frontera,026,76150059.19,71674987.78,153024,497.63474481127145,468.39049939878714
2022,2,Arganzuela,7,Atocha,027,76150059.19,71674987.78,153024,497.63474481127145,468.39049939878714
2022,3,Retiro,1,Pacífico,031,39570958.97,27762898.85,117972,335.4267026921642,235.33464593293326
2022,3,Retiro,2,Adelfas,032,39570958.97,27762898.85,117972,335.4267026921642,235.33464593293326
2022,3,Retiro,3,Estrella,033,39570958.97,27762898.85,117972,335.4267026921642,235.33464593293326
2022,3,Retiro,4,Ibiza,034,39570958.97,27762898.85,117972,335.4267026921642,235.33464593293326
2022,3,Retiro,5,Los Jerónimos,035,39570958.97,27762898.85,117972,335.4267026921642,235.33464593293326
2022,3,Retiro,6,Niño Jesús,036,39570958.97,27762898.85,117972,335.4267026921642,235.33464593293326
2022,4,Salamanca,1,Recoletos,041,31249806.01,26766930.42,145941,214.12629768193997,183.4092573026086
2022,4,Salamanca,2,Goya,042,31249806.01,26766930.42,145941,214.12629768193997,183.4092573026086
2022,4,Salamanca,3,Fuente del Berro,043,31249806.01,26766930.42,145941,214.12629768193997,183.4092573026086
2022,4,Salamanca,4,Guindalera,044,31249806.01,26766930.42,145941,214.12629768193997,183.4092573026086
2022,4,Salamanca,5,Lista,045,31249806.01,26766930.42,145941,214.12629768193997,183.4092573026086
2022,4,Salamanca,6,Castellana,046,31249806.01,26766930.42,145941,214.12629768193997,183.4092573026086
2022,5,Chamartin,1,El Viso,051,33560479.98,30793406.08,144653,232.0068023476872,212.87775628573206
2022,5,Chamartin,2,Prosperidad,052,33560479.98,30793406.08,144653,232.0068023476872,212.87775628573206
2022,5,Chamartin,3,Ciudad Jardín,053,33560479.98,30793406.08,144653,232.0068023476872,212.87775628573206
2022,5,Chamartin,4,Hispanoamérica,054,33560479.98,30793406.08,144653,232.0068023476872,212.87775628573206
2022,5,Chamartin,5,Nueva España,055,33560479.98,30793406.08,144653,232.0068023476872,212.87775628573206
2022,5,Chamartin,6,Castilla,056,33560479.98,30793406.08,144653,232.0068023476872,212.87775628573206
2022,6,Tetuan,1,Bellas Vistas,061,27602833.89,24132819.68,157850,174.86749375989865,152.88450858409882
2022,6,Tetuan,2,Cuatro Caminos,062,27602833.89,24132819.68,157850,174.86749375989865,152.88450858409882
2022,6,Tetuan,3,Castillejos,063,27602833.89,24132819.68,157850,174.86749375989865,152.88450858409882
2022,6,Tetuan,4,Almenara,064,27602833.89,24132819.68,157850,174.86749375989865,152.88450858409882
2022,6,Tetuan,5,Valdeacederas,065,27602833.89,24132819.68,157850,174.86749375989865,152.88450858409882
2022,6,Tetuan,6,Berruguete,066,27602833.89,24132819.68,157850,174.86749375989865,152.88450858409882
2022,7,Chamberi,1,Gaztambide,071,13048267.07,10435079.27,137727,94.7400805216116,75.76640215789206
2022,7,Chamberi,2,Arapiles,072,13048267.07,10435079.27,137727,94.7400805216116,75.76640215789206
2022,7,Chamberi,3,Trafalgar,073,13048267.07,10435079.27,137727,94.7400805216116,75.76640215789206
2022,7,Chamberi,4,Almagro,074,13048267.07,10435079.27,137727,94.7400805216116,75.76640215789206
2022,7,Chamberi,5,Ríos Rosas,075,13048267.07,10435079.27,137727,94.7400805216116,75.76640215789206
2022,7,Chamberi,6,Vallehermoso,076,13048267.07,10435079.27,137727,94.7400805216116,75.76640215789206
2022,8,Fuencarral-El Pardo,1,El Pardo,081,57725347.25,49583797.37,246836,233.86113553128394,200.87749505744705
2022,8,Fuencarral-El Pardo,2,Fuentelarreina,082,57725347.25,49583797.37,246836,233.86113553128394,200.87749505744705
2022,8,Fuencarral-El Pardo,3,Peñagrande,083,57725347.25,49583797.37,246836,233.86113553128394,200.87749505744705
2022,8,Fuencarral-El Pardo,4,Pilar,084,57725347.25,49583797.37,246836,233.86113553128394,200.87749505744705
2022,8,Fuencarral-El Pardo,5,La Paz,085,57725347.25,49583797.37,246836,233.86113553128394,200.87749505744705
2022,8,Fuencarral-El Pardo,6,Valverde,086,57725347.25,49583797.37,246836,233.86113553128394,200.87749505744705
2022,8,Fuencarral-El Pardo,7,Mirasierra,087,57725347.25,49583797.37,246836,233.86113553128394,200.87749505744705
2022,8,Fuencarral-El Pardo,8,El Goloso,088,57725347.25,49583797.37,246836,233.86113553128394,200.87749505744705
2022,9,Moncloa-Aravaca,1,Casa de Campo,091,50041144.91,37060546.75,120707,414.56705004680754,307.0289771927063
2022,9,Moncloa-Aravaca,2,Argüelles,092,50041144.91,37060546.75,120707,414.56705004680754,307.0289771927063
2022,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,50041144.91,37060546.75,120707,414.56705004680754,307.0289771927063
2022,9,Moncloa-Aravaca,4,Valdezarza,094,50041144.91,37060546.75,120707,414.56705004680754,307.0289771927063
2022,9,Moncloa-Aravaca,5,Valdemarín,095,50041144.91,37060546.75,120707,414.56705004680754,307.0289771927063
2022,9,Moncloa-Aravaca,6,El Plantío,096,50041144.91,37060546.75,120707,414.56705004680754,307.0289771927063
2022,9,Moncloa-Aravaca,7,Aravaca,097,50041144.91,37060546.75,120707,414.56705004680754,307.0289771927063
2022,10,Latina,1,Los Cármenes,101,25748281.69,19855467.49,237563,108.38506707694381,83.57979773786322
2022,10,Latina,2,Puerta del Angel,102,25748281.69,19855467.49,237563,108.38506707694381,83.57979773786322
2022,10,Latina,3,Lucero,103,25748281.69,19855467.49,237563,108.38506707694381,83.57979773786322
2022,10,Latina,4,Aluche,104,25748281.69,19855467.49,237563,108.38506707694381,83.57979773786322
2022,10,Latina,5,Campamento,105,25748281.69,19855467.49,237563,108.38506707694381,83.57979773786322
2022,10,Latina,6,Cuatro Vientos,106,25748281.69,19855467.49,237563,108.38506707694381,83.57979773786322
2022,10,Latina,7,Águilas,107,25748281.69,19855467.49,237563,108.38506707694381,83.57979773786322
2022,11,Carabanchel,1,Comillas,111,23423122.72,19680902.75,256279,91.39696471423721,76.79483199950054
2022,11,Carabanchel,2,Opañel,112,23423122.72,19680902.75,256279,91.39696471423721,76.79483199950054
2022,11,Carabanchel,3,San Isidro,113,23423122.72,19680902.75,256279,91.39696471423721,76.79483199950054
2022,11,Carabanchel,4,Vista Alegre,114,23423122.72,19680902.75,256279,91.39696471423721,76.79483199950054
2022,11,Carabanchel,5,Puerta Bonita,115,23423122.72,19680902.75,256279,91.39696471423721,76.79483199950054
2022,11,Carabanchel,6,Buenavista,116,23423122.72,19680902.75,256279,91.39696471423721,76.79483199950054
2022,11,Carabanchel,7,Abrantes,117,23423122.72,19680902.75,256279,91.39696471423721,76.79483199950054
2022,12,Usera,1,Orcasitas,121,33174673.08,21859015,141214,234.92481680286656,154.79354030053676
2022,12,Usera,2,Orcasur,122,33174673.08,21859015,141214,234.92481680286656,154.79354030053676
2022,12,Usera,3,San Fermín,123,33174673.08,21859015,141214,234.92481680286656,154.79354030053676
2022,12,Usera,4,Almendrales,124,33174673.08,21859015,141214,234.92481680286656,154.79354030053676
2022,12,Usera,5,Moscardó,125,33174673.08,21859015,141214,234.92481680286656,154.79354030053676
2022,12,Usera,6,Zofío,126,33174673.08,21859015,141214,234.92481680286656,154.79354030053676
2022,12,Usera,7,Pradolongo,127,33174673.08,21859015,141214,234.92481680286656,154.79354030053676
2022,13,Puente de Vallecas,1,Entrevías,131,40073072.76,32788017.34,236326,169.56692348704755,138.7406266767093
2022,13,Puente de Vallecas,2,San Diego,132,40073072.76,32788017.34,236326,169.56692348704755,138.7406266767093
2022,13,Puente de Vallecas,3,Palomeras Bajas,133,40073072.76,32788017.34,236326,169.56692348704755,138.7406266767093
2022,13,Puente de Vallecas,4,Palomeras Sureste,134,40073072.76,32788017.34,236326,169.56692348704755,138.7406266767093
2022,13,Puente de Vallecas,5,Portazgo,135,40073072.76,32788017.34,236326,169.56692348704755,138.7406266767093
2022,13,Puente de Vallecas,6,Numancia,136,40073072.76,32788017.34,236326,169.56692348704755,138.7406266767093
2022,14,Moratalaz,1,Pavones,141,14803092.93,12135301.56,92659,159.75882461498614,130.9673270810175
2022,14,Moratalaz,2,Horcajo,142,14803092.93,12135301.56,92659,159.75882461498614,130.9673270810175
2022,14,Moratalaz,3,Marroquina,143,14803092.93,12135301.56,92659,159.75882461498614,130.9673270810175
2022,14,Moratalaz,4,Media Legua,144,14803092.93,12135301.56,92659,159.75882461498614,130.9673270810175
2022,14,Moratalaz,5,Fontarrón,145,14803092.93,12135301.56,92659,159.75882461498614,130.9673270810175
2022,14,Moratalaz,6,Vinateros,146,14803092.93,12135301.56,92659,159.75882461498614,130.9673270810175
2022,15,Ciudad Lineal,1,Ventas,151,27412872.76,24985106.11,214608,127.73462666815776,116.42206306381868
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,27412872.76,24985106.11,214608,127.73462666815776,116.42206306381868
2022,15,Ciudad Lineal,3,Quintana,153,27412872.76,24985106.11,214608,127.73462666815776,116.42206306381868
2022,15,Ciudad Lineal,4,La Concepción,154,27412872.76,24985106.11,214608,127.73462666815776,116.42206306381868
2022,15,Ciudad Lineal,5,San Pascual,155,27412872.76,24985106.11,214608,127.73462666815776,116.42206306381868
2022,15,Ciudad Lineal,6,San Juan Bautista,156,27412872.76,24985106.11,214608,127.73462666815776,116.42206306381868
2022,15,Ciudad Lineal,7,Colina,157,27412872.76,24985106.11,214608,127.73462666815776,116.42206306381868
2022,15,Ciudad Lineal,8,Atalaya,158,27412872.76,24985106.11,214608,127.73462666815776,116.42206306381868
2022,15,Ciudad Lineal,9,Costillares,159,27412872.76,24985106.11,214608,127.73462666815776,116.42206306381868
2022,16,Hortaleza,1,Palomas,161,24225579.58,19164797.91,193772,125.02105350618251,98.90385561381417
2022,16,Hortaleza,2,Piovera,162,24225579.58,19164797.91,193772,125.02105350618251,98.90385561381417
2022,16,Hortaleza,3,Canillas,163,24225579.58,19164797.91,193772,125.02105350618251,98.90385561381417
2022,16,Hortaleza,4,Pinar del Rey,164,24225579.58,19164797.91,193772,125.02105350618251,98.90385561381417
2022,16,Hortaleza,5,Apóstol Santiago,165,24225579.58,19164797.91,193772,125.02105350618251,98.90385561381417
2022,16,Hortaleza,6,Valdefuentes,166,24225579.58,19164797.91,193772,125.02105350618251,98.90385561381417
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,32101251.11,26505245.62,154304,208.0390081268146,171.77290037847368
2022,17,Villaverde,2,San Cristóbal,172,32101251.11,26505245.62,154304,208.0390081268146,171.77290037847368
2022,17,Villaverde,3,Butarque,173,32101251.11,26505245.62,154304,208.0390081268146,171.77290037847368
2022,17,Villaverde,4,Los Rosales,174,32101251.11,26505245.62,154304,208.0390081268146,171.77290037847368
2022,17,Villaverde,5,Ángeles,175,32101251.11,26505245.62,154304,208.0390081268146,171.77290037847368
2022,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,60777598.56,33754119,115099,528.0462780736583,293.26161825906394
2022,18,Villa de Vallecas,2,Santa Eugenia,182,60777598.56,33754119,115099,528.0462780736583,293.26161825906394
2022,18,Villa de Vallecas,3,Ensanche de Vallecas,183,60777598.56,33754119,115099,528.0462780736583,293.26161825906394
2022,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,37943337.12,33005405.77,79433,477.677251520149,415.5125170898745
2022,19,Vicalvaro,2,Valdebernardo,192,37943337.12,33005405.77,79433,477.677251520149,415.5125170898745
2022,19,Vicalvaro,3,Valderrivas,193,37943337.12,33005405.77,79433,477.677251520149,415.5125170898745
2022,19,Vicalvaro,4,El Cañaveral,194,37943337.12,33005405.77,79433,477.677251520149,415.5125170898745
2022,20,San Blas-Canillejas,1,Simancas,201,28464097.15,24827180.16,159283,178.70141289403136,155.86836109314868
2022,20,San Blas-Canillejas,2,Hellín,202,28464097.15,24827180.16,159283,178.70141289403136,155.86836109314868
2022,20,San Blas-Canillejas,3,Amposta,203,28464097.15,24827180.16,159283,178.70141289403136,155.86836109314868
2022,20,San Blas-Canillejas,4,Arcos,204,28464097.15,24827180.16,159283,178.70141289403136,155.86836109314868
2022,20,San Blas-Canillejas,5,Rosas,205,28464097.15,24827180.16,159283,178.70141289403136,155.86836109314868
2022,20,San Blas-Canillejas,6,Rejas,206,28464097.15,24827180.16,159283,178.70141289403136,155.86836109314868
2022,20,San Blas-Canillejas,7,Canillejas,207,28464097.15,24827180.16,159283,178.70141289403136,155.86836109314868
2022,20,San Blas-Canillejas,8,El Salvador,208,28464097.15,24827180.16,159283,178.70141289403136,155.86836109314868
2022,21,Barajas,1,Alameda de Osuna,211,24756439.33,15023836.54,50216,492.99903078700015,299.1842548191811
2022,21,Barajas,2,Aeropuerto,212,24756439.33,15023836.54,50216,492.99903078700015,299.1842548191811
2022,21,Barajas,3,Casco Histórico de Barajas,213,24756439.33,15023836.54,50216,492.99903078700015,299.1842548191811
2022,21,Barajas,4,Timón,214,24756439.33,15023836.54,50216,492.99903078700015,299.1842548191811
2022,21,Barajas,5,Corralejos,215,24756439.33,15023836.54,50216,492.99903078700015,299.1842548191811
2023,1,Centro,1,Palacio,011,41300563.81,37395836.55,139672,295.69680258033105,267.74039571281287
2023,1,Centro,2,Embajadores,012,41300563.81,37395836.55,139672,295.69680258033105,267.74039571281287
2023,1,Centro,3,Cortes,013,41300563.81,37395836.55,139672,295.69680258033105,267.74039571281287
2023,1,Centro,4,Justicia,014,41300563.81,37395836.55,139672,295.69680258033105,267.74039571281287
2023,1,Centro,5,Universidad,015,41300563.81,37395836.55,139672,295.69680258033105,267.74039571281287
2023,1,Centro,6,Sol,016,41300563.81,37395836.55,139672,295.69680258033105,267.74039571281287
2023,2,Arganzuela,1,Imperial,021,50881906.45,42844093.54,153899,330.61882435883274,278.39098070812673
2023,2,Arganzuela,2,Acacias,022,50881906.45,42844093.54,153899,330.61882435883274,278.39098070812673
2023,2,Arganzuela,3,Chopera,023,50881906.45,42844093.54,153899,330.61882435883274,278.39098070812673
2023,2,Arganzuela,4,Legazpi,024,50881906.45,42844093.54,153899,330.61882435883274,278.39098070812673
2023,2,Arganzuela,5,Delicias,025,50881906.45,42844093.54,153899,330.61882435883274,278.39098070812673
2023,2,Arganzuela,6,Palos de la Frontera,026,50881906.45,42844093.54,153899,330.61882435883274,278.39098070812673
2023,2,Arganzuela,7,Atocha,027,50881906.45,42844093.54,153899,330.61882435883274,278.39098070812673
2023,3,Retiro,1,Pacífico,031,33378867.77,23505588.63,116989,285.31629272837614,200.92135696518474
2023,3,Retiro,2,Adelfas,032,33378867.77,23505588.63,116989,285.31629272837614,200.92135696518474
2023,3,Retiro,3,Estrella,033,33378867.77,23505588.63,116989,285.31629272837614,200.92135696518474
2023,3,Retiro,4,Ibiza,034,33378867.77,23505588.63,116989,285.31629272837614,200.92135696518474
2023,3,Retiro,5,Los Jerónimos,035,33378867.77,23505588.63,116989,285.31629272837614,200.92135696518474
2023,3,Retiro,6,Niño Jesús,036,33378867.77,23505588.63,116989,285.31629272837614,200.92135696518474
2023,4,Salamanca,1,Recoletos,041,15299118.26,12605470.85,146324,104.55645184658702,86.14766442962193
2023,4,Salamanca,2,Goya,042,15299118.26,12605470.85,146324,104.55645184658702,86.14766442962193
2023,4,Salamanca,3,Fuente del Berro,043,15299118.26,12605470.85,146324,104.55645184658702,86.14766442962193
2023,4,Salamanca,4,Guindalera,044,15299118.26,12605470.85,146324,104.55645184658702,86.14766442962193
2023,4,Salamanca,5,Lista,045,15299118.26,12605470.85,146324,104.55645184658702,86.14766442962193
2023,4,Salamanca,6,Castellana,046,15299118.26,12605470.85,146324,104.55645184658702,86.14766442962193
2023,5,Chamartin,1,El Viso,051,19412228.63,18323624.39,145289,133.611138007695,126.1184562492687
2023,5,Chamartin,2,Prosperidad,052,19412228.63,18323624.39,145289,133.611138007695,126.1184562492687
2023,5,Chamartin,3,Ciudad Jardín,053,19412228.63,18323624.39,145289,133.611138007695,126.1184562492687
2023,5,Chamartin,4,Hispanoamérica,054,19412228.63,18323624.39,145289,133.611138007695,126.1184562492687
2023,5,Chamartin,5,Nueva España,055,19412228.63,18323624.39,145289,133.611138007695,126.1184562492687
2023,5,Chamartin,6,Castilla,056,19412228.63,18323624.39,145289,133.611138007695,126.1184562492687
2023,6,Tetuan,1,Bellas Vistas,061,23618221.81,17810256.22,160745,146.9297446887928,110.79819726896636
2023,6,Tetuan,2,Cuatro Caminos,062,23618221.81,17810256.22,160745,146.9297446887928,110.79819726896636
2023,6,Tetuan,3,Castillejos,063,23618221.81,17810256.22,160745,146.9297446887928,110.79819726896636
2023,6,Tetuan,4,Almenara,064,23618221.81,17810256.22,160745,146.9297446887928,110.79819726896636
2023,6,Tetuan,5,Valdeacederas,065,23618221.81,17810256.22,160745,146.9297446887928,110.79819726896636
2023,6,Tetuan,6,Berruguete,066,23618221.81,17810256.22,160745,146.9297446887928,110.79819726896636
2023,7,Chamberi,1,Gaztambide,071,9980900.46,8683253.46,138779,71.91938593014794,62.568929448980036
2023,7,Chamberi,2,Arapiles,072,9980900.46,8683253.46,138779,71.91938593014794,62.568929448980036
2023,7,Chamberi,3,Trafalgar,073,9980900.46,8683253.46,138779,71.91938593014794,62.568929448980036
2023,7,Chamberi,4,Almagro,074,9980900.46,8683253.46,138779,71.91938593014794,62.568929448980036
2023,7,Chamberi,5,Ríos Rosas,075,9980900.46,8683253.46,138779,71.91938593014794,62.568929448980036
2023,7,Chamberi,6,Vallehermoso,076,9980900.46,8683253.46,138779,71.91938593014794,62.568929448980036
2023,8,Fuencarral-El Pardo,1,El Pardo,081,53551687.63,46763354.41,248428,215.56220566924824,188.23705222438693
2023,8,Fuencarral-El Pardo,2,Fuentelarreina,082,53551687.63,46763354.41,248428,215.56220566924824,188.23705222438693
2023,8,Fuencarral-El Pardo,3,Peñagrande,083,53551687.63,46763354.41,248428,215.56220566924824,188.23705222438693
2023,8,Fuencarral-El Pardo,4,Pilar,084,53551687.63,46763354.41,248428,215.56220566924824,188.23705222438693
2023,8,Fuencarral-El Pardo,5,La Paz,085,53551687.63,46763354.41,248428,215.56220566924824,188.23705222438693
2023,8,Fuencarral-El Pardo,6,Valverde,086,53551687.63,46763354.41,248428,215.56220566924824,188.23705222438693
2023,8,Fuencarral-El Pardo,7,Mirasierra,087,53551687.63,46763354.41,248428,215.56220566924824,188.23705222438693
2023,8,Fuencarral-El Pardo,8,El Goloso,088,53551687.63,46763354.41,248428,215.56220566924824,188.23705222438693
2023,9,Moncloa-Aravaca,1,Casa de Campo,091,25930551.15,20401235.39,122240,212.12819985274868,166.89492302028796
