anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,poblacion_total_distrito_nac,poblacion_idh_alto_distrito,pct_poblacion_idh_alto_distrito
2021,9,Moncloa-Aravaca,2,Argüelles,092,120834,10398,0.08605193902378469
2021,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,120834,10398,0.08605193902378469
2021,9,Moncloa-Aravaca,4,Valdezarza,094,120834,10398,0.08605193902378469
2021,9,Moncloa-Aravaca,5,Valdemarín,095,120834,10398,0.08605193902378469
2021,9,Moncloa-Aravaca,6,El Plantío,096,120834,10398,0.08605193902378469
2021,9,Moncloa-Aravaca,7,Aravaca,097,120834,10398,0.08605193902378469
2021,10,Latina,1,Los Cármenes,101,240155,29938,0.12466115633653266
2021,10,Latina,2,Puerta del Angel,102,240155,29938,0.12466115633653266
2021,10,Latina,3,Lucero,103,240155,29938,0.12466115633653266
2021,10,Latina,4,Aluche,104,240155,29938,0.12466115633653266
2021,10,Latina,5,Campamento,105,240155,29938,0.12466115633653266
2021,10,Latina,6,Cuatro Vientos,106,240155,29938,0.12466115633653266
2021,10,Latina,7,Águilas,107,240155,29938,0.12466115633653266
2021,11,Carabanchel,1,Comillas,111,258633,38432,0.14859666013231104
2021,11,Carabanchel,2,Opañel,112,258633,38432,0.14859666013231104
2021,11,Carabanchel,3,San Isidro,113,258633,38432,0.14859666013231104
2021,11,Carabanchel,4,Vista Alegre,114,258633,38432,0.14859666013231104
2021,11,Carabanchel,5,Puerta Bonita,115,258633,38432,0.14859666013231104
2021,11,Carabanchel,6,Buenavista,116,258633,38432,0.14859666013231104
2021,11,Carabanchel,7,Abrantes,117,258633,38432,0.14859666013231104
2021,12,Usera,1,Orcasitas,121,142454,25257,0.17729933873390707
2021,12,Usera,2,Orcasur,122,142454,25257,0.17729933873390707
2021,12,Usera,3,San Fermín,123,142454,25257,0.17729933873390707
2021,12,Usera,4,Almendrales,124,142454,25257,0.17729933873390707
2021,12,Usera,5,Moscardó,125,142454,25257,0.17729933873390707
2021,12,Usera,6,Zofío,126,142454,25257,0.17729933873390707
2021,12,Usera,7,Pradolongo,127,142454,25257,0.17729933873390707
2021,13,Puente de Vallecas,1,Entrevías,131,239057,30658,0.12824556486528318
2021,13,Puente de Vallecas,2,San Diego,132,239057,30658,0.12824556486528318
2021,13,Puente de Vallecas,3,Palomeras Bajas,133,239057,30658,0.12824556486528318
2021,13,Puente de Vallecas,4,Palomeras Sureste,134,239057,30658,0.12824556486528318
2021,13,Puente de Vallecas,5,Portazgo,135,239057,30658,0.12824556486528318
2021,13,Puente de Vallecas,6,Numancia,136,239057,30658,0.12824556486528318
2021,14,Moratalaz,1,Pavones,141,93810,7090,0.07557829655687028
2021,14,Moratalaz,2,Horcajo,142,93810,7090,0.07557829655687028
2021,14,Moratalaz,3,Marroquina,143,93810,7090,0.07557829655687028
2021,14,Moratalaz,4,Media Legua,144,93810,7090,0.07557829655687028
2021,14,Moratalaz,5,Fontarrón,145,93810,7090,0.07557829655687028
2021,14,Moratalaz,6,Vinateros,146,93810,7090,0.07557829655687028
2021,15,Ciudad Lineal,1,Ventas,151,216818,24458,0.11280428746690772
2021,15,Ciudad Lineal,2,Pueblo Nuevo,152,216818,24458,0.11280428746690772
2021,15,Ciudad Lineal,3,Quintana,153,216818,24458,0.11280428746690772
2021,15,Ciudad Lineal,4,La Concepción,154,216818,24458,0.11280428746690772
2021,15,Ciudad Lineal,5,San Pascual,155,216818,24458,0.11280428746690772
2021,15,Ciudad Lineal,6,San Juan Bautista,156,216818,24458,0.11280428746690772
2021,15,Ciudad Lineal,7,Colina,157,216818,24458,0.11280428746690772
2021,15,Ciudad Lineal,8,Atalaya,158,216818,24458,0.11280428746690772
2021,15,Ciudad Lineal,9,Costillares,159,216818,24458,0.11280428746690772
2021,16,Hortaleza,1,Palomas,161,193228,16320,0.0844598091373921
2021,16,Hortaleza,2,Piovera,162,193228,16320,0.0844598091373921
2021,16,Hortaleza,3,Canillas,163,193228,16320,0.0844598091373921
2021,16,Hortaleza,4,Pinar del Rey,164,193228,16320,0.0844598091373921
2021,16,Hortaleza,5,Apóstol Santiago,165,193228,16320,0.0844598091373921
2021,16,Hortaleza,6,Valdefuentes,166,193228,16320,0.0844598091373921
2021,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,154808,21372,0.1380548808847088
2021,17,Villaverde,2,San Cristóbal,172,154808,21372,0.1380548808847088
2021,17,Villaverde,3,Butarque,173,154808,21372,0.1380548808847088
2021,17,Villaverde,4,Los Rosales,174,154808,21372,0.1380548808847088
2021,17,Villaverde,5,Ángeles,175,154808,21372,0.1380548808847088
2021,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,114733,10787,0.09401828593342805
2021,18,Villa de Vallecas,2,Santa Eugenia,182,114733,10787,0.09401828593342805
2021,18,Villa de Vallecas,3,Ensanche de Vallecas,183,114733,10787,0.09401828593342805
2021,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,75485,7224,0.09570113267536597
2021,19,Vicalvaro,2,Valdebernardo,192,75485,7224,0.09570113267536597
2021,19,Vicalvaro,3,Valderrivas,193,75485,7224,0.09570113267536597
2021,19,Vicalvaro,4,El Cañaveral,194,75485,7224,0.09570113267536597
2021,20,San Blas-Canillejas,1,Simancas,201,160258,16212,0.10116187647418537
2021,20,San Blas-Canillejas,2,Hellín,202,160258,16212,0.10116187647418537
2021,20,San Blas-Canillejas,3,Amposta,203,160258,16212,0.10116187647418537
2021,20,San Blas-Canillejas,4,Arcos,204,160258,16212,0.10116187647418537
2021,20,San Blas-Canillejas,5,Rosas,205,160258,16212,0.10116187647418537
2021,20,San Blas-Canillejas,6,Rejas,206,160258,16212,0.10116187647418537
2021,20,San Blas-Canillejas,7,Canillejas,207,160258,16212,0.10116187647418537
2021,20,San Blas-Canillejas,8,El Salvador,208,160258,16212,0.10116187647418537
2021,21,Barajas,1,Alameda de Osuna,211,50077,3835,0.07658206362202209
2021,21,Barajas,2,Aeropuerto,212,50077,3835,0.07658206362202209
2021,21,Barajas,3,Casco Histórico de Barajas,213,50077,3835,0.07658206362202209
2021,21,Barajas,4,Timón,214,50077,3835,0.07658206362202209
2021,21,Barajas,5,Corralejos,215,50077,3835,0.07658206362202209
2022,1,Centro,1,Palacio,011,139682,32380,0.2318122592746381
2022,1,Centro,2,Embajadores,012,139682,32380,0.2318122592746381
2022,1,Centro,3,Cortes,013,139682,32380,0.2318122592746381
2022,1,Centro,4,Justicia,014,139682,32380,0.2318122592746381
2022,1,Centro,5,Universidad,015,139682,32380,0.2318122592746381
2022,1,Centro,6,Sol,016,139682,32380,0.2318122592746381
2022,2,Arganzuela,1,Imperial,021,152638,14903,0.09763623737208296
2022,2,Arganzuela,2,Acacias,022,152638,14903,0.09763623737208296
2022,2,Arganzuela,3,Chopera,023,152638,14903,0.09763623737208296
2022,2,Arganzuela,4,Legazpi,024,152638,14903,0.09763623737208296
2022,2,Arganzuela,5,Delicias,025,152638,14903,0.09763623737208296
2022,2,Arganzuela,6,Palos de la Frontera,026,152638,14903,0.09763623737208296
2022,2,Arganzuela,7,Atocha,027,152638,14903,0.09763623737208296
2022,3,Retiro,1,Pacífico,031,117672,9709,0.08250900809028486
2022,3,Retiro,2,Adelfas,032,117672,9709,0.08250900809028486
2022,3,Retiro,3,Estrella,033,117672,9709,0.08250900809028486
2022,3,Retiro,4,Ibiza,034,117672,9709,0.08250900809028486
2022,3,Retiro,5,Los Jerónimos,035,117672,9709,0.08250900809028486
2022,3,Retiro,6,Niño Jesús,036,117672,9709,0.08250900809028486
2022,4,Salamanca,1,Recoletos,041,145457,21350,0.1467787731082038
2022,4,Salamanca,2,Goya,042,145457,21350,0.1467787731082038
2022,4,Salamanca,3,Fuente del Berro,043,145457,21350,0.1467787731082038
2022,4,Salamanca,4,Guindalera,044,145457,21350,0.1467787731082038
2022,4,Salamanca,5,Lista,045,145457,21350,0.1467787731082038
2022,4,Salamanca,6,Castellana,046,145457,21350,0.1467787731082038
2022,5,Chamartin,1,El Viso,051,144371,13599,0.09419481751875376
2022,5,Chamartin,2,Prosperidad,052,144371,13599,0.09419481751875376
2022,5,Chamartin,3,Ciudad Jardín,053,144371,13599,0.09419481751875376
2022,5,Chamartin,4,Hispanoamérica,054,144371,13599,0.09419481751875376
2022,5,Chamartin,5,Nueva España,055,144371,13599,0.09419481751875376
2022,5,Chamartin,6,Castilla,056,144371,13599,0.09419481751875376
2022,6,Tetuan,1,Bellas Vistas,061,157433,29538,0.18762267123157153
2022,6,Tetuan,2,Cuatro Caminos,062,157433,29538,0.18762267123157153
2022,6,Tetuan,3,Castillejos,063,157433,29538,0.18762267123157153
2022,6,Tetuan,4,Almenara,064,157433,29538,0.18762267123157153
2022,6,Tetuan,5,Valdeacederas,065,157433,29538,0.18762267123157153
2022,6,Tetuan,6,Berruguete,066,157433,29538,0.18762267123157153
2022,7,Chamberi,1,Gaztambide,071,137287,16532,0.12041926766554736
2022,7,Chamberi,2,Arapiles,072,137287,16532,0.12041926766554736
2022,7,Chamberi,3,Trafalgar,073,137287,16532,0.12041926766554736
2022,7,Chamberi,4,Almagro,074,137287,16532,0.12041926766554736
2022,7,Chamberi,5,Ríos Rosas,075,137287,16532,0.12041926766554736
2022,7,Chamberi,6,Vallehermoso,076,137287,16532,0.12041926766554736
2022,8,Fuencarral-El Pardo,1,El Pardo,081,246281,20051,0.08141513149613652
2022,8,Fuencarral-El Pardo,2,Fuentelarreina,082,246281,20051,0.08141513149613652
2022,8,Fuencarral-El Pardo,3,Peñagrande,083,246281,20051,0.08141513149613652
2022,8,Fuencarral-El Pardo,4,Pilar,084,246281,20051,0.08141513149613652
2022,8,Fuencarral-El Pardo,5,La Paz,085,246281,20051,0.08141513149613652
2022,8,Fuencarral-El Pardo,6,Valverde,086,246281,20051,0.08141513149613652
2022,8,Fuencarral-El Pardo,7,Mirasierra,087,246281,20051,0.08141513149613652
2022,8,Fuencarral-El Pardo,8,El Goloso,088,246281,20051,0.08141513149613652
2022,9,Moncloa-Aravaca,1,Casa de Campo,091,120360,12601,0.10469425058158857
2022,9,Moncloa-Aravaca,2,Argüelles,092,120360,12601,0.10469425058158857
2022,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,120360,12601,0.10469425058158857
2022,9,Moncloa-Aravaca,4,Valdezarza,094,120360,12601,0.10469425058158857
2022,9,Moncloa-Aravaca,5,Valdemarín,095,120360,12601,0.10469425058158857
2022,9,Moncloa-Aravaca,6,El Plantío,096,120360,12601,0.10469425058158857
2022,9,Moncloa-Aravaca,7,Aravaca,097,120360,12601,0.10469425058158857
2022,10,Latina,1,Los Cármenes,101,237048,36233,0.15285089939590293
2022,10,Latina,2,Puerta del Angel,102,237048,36233,0.15285089939590293
2022,10,Latina,3,Lucero,103,237048,36233,0.15285089939590293
2022,10,Latina,4,Aluche,104,237048,36233,0.15285089939590293
2022,10,Latina,5,Campamento,105,237048,36233,0.15285089939590293
2022,10,Latina,6,Cuatro Vientos,106,237048,36233,0.15285089939590293
2022,10,Latina,7,Águilas,107,237048,36233,0.15285089939590293
2022,11,Carabanchel,1,Comillas,111,255514,46803,0.18317195926641985
2022,11,Carabanchel,2,Opañel,112,255514,46803,0.18317195926641985
2022,11,Carabanchel,3,San Isidro,113,255514,46803,0.18317195926641985
2022,11,Carabanchel,4,Vista Alegre,114,255514,46803,0.18317195926641985
2022,11,Carabanchel,5,Puerta Bonita,115,255514,46803,0.18317195926641985
2022,11,Carabanchel,6,Buenavista,116,255514,46803,0.18317195926641985
2022,11,Carabanchel,7,Abrantes,117,255514,46803,0.18317195926641985
2022,12,Usera,1,Orcasitas,121,140808,30205,0.21451195954775296
2022,12,Usera,2,Orcasur,122,140808,30205,0.21451195954775296
2022,12,Usera,3,San Fermín,123,140808,30205,0.21451195954775296
2022,12,Usera,4,Almendrales,124,140808,30205,0.21451195954775296
2022,12,Usera,5,Moscardó,125,140808,30205,0.21451195954775296
2022,12,Usera,6,Zofío,126,140808,30205,0.21451195954775296
2022,12,Usera,7,Pradolongo,127,140808,30205,0.21451195954775296
2022,13,Puente de Vallecas,1,Entrevías,131,235638,39653,0.16827930978874375
2022,13,Puente de Vallecas,2,San Diego,132,235638,39653,0.16827930978874375
2022,13,Puente de Vallecas,3,Palomeras Bajas,133,235638,39653,0.16827930978874375
2022,13,Puente de Vallecas,4,Palomeras Sureste,134,235638,39653,0.16827930978874375
2022,13,Puente de Vallecas,5,Portazgo,135,235638,39653,0.16827930978874375
2022,13,Puente de Vallecas,6,Numancia,136,235638,39653,0.16827930978874375
2022,14,Moratalaz,1,Pavones,141,92390,9014,0.09756467150124472
2022,14,Moratalaz,2,Horcajo,142,92390,9014,0.09756467150124472
2022,14,Moratalaz,3,Marroquina,143,92390,9014,0.09756467150124472
2022,14,Moratalaz,4,Media Legua,144,92390,9014,0.09756467150124472
2022,14,Moratalaz,5,Fontarrón,145,92390,9014,0.09756467150124472
2022,14,Moratalaz,6,Vinateros,146,92390,9014,0.09756467150124472
2022,15,Ciudad Lineal,1,Ventas,151,213905,30376,0.14200696570907645
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,213905,30376,0.14200696570907645
2022,15,Ciudad Lineal,3,Quintana,153,213905,30376,0.14200696570907645
2022,15,Ciudad Lineal,4,La Concepción,154,213905,30376,0.14200696570907645
2022,15,Ciudad Lineal,5,San Pascual,155,213905,30376,0.14200696570907645
2022,15,Ciudad Lineal,6,San Juan Bautista,156,213905,30376,0.14200696570907645
2022,15,Ciudad Lineal,7,Colina,157,213905,30376,0.14200696570907645
2022,15,Ciudad Lineal,8,Atalaya,158,213905,30376,0.14200696570907645
2022,15,Ciudad Lineal,9,Costillares,159,213905,30376,0.14200696570907645
2022,16,Hortaleza,1,Palomas,161,195017,20595,0.10560617792295031
2022,16,Hortaleza,2,Piovera,162,195017,20595,0.10560617792295031
2022,16,Hortaleza,3,Canillas,163,195017,20595,0.10560617792295031
2022,16,Hortaleza,4,Pinar del Rey,164,195017,20595,0.10560617792295031
2022,16,Hortaleza,5,Apóstol Santiago,165,195017,20595,0.10560617792295031
2022,16,Hortaleza,6,Valdefuentes,166,195017,20595,0.10560617792295031
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,153829,27748,0.1803821126055555
2022,17,Villaverde,2,San Cristóbal,172,153829,27748,0.1803821126055555
2022,17,Villaverde,3,Butarque,173,153829,27748,0.1803821126055555
2022,17,Villaverde,4,Los Rosales,174,153829,27748,0.1803821126055555
2022,17,Villaverde,5,Ángeles,175,153829,27748,0.1803821126055555
2022,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,114817,15056,0.13113040751805047
2022,18,Villa de Vallecas,2,Santa Eugenia,182,114817,15056,0.13113040751805047
2022,18,Villa de Vallecas,3,Ensanche de Vallecas,183,114817,15056,0.13113040751805047
2022,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,79328,9671,0.12191155707946753
2022,19,Vicalvaro,2,Valdebernardo,192,79328,9671,0.12191155707946753
2022,19,Vicalvaro,3,Valderrivas,193,79328,9671,0.12191155707946753
2022,19,Vicalvaro,4,El Cañaveral,194,79328,9671,0.12191155707946753
2022,20,San Blas-Canillejas,1,Simancas,201,158783,20339,0.12809305782105138
2022,20,San Blas-Canillejas,2,Hellín,202,158783,20339,0.12809305782105138
2022,20,San Blas-Canillejas,3,Amposta,203,158783,20339,0.12809305782105138
2022,20,San Blas-Canillejas,4,Arcos,204,158783,20339,0.12809305782105138
2022,20,San Blas-Canillejas,5,Rosas,205,158783,20339,0.12809305782105138
2022,20,San Blas-Canillejas,6,Rejas,206,158783,20339,0.12809305782105138
2022,20,San Blas-Canillejas,7,Canillejas,207,158783,20339,0.12809305782105138
2022,20,San Blas-Canillejas,8,El Salvador,208,158783,20339,0.12809305782105138
2022,21,Barajas,1,Alameda de Osuna,211,48404,4572,0.09445500371870093
2022,21,Barajas,2,Aeropuerto,212,48404,4572,0.09445500371870093
2022,21,Barajas,3,Casco Histórico de Barajas,213,48404,4572,0.09445500371870093
2022,21,Barajas,4,Timón,214,48404,4572,0.09445500371870093
2022,21,Barajas,5,Corralejos,215,48404,4572,0.09445500371870093
2023,1,Centro,1,Palacio,011,139687,33860,0.24239907793853402
2023,1,Centro,2,Embajadores,012,139687,33860,0.24239907793853402
2023,1,Centro,3,Cortes,013,139687,33860,0.24239907793853402
2023,1,Centro,4,Justicia,014,139687,33860,0.24239907793853402
2023,1,Centro,5,Universidad,015,139687,33860,0.24239907793853402
2023,1,Centro,6,Sol,016,139687,33860,0.24239907793853402
2023,2,Arganzuela,1,Imperial,021,153304,15786,0.10297187288002922
2023,2,Arganzuela,2,Acacias,022,153304,15786,0.10297187288002922
2023,2,Arganzuela,3,Chopera,023,153304,15786,0.10297187288002922
2023,2,Arganzuela,4,Legazpi,024,153304,15786,0.10297187288002922
2023,2,Arganzuela,5,Delicias,025,153304,15786,0.10297187288002922
2023,2,Arganzuela,6,Palos de la Frontera,026,153304,15786,0.10297187288002922
2023,2,Arganzuela,7,Atocha,027,153304,15786,0.10297187288002922
2023,3,Retiro,1,Pacífico,031,117918,10600,0.08989297647517766
2023,3,Retiro,2,Adelfas,032,117918,10600,0.08989297647517766
2023,3,Retiro,3,Estrella,033,117918,10600,0.08989297647517766
2023,3,Retiro,4,Ibiza,034,117918,10600,0.08989297647517766
2023,3,Retiro,5,Los Jerónimos,035,117918,10600,0.08989297647517766
2023,3,Retiro,6,Niño Jesús,036,117918,10600,0.08989297647517766
2023,4,Salamanca,1,Recoletos,041,145702,22892,0.15711520775281054
2023,4,Salamanca,2,Goya,042,145702,22892,0.15711520775281054
2023,4,Salamanca,3,Fuente del Berro,043,145702,22892,0.15711520775281054
2023,4,Salamanca,4,Guindalera,044,145702,22892,0.15711520775281054
2023,4,Salamanca,5,Lista,045,145702,22892,0.15711520775281054
2023,4,Salamanca,6,Castellana,046,145702,22892,0.15711520775281054
2023,5,Chamartin,1,El Viso,051,144796,14625,0.10100417138594989
2023,5,Chamartin,2,Prosperidad,052,144796,14625,0.10100417138594989
2023,5,Chamartin,3,Ciudad Jardín,053,144796,14625,0.10100417138594989
2023,5,Chamartin,4,Hispanoamérica,054,144796,14625,0.10100417138594989
2023,5,Chamartin,5,Nueva España,055,144796,14625,0.10100417138594989
2023,5,Chamartin,6,Castilla,056,144796,14625,0.10100417138594989
2023,6,Tetuan,1,Bellas Vistas,061,160002,31858,0.19911001112486093
2023,6,Tetuan,2,Cuatro Caminos,062,160002,31858,0.19911001112486093
2023,6,Tetuan,3,Castillejos,063,160002,31858,0.19911001112486093
2023,6,Tetuan,4,Almenara,064,160002,31858,0.19911001112486093
2023,6,Tetuan,5,Valdeacederas,065,160002,31858,0.19911001112486093
2023,6,Tetuan,6,Berruguete,066,160002,31858,0.19911001112486093
2023,7,Chamberi,1,Gaztambide,071,138204,18020,0.13038696419785245
2023,7,Chamberi,2,Arapiles,072,138204,18020,0.13038696419785245
2023,7,Chamberi,3,Trafalgar,073,138204,18020,0.13038696419785245
2023,7,Chamberi,4,Almagro,074,138204,18020,0.13038696419785245
2023,7,Chamberi,5,Ríos Rosas,075,138204,18020,0.13038696419785245
2023,7,Chamberi,6,Vallehermoso,076,138204,18020,0.13038696419785245
2023,8,Fuencarral-El Pardo,1,El Pardo,081,248443,22054,0.08876885241282709
2023,8,Fuencarral-El Pardo,2,Fuentelarreina,082,248443,22054,0.08876885241282709
2023,8,Fuencarral-El Pardo,3,Peñagrande,083,248443,22054,0.08876885241282709
2023,8,Fuencarral-El Pardo,4,Pilar,084,248443,22054,0.08876885241282709
2023,8,Fuencarral-El Pardo,5,La Paz,085,248443,22054,0.08876885241282709
2023,8,Fuencarral-El Pardo,6,Valverde,086,248443,22054,0.08876885241282709
2023,8,Fuencarral-El Pardo,7,Mirasierra,087,248443,22054,0.08876885241282709
2023,8,Fuencarral-El Pardo,8,El Goloso,088,248443,22054,0.08876885241282709
2023,9,Moncloa-Aravaca,1,Casa de Campo,091,121757,13503,0.11090122128501852
2023,9,Moncloa-Aravaca,2,Argüelles,092,121757,13503,0.11090122128501852
2023,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,121757,13503,0.11090122128501852
2023,9,Moncloa-Aravaca,4,Valdezarza,094,121757,13503,0.11090122128501852
2023,9,Moncloa-Aravaca,5,Valdemarín,095,121757,13503,0.11090122128501852
2023,9,Moncloa-Aravaca,6,El Plantío,096,121757,13503,0.11090122128501852
2023,9,Moncloa-Aravaca,7,Aravaca,097,121757,13503,0.11090122128501852
2023,10,Latina,1,Los Cármenes,101,241672,40259,0.16658528915223939
2023,10,Latina,2,Puerta del Angel,102,241672,40259,0.16658528915223939
2023,10,Latina,3,Lucero,103,241672,40259,0.16658528915223939
2023,10,Latina,4,Aluche,104,241672,40259,0.16658528915223939
2023,10,Latina,5,Campamento,105,241672,40259,0.16658528915223939
2023,10,Latina,6,Cuatro Vientos,106,241672,40259,0.16658528915223939
2023,10,Latina,7,Águilas,107,241672,40259,0.16658528915223939
2023,11,Carabanchel,1,Comillas,111,262339,52302,0.19936799332161823
2023,11,Carabanchel,2,Opañel,112,262339,52302,0.19936799332161823
2023,11,Carabanchel,3,San Isidro,113,262339,52302,0.19936799332161823
2023,11,Carabanchel,4,Vista Alegre,114,262339,52302,0.19936799332161823
2023,11,Carabanchel,5,Puerta Bonita,115,262339,52302,0.19936799332161823
2023,11,Carabanchel,6,Buenavista,116,262339,52302,0.19936799332161823
2023,11,Carabanchel,7,Abrantes,117,262339,52302,0.19936799332161823
2023,12,Usera,1,Orcasitas,121,142746,32443,0.2272778221456293
2023,12,Usera,2,Orcasur,122,142746,32443,0.2272778221456293
2023,12,Usera,3,San Fermín,123,142746,32443,0.2272778221456293
2023,12,Usera,4,Almendrales,124,142746,32443,0.2272778221456293
2023,12,Usera,5,Moscardó,125,142746,32443,0.2272778221456293
2023,12,Usera,6,Zofío,126,142746,32443,0.2272778221456293
2023,12,Usera,7,Pradolongo,127,142746,32443,0.2272778221456293
2023,13,Puente de Vallecas,1,Entrevías,131,241603,45239,0.1872451914918275
2023,13,Puente de Vallecas,2,San Diego,132,241603,45239,0.1872451914918275
2023,13,Puente de Vallecas,3,Palomeras Bajas,133,241603,45239,0.1872451914918275
2023,13,Puente de Vallecas,4,Palomeras Sureste,134,241603,45239,0.1872451914918275
2023,13,Puente de Vallecas,5,Portazgo,135,241603,45239,0.1872451914918275
2023,13,Puente de Vallecas,6,Numancia,136,241603,45239,0.1872451914918275
2023,14,Moratalaz,1,Pavones,141,92814,10123,0.10906759756071283
2023,14,Moratalaz,2,Horcajo,142,92814,10123,0.10906759756071283
2023,14,Moratalaz,3,Marroquina,143,92814,10123,0.10906759756071283
2023,14,Moratalaz,4,Media Legua,144,92814,10123,0.10906759756071283
2023,14,Moratalaz,5,Fontarrón,145,92814,10123,0.10906759756071283
2023,14,Moratalaz,6,Vinateros,146,92814,10123,0.10906759756071283
2023,15,Ciudad Lineal,1,Ventas,151,220345,34411,0.15616873539222584
2023,15,Ciudad Lineal,2,Pueblo Nuevo,152,220345,34411,0.15616873539222584
2023,15,Ciudad Lineal,3,Quintana,153,220345,34411,0.15616873539222584
2023,15,Ciudad Lineal,4,La Concepción,154,220345,34411,0.15616873539222584
2023,15,Ciudad Lineal,5,San Pascual,155,220345,34411,0.15616873539222584
2023,15,Ciudad Lineal,6,San Juan Bautista,156,220345,34411,0.15616873539222584
2023,15,Ciudad Lineal,7,Colina,157,220345,34411,0.15616873539222584
2023,15,Ciudad Lineal,8,Atalaya,158,220345,34411,0.15616873539222584
2023,15,Ciudad Lineal,9,Costillares,159,220345,34411,0.15616873539222584
2023,16,Hortaleza,1,Palomas,161,198391,22903,0.11544374492794532
2023,16,Hortaleza,2,Piovera,162,198391,22903,0.11544374492794532
2023,16,Hortaleza,3,Canillas,163,198391,22903,0.11544374492794532
2023,16,Hortaleza,4,Pinar del Rey,164,198391,22903,0.11544374492794532
2023,16,Hortaleza,5,Apóstol Santiago,165,198391,22903,0.11544374492794532
2023,16,Hortaleza,6,Valdefuentes,166,198391,22903,0.11544374492794532
2023,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,159038,31526,0.1982293539908701
2023,17,Villaverde,2,San Cristóbal,172,159038,31526,0.1982293539908701
2023,17,Villaverde,3,Butarque,173,159038,31526,0.1982293539908701
2023,17,Villaverde,4,Los Rosales,174,159038,31526,0.1982293539908701
2023,17,Villaverde,5,Ángeles,175,159038,31526,0.1982293539908701
2023,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,117501,16939,0.14416047522999803
2023,18,Villa de Vallecas,2,Santa Eugenia,182,117501,16939,0.14416047522999803
2023,18,Villa de Vallecas,3,Ensanche de Vallecas,183,117501,16939,0.14416047522999803
2023,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,83804,11068,0.1320700682544986
2023,19,Vicalvaro,2,Valdebernardo,192,83804,11068,0.1320700682544986
2023,19,Vicalvaro,3,Valderrivas,193,83804,11068,0.1320700682544986
2023,19,Vicalvaro,4,El Cañaveral,194,83804,11068,0.1320700682544986
2023,20,San Blas-Canillejas,1,Simancas,201,161219,23223,0.14404629727265397
2023,20,San Blas-Canillejas,2,Hellín,202,161219,23223,0.14404629727265397
2023,20,San Blas-Canillejas,3,Amposta,203,161219,23223,0.14404629727265397
2023,20,San Blas-Canillejas,4,Arcos,204,161219,23223,0.14404629727265397
2023,20,San Blas-Canillejas,5,Rosas,205,161219,23223,0.14404629727265397
2023,20,San Blas-Canillejas,6,Rejas,206,161219,23223,0.14404629727265397
2023,20,San Blas-Canillejas,7,Canillejas,207,161219,23223,0.14404629727265397
2023,20,San Blas-Canillejas,8,El Salvador,208,161219,23223,0.14404629727265397
2023,21,Barajas,1,Alameda de Osuna,211,48646,4854,0.09978209924762571
2023,21,Barajas,2,Aeropuerto,212,48646,4854,0.09978209924762571
2023,21,Barajas,3,Casco Histórico de Barajas,213,48646,4854,0.09978209924762571
2023,21,Barajas,4,Timón,214,48646,4854,0.09978209924762571
2023,21,Barajas,5,Corralejos,215,48646,4854,0.09978209924762571
