anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,n_altas_internas,n_altas_internas_esp,n_altas_internas_ext,n_bajas_internas,n_bajas_internas_esp,n_bajas_internas_ext,n_altas_externas,n_altas_externas_esp,n_altas_externas_ext,n_bajas_externas,n_bajas_externas_esp,n_bajas_externas_ext,n_entradas_totales,n_salidas_totales,poblacion_total_barrio,tasa_altas_internas,tasa_bajas_internas,tasa_altas_externas,tasa_bajas_externas,tasa_entradas_totales,tasa_salidas_totales
2018,12,Usera,6,Zofío,126,1018,534,484,1034,539,495,930,250,680,467,275,192,1948,1501,13736,0.07411182294700058,0.07527664531158998,0.06770529994175888,0.033998252766453116,0.14181712288875947,0.1092748980780431
2018,12,Usera,7,Pradolongo,127,1504,638,866,1644,772,872,1466,348,1118,795,403,392,2970,2439,17286,0.08700682633344903,0.09510586601874349,0.08480851556172625,0.04599097535577924,0.17181534189517528,0.14109684137452275
2018,13,Puente de Vallecas,1,Entrevías,131,2375,1527,848,1915,1258,657,1498,522,976,946,680,266,3873,2861,34069,0.06971146790337257,0.056209457277877246,0.043969591123895625,0.02776717837330124,0.11368105902726819,0.0839766356511785
2018,13,Puente de Vallecas,2,San Diego,132,4127,2094,2033,4123,2204,1919,3752,1058,2694,1881,1099,781,7879,6004,40389,0.10218128698407983,0.10208225011760629,0.092896580752185,0.04657208645918443,0.19507786773626482,0.1486543365767907
2018,13,Puente de Vallecas,3,Palomeras Bajas,133,2191,1404,787,2114,1362,752,1768,625,1143,1080,752,328,3959,3194,39756,0.055111178186940335,0.05317436361807023,0.04447127477613442,0.027165710836100213,0.09958245296307476,0.08034007445417043
2018,13,Puente de Vallecas,4,Palomeras Sureste,134,2505,1746,759,2298,1623,675,1869,730,1139,1279,942,337,4374,3577,42242,0.05930116945220397,0.05440083329387813,0.044245064154159366,0.03027792244685384,0.10354623360636334,0.08467875574073197
2018,13,Puente de Vallecas,5,Portazgo,135,1793,1163,630,1598,1065,533,1374,533,841,855,569,286,3167,2453,28020,0.06399000713775875,0.05703069236259815,0.04903640256959315,0.030513918629550323,0.1130264097073519,0.08754461099214847
2018,13,Puente de Vallecas,6,Numancia,136,3401,1917,1484,3497,1969,1528,3013,1040,1973,1536,1016,520,6414,5033,46673,0.07286868210742828,0.07492554581878173,0.06455552460737471,0.032909819381655346,0.137424206714803,0.10783536520043709
2018,14,Moratalaz,1,Pavones,141,386,296,90,350,272,78,485,135,350,234,164,70,871,584,9117,0.042338488537896235,0.03838982121311835,0.05319732368103543,0.02566633761105627,0.09553581221893166,0.06405615882417462
2018,14,Moratalaz,2,Horcajo,142,247,213,34,240,220,20,131,92,39,123,114,9,378,363,6329,0.03902670248064465,0.0379206825722863,0.020698372570706274,0.01943434981829673,0.059725075051350926,0.05735503239058303
2018,14,Moratalaz,3,Marroquina,143,832,657,175,920,721,199,716,369,347,511,408,103,1548,1431,27438,0.030322909833078213,0.03353014068080764,0.026095196442889424,0.018623806399883373,0.05641810627596763,0.052153947080691015
2018,14,Moratalaz,4,Media Legua,144,831,591,240,816,611,205,665,318,347,450,340,110,1496,1266,17817,0.0466408486277151,0.045798956053207614,0.03732390413649885,0.025256777235224785,0.08396475276421396,0.0710557332884324
2018,14,Moratalaz,5,Fontarrón,145,1057,686,371,1019,654,365,917,362,555,494,345,149,1974,1513,16956,0.0623378155225289,0.060096720924746404,0.054081151214909175,0.029134229771172446,0.11641896673743808,0.08923095069591885
2018,14,Moratalaz,6,Vinateros,146,799,532,267,833,575,258,666,288,378,404,303,101,1465,1237,16864,0.047379032258064516,0.04939516129032258,0.03949240986717267,0.023956356736242884,0.08687144212523719,0.07335151802656546
2018,15,Ciudad Lineal,1,Ventas,151,2778,1712,1066,3035,1893,1140,2610,1074,1536,1406,975,431,5388,4441,47900,0.05799582463465553,0.06336116910229644,0.054488517745302716,0.029352818371607515,0.11248434237995825,0.09271398747390397
2018,15,Ciudad Lineal,2,Pueblo Nuevo,152,3749,2201,1547,3796,2365,1431,3479,1234,2245,1823,1251,572,7228,5619,61316,0.06114227933981343,0.06190880031313197,0.05673886098245156,0.029731228390632136,0.11788114032226499,0.0916400287037641
2018,15,Ciudad Lineal,3,Quintana,153,1675,1027,648,1870,1116,754,1674,684,990,822,562,260,3349,2692,24488,0.06840084939562234,0.07636393335511271,0.06836001306762496,0.033567461613851685,0.1367608624632473,0.1099313949689644
2018,15,Ciudad Lineal,4,La Concepción,154,1073,730,342,1218,790,428,1141,553,588,641,467,174,2214,1859,20872,0.05140858566500575,0.058355691835952475,0.05466653890379456,0.030711000383288615,0.1060751245688003,0.08906669221924109
2018,15,Ciudad Lineal,5,San Pascual,155,903,695,208,900,691,209,678,413,265,543,437,106,1581,1443,18117,0.049842689186951485,0.04967709885742673,0.0374234144725948,0.02997184964398079,0.08726610365954628,0.07964894850140752
2018,15,Ciudad Lineal,6,San Juan Bautista,156,614,494,120,671,526,145,579,293,286,388,315,73,1193,1059,12449,0.04932123062093341,0.053899911639489116,0.04650975982006587,0.031167162021045868,0.09583099044099928,0.08506707366053498
2018,15,Ciudad Lineal,7,Colina,157,345,285,60,401,297,104,354,209,145,195,163,32,699,596,6297,0.0547879942829919,0.06368111799269494,0.0562172463077656,0.030967127203430204,0.1110052405907575,0.09464824519612514
2018,15,Ciudad Lineal,8,Atalaya,158,81,73,8,101,92,9,87,57,30,71,57,14,168,172,1575,0.05142857142857143,0.06412698412698413,0.05523809523809524,0.04507936507936508,0.10666666666666667,0.10920634920634921
2018,15,Ciudad Lineal,9,Costillares,159,1033,911,122,1163,1011,152,804,591,213,582,519,63,1837,1745,22078,0.046788658392970375,0.05267687290515445,0.0364163420599692,0.026361083431470242,0.08320500045293958,0.07903795633662469
2018,16,Hortaleza,1,Palomas,161,318,255,63,335,278,57,271,148,123,170,150,20,589,505,6754,0.04708320994965946,0.04960023689665383,0.04012437074326325,0.02517026946994374,0.08720758069292271,0.07477050636659757
2018,16,Hortaleza,2,Piovera,162,876,684,192,931,751,180,701,332,369,392,299,93,1577,1323,14746,0.0594059405940594,0.06313576563135766,0.047538315475383154,0.0265834802658348,0.10694425606944256,0.08971924589719246
2018,16,Hortaleza,3,Canillas,163,1629,1234,395,1768,1346,422,1431,741,690,1029,817,212,3060,2797,40745,0.0399803656890416,0.04339182721806357,0.03512087372683765,0.025254632470241747,0.07510123941587925,0.06864645968830531
2018,16,Hortaleza,4,Pinar del Rey,164,2779,2027,752,2743,2009,734,2156,1040,1115,1405,1111,294,4935,4148,52417,0.05301715092431845,0.05233035084037621,0.041131693916095925,0.026804281053856575,0.09414884484041437,0.07913463189423278
2018,16,Hortaleza,5,Apóstol Santiago,165,744,513,231,748,566,182,810,481,329,540,436,104,1554,1288,15303,0.04861791805528328,0.04887930471149448,0.05293079788276808,0.03528719858851206,0.10154871593805136,0.08416650330000654
2018,16,Hortaleza,6,Valdefuentes,166,4893,4135,758,3076,2545,531,3269,2070,1199,1964,1600,364,8162,5040,54342,0.09004085237937506,0.05660446799896949,0.060156048728423686,0.03614147436605204,0.15019690110779876,0.09274594236502152
2018,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,3142,1891,1250,2686,1622,1063,2530,913,1617,1704,1147,557,5672,4390,44475,0.07064643057897696,0.06039347948285554,0.056885890949971894,0.03831365935919056,0.12753232152894886,0.0987071388420461
2018,17,Villaverde,2,San Cristóbal,172,1504,781,723,1299,695,604,1340,371,969,733,422,311,2844,2032,15549,0.09672647758698309,0.08354234999035308,0.08617917550967907,0.04714129526014535,0.18290565309666215,0.13068364525049841
2018,17,Villaverde,3,Butarque,173,1180,857,323,793,508,285,787,380,407,586,438,148,1967,1379,18318,0.06441751282891145,0.04329075226553117,0.04296320559012993,0.03199039196418823,0.10738071841904138,0.0752811442297194
2018,17,Villaverde,4,Los Rosales,174,2111,1177,934,2022,1194,828,1971,679,1292,1115,700,415,4082,3137,37076,0.056937102168518716,0.05453662746790377,0.05316107454957385,0.03007336282231093,0.11009817671809256,0.0846099902902147
2018,17,Villaverde,5,Ángeles,175,1973,1246,727,1524,924,600,1491,523,968,897,634,263,3464,2421,30570,0.06454039908406935,0.04985279685966634,0.04877330716388616,0.029342492639842982,0.11331370624795552,0.07919528949950932
2018,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,2556,1691,865,2634,1713,920,1991,714,1277,1081,792,289,4547,3715,39386,0.06489615599451581,0.06687655512110903,0.05055095719291119,0.027446300715990454,0.11544711318742701,0.09432285583709947
2018,18,Villa de Vallecas,2,Santa Eugenia,182,947,656,291,921,658,263,663,356,307,525,396,129,1610,1446,24348,0.038894365040249713,0.03782651552488911,0.027230162641695418,0.021562345983242977,0.06612452768194513,0.059388861508132086
2018,18,Villa de Vallecas,3,Ensanche de Vallecas,183,3684,2987,697,2410,2006,404,2172,1270,902,1683,1359,324,5856,4093,43657,0.08438509288315733,0.05520306021943789,0.04975147169984195,0.03855051881714273,0.1341365645829993,0.09375357903658062
2018,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,2330,1496,834,1903,1221,682,1634,633,1001,1045,701,344,3964,2948,34200,0.06812865497076023,0.05564327485380117,0.04777777777777778,0.030555555555555555,0.11590643274853801,0.08619883040935672
2018,19,Vicalvaro,2,Valdebernardo,192,603,477,126,588,459,129,480,229,251,408,307,101,1083,996,17637,0.034189488008164653,0.03333900323184215,0.027215512842320124,0.023133185915972104,0.061405000850484774,0.05647218914781425
2018,19,Vicalvaro,3,Valderrivas,193,618,537,81,672,614,58,347,234,113,375,332,43,965,1047,18180,0.03399339933993399,0.036963696369636964,0.019086908690869087,0.020627062706270627,0.05308030803080308,0.05759075907590759
2018,19,Vicalvaro,4,El Cañaveral,194,344,318,26,5,4,1,228,200,28,32,26,6,572,37,946,0.36363636363636365,0.005285412262156448,0.24101479915433405,0.03382663847780127,0.6046511627906976,0.039112050739957716
2018,20,San Blas-Canillejas,1,Simancas,201,2049,1311,738,1875,1216,659,1729,677,1052,953,655,298,3778,2828,27339,0.07494787665971689,0.068583342477779,0.06324298621017593,0.03485862687003914,0.13819086286989282,0.10344196934781813
2018,20,San Blas-Canillejas,2,Hellín,202,684,415,269,519,354,165,432,172,260,253,186,67,1116,772,8966,0.07628819986616105,0.05788534463528887,0.048182020968101716,0.028217711354004017,0.12447022083426278,0.08610305598929288
2018,20,San Blas-Canillejas,3,Amposta,203,625,388,237,540,350,190,491,182,309,257,171,86,1116,797,8387,0.0745200906164302,0.06438535829259569,0.058542983188267554,0.030642661261476092,0.13306307380469776,0.09502801955407178
2018,20,San Blas-Canillejas,4,Arcos,204,1236,895,341,1052,764,288,882,421,461,568,426,142,2118,1620,24018,0.05146140394703972,0.043800482971105004,0.03672245815638271,0.023648929969189773,0.08818386210342244,0.06744941294029477
2018,20,San Blas-Canillejas,5,Rosas,205,1097,853,244,986,813,173,774,422,351,666,565,101,1871,1652,31626,0.03468665022449883,0.03117687978245747,0.024473534433693798,0.02105862265224815,0.05916018465819262,0.05223550243470562
2018,20,San Blas-Canillejas,6,Rejas,206,1171,753,418,1200,758,442,1416,594,822,890,614,276,2587,2090,16383,0.07147653054996032,0.07324665812122322,0.0864310565830434,0.054324604773240553,0.15790758713300374,0.12757126289446377
2018,20,San Blas-Canillejas,7,Canillejas,207,1611,1020,591,1628,1073,555,1187,510,677,840,616,224,2798,2468,28596,0.0563365505665128,0.05693103930619667,0.04150930200027976,0.029374737725556023,0.09784585256679255,0.0863057770317527
2018,20,San Blas-Canillejas,8,El Salvador,208,513,395,118,503,415,88,327,183,144,225,186,39,840,728,11312,0.04535007072135785,0.04446605374823197,0.028907355021216406,0.01989038189533239,0.07425742574257425,0.06435643564356436
2018,21,Barajas,1,Alameda de Osuna,211,970,840,130,905,787,118,524,370,154,407,368,39,1494,1312,19475,0.04980744544287548,0.046469833119383824,0.026906290115532736,0.020898587933247753,0.07671373555840821,0.06736842105263158
2018,21,Barajas,2,Aeropuerto,212,102,57,45,96,53,43,131,51,80,82,49,33,233,178,1790,0.05698324022346369,0.053631284916201116,0.07318435754189945,0.04581005586592179,0.13016759776536313,0.09944134078212291
2018,21,Barajas,3,Casco Histórico de Barajas,213,592,408,184,527,351,176,527,254,273,281,192,89,1119,808,7364,0.08039109179793591,0.07156436719174361,0.07156436719174361,0.03815860945138512,0.15195545898967952,0.10972297664312873
2018,21,Barajas,4,Timón,214,1044,876,168,612,490,122,540,316,224,384,320,64,1584,996,11752,0.08883594281824371,0.05207624234172907,0.04594962559564329,0.03267528931245745,0.134785568413887,0.08475153165418652
2018,21,Barajas,5,Corralejos,215,504,445,59,440,373,67,235,155,80,190,168,22,739,630,7528,0.0669500531349628,0.05844845908607864,0.031216790648246548,0.02523910733262487,0.09816684378320935,0.08368756641870351
2019,1,Centro,1,Palacio,011,1642,1107,535,1792,1216,576,2022,1067,955,864,635,229,3664,2656,22984,0.07144100243647755,0.07796728158719109,0.08797424295161851,0.03759136790810999,0.15941524538809607,0.11555864949530108
2019,1,Centro,2,Embajadores,012,4171,2201,1970,4547,2490,2057,5129,2061,3068,2048,1366,682,9300,6595,45433,0.09180551581449607,0.1000814386018973,0.11289151057601303,0.045077366671802434,0.2046970263905091,0.14515880527369973
2019,1,Centro,3,Cortes,013,757,472,285,951,608,343,1210,539,671,440,299,141,1967,1391,10525,0.07192399049881235,0.09035629453681711,0.11496437054631829,0.04180522565320665,0.18688836104513065,0.13216152019002375
2019,1,Centro,4,Justicia,014,1372,941,431,1552,997,555,2005,979,1026,672,484,188,3377,2224,17205,0.07974426038942167,0.09020633536762569,0.11653589072943912,0.03905841325196164,0.1962801511188608,0.12926474861958734
2019,1,Centro,5,Universidad,015,2683,1714,969,2957,1859,1098,3715,1865,1850,1249,905,344,6398,4206,31809,0.08434719733408784,0.09296111163507184,0.11679084535823195,0.039265616649375966,0.20113804269231977,0.1322267282844478
2019,1,Centro,6,Sol,016,511,291,220,677,387,290,934,367,567,283,195,88,1445,960,7358,0.06944821962489807,0.09200869801576515,0.12693666757270997,0.038461538461538464,0.19638488719760805,0.1304702364773036
2019,2,Arganzuela,1,Imperial,021,1072,839,233,1145,908,237,911,557,354,614,521,93,1983,1759,22822,0.04697221978792393,0.0501708877399001,0.03991762334589431,0.026903864691963895,0.08688984313381824,0.07707475243186399
2019,2,Arganzuela,2,Acacias,022,1668,1300,368,1835,1424,411,1468,902,566,917,754,163,3136,2752,36907,0.045194678516270625,0.04971956539409868,0.039775652315278943,0.02484623513154686,0.08497033083154958,0.07456580052564554
2019,2,Arganzuela,3,Chopera,023,1222,847,375,1394,939,455,1322,668,654,729,535,194,2544,2123,20048,0.0609537110933759,0.06953312051077414,0.06594173982442139,0.036362729449321625,0.12689545091779728,0.10589584996009577
2019,2,Arganzuela,4,Legazpi,024,1056,898,158,1100,927,173,717,498,219,616,542,74,1773,1716,19673,0.053677629238041986,0.055914197122960405,0.036445890306511464,0.031311950388857826,0.09012351954455344,0.08722614751181823
2019,2,Arganzuela,5,Delicias,025,1765,1270,495,1802,1252,550,1732,986,746,968,750,218,3497,2770,27740,0.06362653208363374,0.0649603460706561,0.06243691420331651,0.03489545782263879,0.12606344628695026,0.09985580389329488
2019,2,Arganzuela,6,Palos de la Frontera,026,1673,1103,570,1857,1241,616,1947,1042,905,968,732,236,3620,2825,25894,0.06460956206070904,0.07171545531783424,0.0751911639762107,0.037383177570093455,0.13980072603691976,0.1090986328879277
2019,2,Arganzuela,7,Atocha,027,47,44,3,34,29,5,31,18,13,8,3,5,78,42,1176,0.039965986394557826,0.02891156462585034,0.026360544217687076,0.006802721088435374,0.0663265306122449,0.03571428571428571
2019,3,Retiro,1,Pacífico,031,1661,1259,402,1976,1467,509,1766,1010,756,996,827,169,3427,2972,33669,0.04933321452968606,0.058689001752353795,0.05245181027057531,0.02958210817072084,0.10178502480026137,0.08827110992307464
2019,3,Retiro,2,Adelfas,032,1083,897,186,1000,827,173,825,510,315,505,406,99,1908,1505,18516,0.0584899546338302,0.054007344998919855,0.04455605962410888,0.027273709224454525,0.10304601425793908,0.08128105422337438
2019,3,Retiro,3,Estrella,033,873,717,156,906,783,123,687,457,230,453,404,49,1560,1359,23365,0.037363578001283974,0.03877594692916756,0.02940295313503103,0.01938797346458378,0.066766531136315,0.05816392039375134
2019,3,Retiro,4,Ibiza,034,1326,973,353,1523,1104,419,1397,705,692,668,538,130,2723,2191,21709,0.06108065779169929,0.07015523515592612,0.06435119075038002,0.030770648118291954,0.1254318485420793,0.10092588327421807
2019,3,Retiro,5,Los Jerónimos,035,325,265,60,408,334,74,426,245,181,284,257,27,751,692,7069,0.04597538548592446,0.0577167916254067,0.06026312066770406,0.04017541377846937,0.10623850615362852,0.09789220540387608
2019,3,Retiro,6,Niño Jesús,036,746,632,114,817,692,125,548,365,183,318,283,35,1294,1135,15359,0.04857087049938147,0.05319356728953708,0.035679406211341885,0.020704472947457517,0.08425027671072335,0.0738980402369946
2019,4,Salamanca,1,Recoletos,041,800,563,237,1232,894,338,1395,639,756,542,424,118,2195,1774,15786,0.05067781578613962,0.07804383631065501,0.08836944127708096,0.034334220195109594,0.13904725706322058,0.1123780565057646
2019,4,Salamanca,2,Goya,042,1621,1089,532,2197,1527,670,2306,1089,1217,1016,810,206,3927,3213,29739,0.05450754900971788,0.07387605501193718,0.07754127576582938,0.03416389253169239,0.13204882477554727,0.10803994754362958
2019,4,Salamanca,3,Fuente del Berro,043,1038,727,311,1290,933,357,1290,662,628,648,504,144,2328,1938,21104,0.0491849886277483,0.06112585291887794,0.06112585291887794,0.03070507960576194,0.11031084154662624,0.09183093252463988
2019,4,Salamanca,4,Guindalera,044,2470,1851,619,2522,1849,673,2485,1301,1184,1254,967,287,4955,3776,41751,0.05916025963449977,0.06040573878469977,0.05951953246628823,0.03003520873751527,0.11867979210078801,0.09044094752221504
2019,4,Salamanca,5,Lista,045,1176,814,362,1570,1120,450,1777,813,964,709,539,170,2953,2279,21037,0.05590150686885012,0.07463041308171317,0.08447021913770975,0.03370252412416219,0.14037172600655987,0.10833293720587536
2019,4,Salamanca,6,Castellana,046,934,638,296,1302,940,362,1611,645,966,556,441,115,2545,1858,17161,0.05442573276615582,0.07586970456267117,0.0938756482722452,0.03239904434473515,0.14830138103840101,0.10826874890740633
2019,5,Chamartin,1,El Viso,051,1011,836,175,1227,1010,217,991,515,476,469,384,85,2002,1696,17325,0.058354978354978354,0.07082251082251083,0.0572005772005772,0.02707070707070707,0.11555555555555555,0.0978932178932179
2019,5,Chamartin,2,Prosperidad,052,2056,1502,554,2370,1723,647,1976,1090,886,1111,867,244,4032,3481,36730,0.05597604138306561,0.06452491151647155,0.05379798529812143,0.0302477538796624,0.10977402668118703,0.09477266539613395
2019,5,Chamartin,3,Ciudad Jardín,053,1190,876,314,1369,987,382,1141,577,564,564,453,111,2331,1933,18689,0.06367381882390712,0.07325164535288137,0.06105195569586388,0.030178179677885386,0.12472577451977099,0.10342982503076677
2019,5,Chamartin,4,Hispanoamérica,054,1890,1571,319,2077,1727,350,1464,905,559,873,733,140,3354,2950,31815,0.0594059405940594,0.06528367122426529,0.04601603017444601,0.02743988684582744,0.10542197076850542,0.09272355807009272
2019,5,Chamartin,5,Nueva España,055,1796,1473,323,1857,1511,346,1176,696,480,654,554,100,2972,2511,24699,0.0727154945544354,0.075185230171262,0.047613263694886436,0.026478804809911334,0.12032875824932183,0.10166403498117332
2019,5,Chamartin,6,Castilla,056,1078,867,211,1058,860,198,956,568,388,525,432,93,2034,1583,16953,0.06358756562260368,0.06240783342181325,0.056391199197782106,0.03096797027074854,0.11997876482038577,0.09337580369256179
2019,6,Tetuan,1,Bellas Vistas,061,2391,1240,1151,2632,1412,1220,2386,917,1469,1076,719,357,4777,3708,29245,0.08175756539579415,0.08999829030603522,0.08158659599931613,0.03679261412207215,0.16334416139511027,0.12679090442810736
2019,6,Tetuan,2,Cuatro Caminos,062,2380,1637,743,2771,1910,861,2525,1342,1183,1235,903,332,4905,4006,34740,0.06850892343120323,0.07976396085204375,0.07268278641335636,0.03554979850316638,0.1411917098445596,0.11531375935521013
2019,6,Tetuan,3,Castillejos,063,1383,918,465,1614,1090,524,1539,838,701,748,592,156,2922,2362,20570,0.06723383568303354,0.07846378220709771,0.07481769567331065,0.03636363636363636,0.14205153135634419,0.11482741857073409
2019,6,Tetuan,4,Almenara,064,1456,898,558,1509,986,523,1583,768,815,888,661,227,3039,2397,22742,0.06402251341130948,0.06635300325389148,0.06960689473221353,0.03904669773986457,0.133629408143523,0.10539970099375605
2019,6,Tetuan,5,Valdeacederas,065,2344,1307,1037,2508,1441,1067,1971,819,1152,1132,765,367,4315,3640,26107,0.08978434902516566,0.09606618914467384,0.07549699314360134,0.04336001838587352,0.165281342168767,0.13942620753054735
2019,6,Tetuan,6,Berruguete,066,2364,1300,1064,2465,1317,1148,2121,830,1291,989,640,349,4485,3454,25089,0.09422456056439077,0.09825022918410459,0.0845390410139902,0.03941966598907888,0.17876360157838098,0.13766989517318345
2019,7,Chamberi,1,Gaztambide,071,1250,934,316,1520,1135,385,1852,1080,772,829,675,154,3102,2349,22997,0.05435491585859025,0.06609557768404574,0.08053224333608731,0.036048180197417054,0.13488715919467756,0.1021437578814628
2019,7,Chamberi,2,Arapiles,072,1448,1057,391,1789,1337,451,1817,1068,749,927,761,166,3265,2716,24518,0.059058650787176765,0.07296679990211273,0.07410881801125703,0.03780895668488458,0.1331674687984338,0.11077575658699731
2019,7,Chamberi,3,Trafalgar,073,1427,989,438,1857,1364,493,1904,1049,855,904,705,199,3331,2761,24777,0.05759373612624612,0.07494854098559148,0.07684546151672922,0.03648545021592606,0.13443919764297535,0.11143399120151753
2019,7,Chamberi,4,Almagro,074,1093,815,278,1543,1146,397,1317,715,602,599,480,119,2410,2142,19858,0.05504078960620405,0.07770168194178668,0.06632087823547185,0.030164165575586665,0.1213616678416759,0.10786584751737335
2019,7,Chamberi,5,Ríos Rosas,075,1449,1027,422,1956,1501,455,1895,1171,724,940,756,184,3344,2896,27465,0.05275805570726379,0.07121791370835609,0.06899690515201165,0.03422537775350446,0.12175496085927544,0.10544329146186054
2019,7,Chamberi,6,Vallehermoso,076,975,784,191,1135,917,218,1143,799,344,665,565,100,2118,1800,20297,0.048036655663398535,0.05591959402867419,0.056313740946937973,0.032763462580676944,0.1043503966103365,0.08868305660935114
2019,8,Fuencarral-El Pardo,1,El Pardo,081,184,165,19,167,153,14,185,156,29,170,160,10,369,337,3465,0.0531024531024531,0.048196248196248195,0.05339105339105339,0.049062049062049064,0.10649350649350649,0.09725829725829725
2019,8,Fuencarral-El Pardo,2,Fuentelarreina,082,144,122,22,161,124,37,128,73,55,78,68,10,272,239,3272,0.044009779951100246,0.04920537897310513,0.039119804400977995,0.023838630806845965,0.08312958435207823,0.0730440097799511
2019,8,Fuencarral-El Pardo,3,Peñagrande,083,2452,1906,546,2330,1793,537,1688,843,845,1171,940,231,4140,3501,44621,0.05495170435445194,0.0522175657201766,0.037829721431612916,0.026243248694560857,0.09278142578606485,0.07846081441473746
2019,8,Fuencarral-El Pardo,4,Pilar,084,2602,1785,817,2659,1899,760,2255,1122,1133,1337,1015,322,4857,3996,46577,0.05586448246988857,0.057088262447130556,0.04841445348562595,0.02870515490478133,0.10427893595551452,0.08579341735191189
2019,8,Fuencarral-El Pardo,5,La Paz,085,1221,1015,206,1329,1107,222,974,622,352,838,720,118,2195,2167,33844,0.03607729582791632,0.03926840798959934,0.02877910412480794,0.024760666587873775,0.06485639995272427,0.06402907457747312
2019,8,Fuencarral-El Pardo,6,Valverde,086,4215,3018,1197,4053,2815,1238,3782,1777,2005,2560,1934,626,7997,6613,63361,0.06652357128201891,0.06396679345338616,0.05968971449314247,0.04040340272407317,0.1262132857751614,0.10437019617745932
2019,8,Fuencarral-El Pardo,7,Mirasierra,087,2236,2026,210,1658,1485,173,958,634,324,678,586,92,3194,2336,32909,0.06794493907441733,0.05038135464462609,0.02911057765352943,0.020602266857090764,0.09705551672794677,0.07098362150171686
2019,8,Fuencarral-El Pardo,8,El Goloso,088,1366,1190,176,1188,1035,153,836,599,237,650,607,43,2202,1838,18576,0.07353574504737295,0.06395348837209303,0.04500430663221361,0.03499138673557278,0.11854005167958656,0.09894487510766581
2019,9,Moncloa-Aravaca,1,Casa de Campo,091,776,579,197,727,526,201,688,367,321,418,348,70,1464,1145,13040,0.05950920245398773,0.055751533742331286,0.05276073619631902,0.03205521472392638,0.11226993865030675,0.08780674846625768
2019,9,Moncloa-Aravaca,2,Argüelles,092,1295,906,389,1657,1222,435,1911,1076,835,859,714,145,3206,2516,24191,0.05353230540283577,0.06849654830308792,0.07899632094580629,0.03550907362242156,0.13252862634864207,0.10400562192550948
2019,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,775,631,144,888,695,193,957,538,419,472,382,90,1732,1360,16317,0.047496476067904636,0.05442176870748299,0.05865048722191579,0.028926886069743214,0.10614696328982043,0.08334865477722621
2019,9,Moncloa-Aravaca,4,Valdezarza,094,2001,1385,616,1828,1184,644,1418,612,806,827,602,225,3419,2655,29789,0.06717244620497499,0.06136493336466481,0.04760146362751351,0.027761925542985667,0.1147739098324885,0.08912685890765047
2019,9,Moncloa-Aravaca,5,Valdemarín,095,508,429,79,445,364,81,407,274,133,263,213,50,915,708,6743,0.07533738691976864,0.0659943645261753,0.06035889070146819,0.039003410944683375,0.13569627762123684,0.10499777547085867
2019,9,Moncloa-Aravaca,6,El Plantío,096,98,76,22,92,74,18,133,95,38,128,111,17,231,220,2812,0.03485064011379801,0.032716927453769556,0.0472972972972973,0.04551920341394026,0.0821479374110953,0.07823613086770982
2019,9,Moncloa-Aravaca,7,Aravaca,097,1418,1125,293,1083,811,272,1329,788,541,1033,843,189,2747,2116,26857,0.05279815318166586,0.04032468257809882,0.04948430576758387,0.03846297054771568,0.10228245894924973,0.0787876531258145
2019,10,Latina,1,Los Cármenes,101,1094,665,429,1037,659,378,890,311,579,587,418,169,1984,1624,17448,0.06270059605685466,0.059433745988078865,0.0510087116001834,0.033642824392480515,0.11370930765703806,0.09307657038055937
2019,10,Latina,2,Puerta del Angel,102,2760,1555,1205,3017,1682,1335,3037,1016,2021,1647,1045,602,5797,4664,41878,0.06590572615693203,0.07204259993313912,0.07252017765891398,0.039328525717560535,0.13842590381584602,0.11137112565069965
2019,10,Latina,3,Lucero,103,2328,1270,1058,2291,1229,1062,2178,656,1522,1185,748,437,4506,3476,36204,0.06430228704010607,0.06328030051927963,0.06015909844216109,0.03273118992376533,0.12446138548226715,0.09601149044304497
2019,10,Latina,4,Aluche,104,3583,2030,1553,3661,2037,1624,3708,1178,2530,1914,1257,657,7291,5575,66542,0.05384569144299841,0.055017883442036605,0.05572420426196988,0.02876378828409125,0.10956989570496829,0.08378167172612785
2019,10,Latina,5,Campamento,105,1218,590,628,1132,620,512,1432,478,954,811,517,294,2650,1943,19358,0.06291972311189173,0.058477115404483936,0.0739745841512553,0.04189482384543858,0.13689430726314702,0.1003719392499225
2019,10,Latina,6,Cuatro Vientos,106,302,238,64,246,205,41,272,172,100,213,187,26,574,459,5761,0.0524214546085749,0.04270091997917028,0.04721402534282243,0.036972747786842564,0.09963547995139732,0.07967366776601284
2019,10,Latina,7,Águilas,107,2318,1528,790,2017,1252,765,2167,864,1303,1475,1055,420,4485,3492,51703,0.04483298841459877,0.039011275941434734,0.04191246155929056,0.028528325242249,0.08674544997388933,0.06753960118368373
2019,11,Carabanchel,1,Comillas,111,1609,935,674,1626,930,696,1608,551,1057,797,507,290,3217,2423,22483,0.07156518258239558,0.07232130943379442,0.07152070453231331,0.03544900591558066,0.1430858871147089,0.10777031534937509
